Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Area_Log,Major_Log,Minor,Minor_Log
4309,Aragonite,7.3417,3.0574,3,496.19,461,3.9151,1.6398,82.942,1.54,3.55,118.64,138.46,161,True,no,1.99357042343895,1.36484087190072,1.87522668641925,0.628729551538227
4310,Aragonite,0.57685,0.85701,1,507.45,453,0.90232,1.1085,35.008,0.23,0.26,37.44,78.39,29.19,True,no,-0.550173011608838,-0.102786054650476,0.639296480184413,-0.447386956958363
4311,Aragonite,1.6781,1.4617,2,563.63,455.97,2.6039,3.1733,52.849,0.7,1.43,93.74,58.43,114.67,True,no,0.517662201024979,0.957010321151172,0.644456392334575,-0.439348120126193
4312,Aragonite,0.52441,0.81713,2,59,454.8,0.91901,1.2649,90,0.49,0.76,73.35,76,143.39,True,no,-0.645481457861749,-0.0844582752928337,0.570624911589645,-0.561023182568915
4313,Aragonite,0.99638,1.1263,0,171.89,455.11,1.4,1.5449,125.31,0.7,1.08,61.85,145.19,134.91,True,no,-0.00362656805569865,0.336472236621213,0.7117,-0.340098804676911
4314,Aragonite,2.0452,1.6137,4,250.72,459.67,2.977,3.4035,62.249,1.39,2.39,132.51,21.59,139.36,True,no,0.715495584223707,1.09091608203364,0.687000335908633,-0.375420497809932
4315,Aragonite,1.1013,1.1841,1,324.57,455.86,1.2277,1.0749,86.995,0.78,0.9,6.37,69.28,157.68,True,no,0.0964913001887612,0.205142500204657,0.897043251608699,-0.108651200015896
4316,Aragonite,0.94394,1.0963,2,352.94,455.78,1.5379,1.968,79.114,0.38,1.68,111.26,96.6,16.03,True,no,-0.0576926741786496,0.430417849463741,0.613785031536511,-0.48811052364239
4317,Aragonite,3.2513,2.0346,3,355.52,458.9,3.0212,2.2048,68.545,0.49,0.94,91.5,36.05,28.19,True,no,1.17905491636297,1.10565410345716,1.07616179001721,0.0734008129058173
4318,Aragonite,0.68173,0.93167,4,385.62,455,1.4061,2.2778,56.039,0.49,0.64,92.64,80.19,110.99,True,no,-0.383121593953716,0.340819914614633,0.484837493777114,-0.723941508568349
4319,Aragonite,0.73417,0.96684,2,422.64,456.21,1.5345,2.519,96.523,0.58,1.02,94,67.74,155.39,True,no,-0.3090146695551,0.428204595077654,0.478442489410231,-0.737219264632754
4320,Aragonite,0.8915,1.0654,2,425.18,454.82,1.3076,1.5063,119.81,1,1.11,172.09,24.97,95.27,True,no,-0.114849841678942,0.268193395867919,0.681783420006118,-0.383043237546861
4321,Aragonite,2.4123,1.7525,4,478.07,459.57,2.9316,2.7981,55.942,0.61,1.01,138.76,139.71,151.26,True,no,0.880580649240076,1.07554834906956,0.822861236185018,-0.194967699829482
4322,Aragonite,1.1013,1.1841,5,532.57,455.24,1.5633,1.7429,125,0.87,1.58,159.17,41.99,133.94,True,no,0.0964913001887612,0.446798971601142,0.704471310688927,-0.35030767141238
4323,Aragonite,2.0452,1.6137,3,676.05,457.59,2.8322,3.0803,56.679,0.57,1.29,7.79,136.57,93.56,True,no,0.715495584223707,1.04105379480682,0.722124143775157,-0.325558210583114
4324,Aragonite,0.94394,1.0963,3,7.56,456.5,1.251,1.3022,67.579,0.31,0.64,64.57,55.72,152.06,True,no,-0.0576926741786496,0.223943231484774,0.754548361310951,-0.281635905663424
4325,Aragonite,1.6781,1.4617,5,14.72,458.59,2.8188,3.7188,56.608,0.5,0.95,31.67,99.88,145.17,True,no,0.517662201024979,1.03631126247073,0.59532425145452,-0.518649061445751
4326,Aragonite,1.4683,1.3673,1,89.11,458.07,2.3387,2.9256,49.798,0.7,0.94,91.47,123.88,19.76,True,no,0.384105268986755,0.849595219435887,0.627827425492795,-0.465489950449132
4327,Aragonite,1.9928,1.5929,2,92.37,459.34,2.7797,3.0454,65.724,0.56,1.14,53.27,24.91,177.71,True,no,0.689540684965834,1.02234300821038,0.716911896967299,-0.332802323244548
4328,Aragonite,0.52441,0.81713,0,116,455.2,0.91901,1.2649,90,0.44,0.65,80.48,72.53,40.75,True,no,-0.645481457861749,-0.0844582752928337,0.570624911589645,-0.561023182568915
4329,Aragonite,0.57685,0.85701,1,240.09,456.27,1.2198,2.0258,65.663,0.77,1.56,106.28,99.73,3.19,True,no,-0.550173011608838,0.198686910880219,0.472905394326939,-0.748859922489057
4330,Aragonite,0.99638,1.1263,3,264.68,455.79,1.2384,1.2089,171.2,0.6,1.26,73.76,121.2,133.17,True,no,-0.00362656805569865,0.213820223853326,0.804570413436693,-0.217446791909024
4331,Aragonite,1.0488,1.1556,5,340.65,456.45,1.4651,1.6075,78.805,0.4,0.53,14.32,61.48,158.46,True,no,0.047646653467353,0.38192349952513,0.71585557299843,-0.334276846057777
4332,Aragonite,0.62929,0.89512,3,397.25,456.25,1.307,2.132,78.69,0.43,0.91,120.5,4.23,156.98,True,no,-0.463163079247683,0.267734434642085,0.481476664116297,-0.730897513889767
4333,Aragonite,1.4159,1.3427,2,537.56,456.52,1.8279,1.8534,145.54,0.55,0.86,82.99,129.29,122.33,True,no,0.347765371308788,0.603167766940421,0.774604737677116,-0.255402395631633
4334,Aragonite,1.6257,1.4387,0,594.77,458.03,2.4125,2.8118,58.731,0.35,0.81,84.55,96.97,129.24,True,no,0.485938492258041,0.880663554231004,0.673865284974093,-0.394725061972963
4335,Aragonite,2.0976,1.6343,3,625.72,458.98,2.2843,1.9537,67.685,0.61,1.34,135.55,74.13,126.55,True,no,0.740793834027298,0.826059631679687,0.918268178435407,-0.0852657976523886
4336,Aragonite,0.52441,0.81713,0,643,455.8,0.91901,1.2649,90,0.27,1.35,17.4,35.86,91.84,True,no,-0.645481457861749,-0.0844582752928337,0.570624911589645,-0.561023182568915
4337,Aragonite,0.57685,0.85701,1,647.91,455.18,1.1752,1.8802,13.283,0.33,0.6,90.87,117.23,127.28,True,no,-0.550173011608838,0.161438345877531,0.490852620830497,-0.711611357486369
4338,Aragonite,5.9783,2.7589,4,682.6,459.65,3.1289,2.5724,68.882,0.8,2.48,79.22,122.69,47.6,True,edge,1.7881362466106,1.14068150508368,1.91067148199048,0.64745474152692
4339,Aragonite,0.8915,1.0654,0,156.76,457.24,1.0874,1.0417,135,0.7,1.31,157.93,130.98,17.64,True,no,-0.114849841678942,0.0837895257296832,0.819845503034762,-0.198639367408625
4340,Aragonite,0.73417,0.96684,3,261.5,457.57,1.3122,1.8421,110.66,0.3,0.45,71.16,133.76,149.76,True,no,-0.3090146695551,0.27170511792864,0.559495503734187,-0.58071978748374
4341,Aragonite,1.7306,1.4844,5,271.33,459.58,2.2253,2.2474,58.981,0.71,1.88,168.26,6.99,114.66,True,no,0.548468169190501,0.799891737989933,0.777692895339954,-0.251423568799432
4342,Aragonite,0.52441,0.81713,3,276.2,456.9,1.2716,2.4218,50.972,0.13,0.64,170.23,31.24,116.33,True,no,-0.645481457861749,0.240275950054511,0.412401698647373,-0.88575740791626
4343,Aragonite,0.57685,0.85701,1,292.09,456.64,1.0201,1.4169,74.929,0.41,0.89,28.49,31.01,47.97,True,no,-0.550173011608838,0.0199006617063362,0.565483776100382,-0.570073673315175
4344,Aragonite,3.9855,2.2527,7,527.33,461.95,3.1065,1.9018,87.106,0.56,1.64,102.54,142.33,155.77,True,no,1.38266277488584,1.13349669052161,1.28295509415741,0.249166084364229
4345,Aragonite,3.1989,2.0182,2,548.84,461.59,3.3199,2.7061,59.986,0.58,0.98,161.5,56.9,78.58,True,no,1.16280700071011,1.19993466199284,0.963553119069852,-0.0371276612827321
4346,Aragonite,0.68173,0.93167,1,571.08,456.92,1.1803,1.6049,67.722,0.65,0.91,67.27,71.03,129.71,True,no,-0.383121593953716,0.165768643452886,0.577590443107684,-0.548890237406602
4347,Aragonite,0.57685,0.85701,2,18.45,457.55,1.0273,1.437,45,0.22,0.54,5.15,122.21,114.51,True,no,-0.550173011608838,0.026934001240081,0.561520490606444,-0.577107012848919
4348,Aragonite,0.73417,0.96684,1,306.36,457.79,1.0967,1.2867,65.642,0.71,1.19,20.98,32.52,66.08,True,no,-0.3090146695551,0.0923056707840261,0.66943557946567,-0.401320340339126
4349,Aragonite,0.57685,0.85701,1,389.09,457.64,1.0201,1.4169,74.929,0.58,1.06,62.3,127.42,178.31,True,no,-0.550173011608838,0.0199006617063362,0.565483776100382,-0.570073673315175
4350,Aragonite,2.255,1.6944,4,415.95,460.98,2.665,2.4736,63.069,0.85,1.7,83.63,20.72,14.79,True,no,0.813149972954642,0.980204057617808,0.846153846153846,-0.167054084663166
4351,Aragonite,0.57685,0.85701,1,455.55,456.91,1.0376,1.4659,176.03,0,0,123.58,63.39,177.92,True,no,-0.550173011608838,0.0369103540200972,0.555946414803392,-0.587083365628936
4352,Aragonite,0.68173,0.93167,2,459.54,457.62,1.071,1.3215,143.13,0.45,0.67,131.57,135.38,2.35,True,no,-0.383121593953716,0.0685927914656117,0.636535947712418,-0.451714385419328
4353,Aragonite,0.52441,0.81713,2,466.8,457.5,1.1544,1.9959,47.145,0.21,1.01,138.23,69.53,176.12,True,no,-0.645481457861749,0.143580728477524,0.454270616770617,-0.789062186339273
4354,Aragonite,0.62929,0.89512,2,523.83,457.58,1.1877,1.7605,72.863,0.73,1.36,119.86,77.79,164.04,True,no,-0.463163079247683,0.172018663798058,0.529839184979372,-0.63518174304574
4355,Aragonite,1.311,1.292,1,168.08,459.72,1.4347,1.233,75.231,0.66,1.49,62.58,144.79,135.23,True,no,0.270790204781563,0.360955768122207,0.913779884296368,-0.0901655633406446
4356,Aragonite,0.78662,1.0008,0,203.33,459.27,1.1458,1.3108,69.371,0.49,0.62,122.07,54.81,155.8,True,no,-0.240009993424111,0.13610308299234,0.686524698900332,-0.376113076416451
4357,Aragonite,1.5208,1.3915,2,330.97,460.72,1.8336,1.7363,75.107,0.94,1.44,165.54,60.33,24.26,True,no,0.419236512192082,0.606281247538283,0.829406631762653,-0.187044735346201
4358,Aragonite,0.52441,0.81713,1,402.5,458,1.0442,1.633,26.565,0.59,0.59,79.11,48.42,4,True,no,-0.645481457861749,0.043251041994315,0.502212219881249,-0.688732499856064
4359,Aragonite,0.62929,0.89512,1,505.33,458.08,0.99649,1.2393,34.722,0.13,0.26,81.82,142.27,118.02,True,no,-0.463163079247683,-0.00351617450257009,0.631506588124316,-0.459646904745113
4360,Aragonite,0.94394,1.0963,3,76.94,459.78,1.1498,1.1,57.995,0.68,1.37,46.83,45.68,22.9,True,no,-0.0576926741786496,0.139588014207053,0.820960166985563,-0.197280688385703
4361,Aragonite,0.83906,1.0336,1,288.31,461.56,1.9252,3.4692,106.39,0.54,1.38,27.99,30.7,48.29,True,no,-0.17547306136512,0.655029858446817,0.43583004363183,-0.830502919811937
4362,Aragonite,1.6781,1.4617,5,344.97,462.59,2.301,2.4781,98.871,0.59,0.91,141.7,136.64,34.62,True,no,0.517662201024979,0.833343811053229,0.72929161234246,-0.31568161002825
4363,Aragonite,0.57685,0.85701,3,383,459.73,1.1534,1.8113,74.745,0.1,0.57,156.65,156.86,92.12,True,no,-0.550173011608838,0.142714102199175,0.500130050286111,-0.692887113808014
4364,Aragonite,2.3074,1.714,4,534.5,462.02,1.8892,1.2148,118.41,0.5,0.94,83.26,129.09,122.71,True,no,0.836121349511052,0.636153459039825,1.2213635401228,0.199967890471227
4365,Aragonite,0.52441,0.81713,1,572.7,459.4,0.82961,1.0308,116.57,0.83,1.04,119.38,42.89,110.6,True,no,-0.645481457861749,-0.18679956813754,0.63211629560878,-0.458681889724209
4366,Aragonite,1.4683,1.3673,1,685.5,459.71,1.2867,1.7711,53.287,0.63,1.39,35.72,73.32,40.7,True,edge,0.384105268986755,0.252080801208807,1.14113623999378,0.132024467777947
4367,Aragonite,0.68173,0.93167,3,55.15,460.54,1.0039,1.1611,103.78,0.31,0.77,73.37,76.04,143.09,True,no,-0.383121593953716,0.00389241471534385,0.67908158183086,-0.38701400866906
4368,Aragonite,0.62929,0.89512,1,113.33,460.92,0.99649,1.2393,145.28,0.2,1.18,80.71,73.29,41,True,no,-0.463163079247683,-0.00351617450257009,0.631506588124316,-0.459646904745113
4369,Aragonite,0.99638,1.1263,2,252.42,461.58,1.3915,1.5263,95.582,0.54,0.71,79.89,131.21,161.96,True,no,-0.00362656805569865,0.330382301983808,0.71604743083004,-0.334008870039507
4370,Aragonite,0.57685,0.85701,3,259.55,460.18,1.0515,1.5054,138.97,0.35,0.86,74.24,121.49,133.19,True,no,-0.550173011608838,0.0502177161606175,0.548597242035188,-0.600390727769456
4371,Aragonite,1.1013,1.1841,3,337.19,460.86,1.222,1.065,69.699,0.57,1.68,15.11,61.75,157.78,True,no,0.0964913001887612,0.200488860749404,0.901227495908347,-0.103997560560642
4372,Aragonite,0.62929,0.89512,4,341.83,461,0.98196,1.2034,90,0.17,0.57,113.01,140.71,5.17,True,no,-0.463163079247683,-0.0182047046548463,0.640850951158907,-0.444958374592836
4373,Aragonite,0.52441,0.81713,3,347.3,461,1.2144,2.2086,90,0.49,0.78,75.46,33.9,44.35,True,no,-0.645481457861749,0.194250127659228,0.431826416337286,-0.839731585520977
4374,Aragonite,0.94394,1.0963,5,349.5,461.83,1.5328,1.9549,79.722,0.64,1.08,111.13,96.17,16.03,True,no,-0.0576926741786496,0.427096128234459,0.615827244258873,-0.484788802413109
4375,Aragonite,0.99638,1.1263,4,390.47,461.16,1.1945,1.1246,121.05,1.05,2.05,63.84,129.24,166.23,True,no,-0.00362656805569865,0.177727687783727,0.834139807450816,-0.181354255839426
4376,Aragonite,1.2586,1.2659,5,393.96,462.42,1.9903,2.472,90.246,0.39,1.25,125.67,4.09,151.84,True,no,0.229999992110696,0.688285381143038,0.632366979852284,-0.458285389032342
4377,Aragonite,1.1537,1.212,3,396.91,462.5,1.9953,2.7102,90,0.79,1.61,96.27,46.99,178.03,True,no,0.142974168951107,0.690794414976348,0.578208790658046,-0.547820246025241
4378,Aragonite,0.62929,0.89512,2,426.92,460.67,1.2186,1.8534,20.524,0.19,1.16,157.45,24.25,118.48,True,no,-0.463163079247683,0.197702658832257,0.516404070244543,-0.66086573807994
4379,Aragonite,0.83906,1.0336,2,462.63,461,1.1701,1.2816,116,0.42,0.67,138.03,70.31,176.32,True,no,-0.17547306136512,0.157089215242775,0.717084009913683,-0.332562276607895
4380,Aragonite,0.83906,1.0336,2,470.06,460.31,1.2333,1.4237,18.435,1.03,1.99,136.88,49.99,155.16,True,no,-0.17547306136512,0.209693503589805,0.680337306413687,-0.385166564954926
4381,Aragonite,0.57685,0.85701,2,530.09,460.36,1.0201,1.4169,105.07,0.36,1.44,160.76,41.44,133.37,True,no,-0.550173011608838,0.0199006617063362,0.565483776100382,-0.570073673315175
4382,Aragonite,0.57685,0.85701,1,627.18,460.18,0.87334,1.0385,45,0.22,0.5,138.61,61.15,124.12,True,no,-0.550173011608838,-0.135430337336454,0.660510225112785,-0.414742674272385
4383,Aragonite,2.8843,1.9163,2,4.62,464.38,2.2638,1.3955,97.932,0.48,0.86,64.28,55.5,151.85,True,no,1.05928223620417,0.817044817216183,1.27409665164767,0.242237418987988
4384,Aragonite,1.1013,1.1841,4,51.29,462.43,1.4898,1.583,85.552,0.8,1.35,163.27,54.95,97.95,True,no,0.0964913001887612,0.398641882760039,0.739226741844543,-0.302150582571278
4385,Aragonite,0.78662,1.0008,2,153.53,461.87,1.3557,1.8352,121.79,0.51,1.91,156.88,131.31,16.31,True,no,-0.240009993424111,0.304317926103207,0.580231614664011,-0.544327919527317
4386,Aragonite,1.4683,1.3673,3,223.07,464.75,2.7305,3.988,83.304,0.65,1.42,88.91,175.4,13.63,True,no,0.384105268986755,1.00448474261007,0.53774034059696,-0.620379473623317
4387,Aragonite,1.2061,1.2392,2,257.43,463.96,1.8392,2.2026,74.416,1.1,2.52,71.04,134.09,149.3,True,no,0.18739201360706,0.609330694466835,0.655774249673771,-0.421938680859775
4388,Aragonite,0.8915,1.0654,1,321.35,461.71,1.314,1.521,140.72,0.74,1.03,5.39,69.57,158.83,True,no,-0.114849841678942,0.273075920062419,0.678462709284627,-0.387925761741361
4389,Aragonite,1.8879,1.5504,5,467.06,464.42,2.3879,2.3722,107.9,0.57,1.25,126.29,125.33,175.86,True,no,0.63546510021886,0.870414318606628,0.790610997110432,-0.234949218387768
4390,Aragonite,0.52441,0.81713,2,562.7,461.2,0.94565,1.3393,53.677,0.52,0.52,40.42,94.18,129.57,True,no,-0.645481457861749,-0.0558827572476737,0.554549780574208,-0.589598700614075
4391,Aragonite,1.6781,1.4617,4,676.88,464.28,1.7895,1.4988,91.54,0.52,1.37,72.23,120.64,124.88,True,no,0.517662201024979,0.581936251223944,0.937747974294496,-0.0642740501989644
4392,Aragonite,1.311,1.292,3,15.2,463.96,1.7308,1.7946,81.605,0.65,1.25,4.99,121.38,114.3,True,no,0.270790204781563,0.548583729368593,0.757453200831985,-0.27779352458703
4393,Aragonite,3.566,2.1308,4,19.44,467.03,2.4889,1.3643,70.846,1.29,2.08,122.55,33.71,102.38,True,no,1.27144451944095,0.911840845800524,1.43276146088634,0.359603673640424
4394,Aragonite,2.2025,1.6746,0,32.81,465.19,2.3281,1.9328,63.745,0.6,1.81,126.41,36.31,103.34,True,no,0.789593078828198,0.845052484273098,0.94605042738714,-0.0554594054449007
4395,Aragonite,1.311,1.292,2,56.48,463.92,1.6476,1.6263,34.529,0.75,1.25,80.89,85.69,143.35,True,no,0.270790204781563,0.499319683579789,0.795702840495266,-0.228529478798226
4396,Aragonite,1.6257,1.4387,2,219.94,466.71,2.5241,3.078,74.141,0.95,1.49,154.94,6.98,100.23,True,no,0.485938492258041,0.925884563545476,0.64407115407472,-0.439946071287435
4397,Aragonite,2.0976,1.6343,3,225.7,467.98,3.1783,3.7822,88.444,0.9,1.76,143.53,172.24,71.26,True,no,0.740793834027298,1.1563464626523,0.659975458578485,-0.415552628624999
4398,Aragonite,0.94394,1.0963,3,263.61,463.39,1.2948,1.395,135,0.7,0.71,115.21,72.34,147.81,True,no,-0.0576926741786496,0.258356243069952,0.729023787457522,-0.316048917248602
4399,Aragonite,0.73417,0.96684,1,272.14,463,1.1854,1.5033,71.063,0.57,1.93,84.6,127.49,142.32,True,no,-0.3090146695551,0.170080270371601,0.619343681457736,-0.479094939926701
4400,Aragonite,0.52441,0.81713,2,423,462.2,0.91901,1.2649,90,0.16,0.8,167.76,24.06,96.6,True,no,-0.645481457861749,-0.0844582752928337,0.570624911589645,-0.561023182568915
4401,Aragonite,1.4683,1.3673,1,457.25,463.68,1.5483,1.2823,105.78,0.74,1.15,131.65,135.35,2.21,True,no,0.384105268986755,0.437157554840654,0.948330426919847,-0.0530522858538994
4402,Aragonite,1.8879,1.5504,3,501.83,464.25,1.7335,1.2501,79.383,0.54,0.85,81.79,142,118.05,True,no,0.63546510021886,0.550142486142941,1.08906835881165,0.0853226140759195
4403,Aragonite,0.94394,1.0963,3,513.89,465.11,2.3339,4.5321,105.34,0.76,1.58,134.57,51.57,146.28,True,no,-0.0576926741786496,0.847540688045038,0.404447491323536,-0.905233362223688
4404,Aragonite,0.99638,1.1263,2,46.26,465.05,1.4728,1.7099,98.429,0.27,0.55,159.58,50.82,97.44,True,no,-0.00362656805569865,0.387165350936731,0.676520912547528,-0.39079191899243
4405,Aragonite,0.94394,1.0963,1,164.61,464.33,1.2381,1.2754,44.481,0.9,2.9,147.66,123.71,18.99,True,no,-0.0576926741786496,0.213577946444509,0.762410144576367,-0.271270620623158
4406,Aragonite,0.73417,0.96684,2,294.36,463.71,1.0942,1.2808,78.823,0.5,0.92,118.56,145.73,50.72,True,no,-0.3090146695551,0.0900235026475886,0.670965088649241,-0.399038172202689
4407,Aragonite,1.4683,1.3673,2,303.54,465.25,1.7603,1.6574,99.118,0.93,1.77,18.8,32.36,67.64,True,no,0.384105268986755,0.56548424906979,0.834119184229961,-0.181378980083035
4408,Aragonite,1.3635,1.3176,1,317.19,465.04,1.7241,1.7123,104.17,0.79,0.96,75.3,20.91,99.7,True,no,0.310054923303506,0.544705175199668,0.79084739864277,-0.234650251896162
4409,Aragonite,1.2061,1.2392,4,340.22,465.04,1.4534,1.3755,109.93,0.62,1.25,99.33,108.67,31.29,True,no,0.18739201360706,0.373905639200398,0.829847254713087,-0.186513625593338
4410,Aragonite,1.2061,1.2392,6,383.48,464.96,1.2803,1.0674,118.51,0.66,1.79,172.36,74.06,86.16,True,no,0.18739201360706,0.247094425469996,0.942044833242209,-0.0597024118629362
4411,Aragonite,0.73417,0.96684,4,388.14,464.29,1.1182,1.3375,86.437,0.42,0.59,36.69,0.23,23.31,True,no,-0.3090146695551,0.111720249610408,0.656564120908603,-0.420734919165508
4412,Aragonite,0.73417,0.96684,0,402.5,463.5,1.1227,1.3484,135,0.83,0.95,95.46,63.48,168.16,True,no,-0.3090146695551,0.115736498482597,0.653932484189899,-0.424751168037697
4413,Aragonite,1.9928,1.5929,4,418.66,468.32,2.6706,2.811,99.648,1.22,2.05,95.49,67.92,152.95,True,no,0.689540684965834,0.982303166267727,0.746199355949974,-0.292762481301893
4414,Aragonite,0.57685,0.85701,2,420.27,463.36,0.96151,1.2587,142.85,0.55,1.51,163.36,24.5,99,True,no,-0.550173011608838,-0.03925031359137,0.599941758276045,-0.510922698017468
4415,Aragonite,0.73417,0.96684,2,427.79,463.29,1.1458,1.4044,35.604,0.35,0.97,134.7,25.69,145.73,True,no,-0.3090146695551,0.13610308299234,0.640748821783906,-0.44511775254744
4416,Aragonite,1.3635,1.3176,3,452.31,464.81,1.4882,1.2757,61.158,0.25,0.68,123.46,53.61,162.53,True,no,0.310054923303506,0.397567335981024,0.916207498992071,-0.0875124126775177
4417,Aragonite,1.4683,1.3673,5,472.11,464.75,1.398,1.0455,142.28,0.54,1.23,113.35,109.91,158.38,True,no,0.384105268986755,0.335042643811618,1.0502861230329,0.0490626251751363
4418,Aragonite,1.9928,1.5929,4,486.05,466.08,2.3437,2.1649,124.03,0.66,1.19,152.89,26.88,142.14,True,no,0.689540684965834,0.851730877175692,0.850279472628749,-0.162190192209858
4419,Aragonite,0.68173,0.93167,3,73.92,464.38,1.3177,2.0004,31.444,0.68,0.85,120.89,77.99,47.59,True,no,-0.383121593953716,0.27588779256907,0.517363588070122,-0.659009386522786
4420,Aragonite,0.78662,1.0008,1,113.13,464.4,1.1453,1.3097,38.736,0.72,0.77,121.24,121.64,46.63,True,no,-0.240009993424111,0.135666611421533,0.686824412817602,-0.375676604845644
4421,Aragonite,0.68173,0.93167,0,128.62,465.23,1.2426,1.7787,104.31,0.29,0.66,86.26,64.87,49.5,True,no,-0.383121593953716,0.217205958647456,0.54863190085305,-0.600327552601172
4422,Aragonite,0.62929,0.89512,2,156.58,464.92,0.93686,1.0954,11.31,0.65,1.8,160.65,128.65,20.99,True,no,-0.463163079247683,-0.0652214209272296,0.671701214695899,-0.397941658320453
4423,Aragonite,1.5208,1.3915,2,197.1,465.69,1.464,1.1068,93.922,0.85,1.38,70.82,49.36,58.03,True,no,0.419236512192082,0.38117241553912,1.03879781420765,0.0380640966529624
4424,Aragonite,0.94394,1.0963,2,260.28,466.06,1.49,1.8472,71.528,0.6,1.23,160.67,32.82,126.54,True,no,-0.0576926741786496,0.398776119957368,0.63351677852349,-0.456468794136017
4425,Aragonite,0.68173,0.93167,3,267.38,464.77,0.97738,1.1005,120.96,0.16,0.82,15.59,155.74,89.78,True,no,-0.383121593953716,-0.0228797568068431,0.69750762241912,-0.360241837146873
4426,Aragonite,1.9928,1.5929,3,431.26,466.89,2.1125,1.7588,96.321,0.68,1.52,117.49,22.42,166.08,True,no,0.689540684965834,0.747872080249192,0.943337278106509,-0.0583313952833582
4427,Aragonite,0.83906,1.0336,2,564.81,465.44,1.2391,1.4372,125.85,0.59,0.65,177.54,65.88,57.02,True,no,-0.17547306136512,0.21438530964031,0.677152772173352,-0.389858371005431
4428,Aragonite,1.1013,1.1841,0,662.38,465.95,1.4853,1.5735,111.74,0.17,0.91,108.2,128.42,143.17,True,no,0.0964913001887612,0.39561677205335,0.741466370430216,-0.299125471864589
4429,Aragonite,1.1537,1.212,1,685.55,464.82,1.0515,1.5054,41.028,0.41,0.46,148.34,142.88,95.03,True,edge,0.142974168951107,0.0502177161606175,1.09719448407038,0.0927564527904894
4430,Aragonite,0.57685,0.85701,2,61.91,465.36,1.1883,1.9225,61.125,0.32,0.73,173.9,158.6,141.41,True,no,-0.550173011608838,0.172523714313844,0.485441386855171,-0.722696725922682
4431,Aragonite,0.52441,0.81713,2,152.9,465.7,0.85694,1.0998,149.87,0,0,124.02,137.96,24.92,True,no,-0.645481457861749,-0.1543873745039,0.611956496370808,-0.491094083357849
4432,Aragonite,0.68173,0.93167,1,193,465.62,1.0867,1.3606,110.15,0.33,0.81,67.16,56.97,62.03,True,no,-0.383121593953716,0.0831455810866689,0.627339652157909,-0.466267175040385
4433,Aragonite,0.52441,0.81713,2,282.4,466.1,1.1463,1.9679,92.742,0.57,1.05,59.28,42.67,22.05,True,no,-0.645481457861749,0.136539364138827,0.457480589723458,-0.782020822000576
4434,Aragonite,2.1501,1.6546,6,284.76,470.46,2.3004,1.933,92.123,1.15,2.38,54.46,44.06,25.32,True,no,0.765514352685846,0.833083020857462,0.934663536776213,-0.0675686681716158
4435,Aragonite,0.94394,1.0963,3,287.17,466.83,1.6726,2.3278,105.38,0.76,1.47,69.48,84.84,23.42,True,no,-0.0576926741786496,0.514379301965288,0.564354896568217,-0.572071976143938
4436,Aragonite,0.8915,1.0654,3,297.88,466.88,1.5998,2.2547,123.98,0.93,2.1,85.9,82.31,30.23,True,no,-0.114849841678942,0.469878621432585,0.557257157144643,-0.584728463111527
4437,Aragonite,0.52441,0.81713,3,300.2,465.5,0.95618,1.3693,90,0.46,0.77,39.72,32.71,56.21,True,no,-0.645481457861749,-0.0448090991352127,0.548442761823088,-0.600672358726536
4438,Aragonite,2.1501,1.6546,4,357.83,467.76,2.2526,1.8536,102.51,0.96,1.47,151.39,149.9,40.04,True,no,0.765514352685846,0.812085104631459,0.954497025659238,-0.0465707519456129
4439,Aragonite,1.5208,1.3915,2,378.83,467.66,1.9716,2.0075,124.55,0.79,1.29,142.81,35.58,3.47,True,no,0.419236512192082,0.678845395849086,0.771353215662406,-0.259608883657003
4440,Aragonite,1.2586,1.2659,3,446.96,466.63,1.4742,1.3562,95.189,0.63,0.98,30.39,113.08,108.42,True,no,0.229999992110696,0.388115469773051,0.85375118708452,-0.158115477662355
4441,Aragonite,2.3074,1.714,4,492.2,468.95,2.8596,2.7834,125.1,1.05,2.13,99.96,135.51,156.81,True,no,0.836121349511052,1.05068175491056,0.806896069380333,-0.214560405399507
4442,Aragonite,1.2061,1.2392,2,524.61,467.87,1.9127,2.3823,114.1,0.55,1.02,103.82,128.13,154.71,True,no,0.18739201360706,0.648515856414351,0.630574580436033,-0.461123842807291
4443,Aragonite,2.0452,1.6137,1,26.21,469.31,2.1025,1.6975,96.649,0.81,1.72,121.23,23.11,103.7,True,no,0.715495584223707,0.743127112864966,0.972746730083234,-0.027631528641259
4444,Aragonite,0.52441,0.81713,1,59,467,1.0754,1.7321,45,0,0,166.13,126.27,52.37,True,no,-0.645481457861749,0.0726926853934406,0.487641807699461,-0.71817414325519
4445,Aragonite,0.78662,1.0008,3,63,467.8,1.4168,2.0043,72.054,0.57,0.92,27.19,80.33,13.26,True,no,-0.240009993424111,0.348400807486487,0.555208921513269,-0.588410800910598
4446,Aragonite,0.83906,1.0336,3,69.25,466.56,1.1565,1.252,152.01,0.23,1.82,87.59,111.1,46.67,True,no,-0.17547306136512,0.145398202689357,0.725516645049719,-0.320871264054477
