Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Area_Log,Major_Log,Minor,Minor_Log
140,Aragonite,12.33,3.9622,11,365.02,19.1,7.45,3.5354,27.6,2.27,3.92,11.67,122.69,164.86,True,no,2.51203531717625,2.00821403239147,1.65503355704698,0.503821284784785
141,Aragonite,5.04,2.5332,6,155.41,17.91,3.3438,1.7424,56.615,0.79,1.58,72.39,63.36,123.04,True,no,1.61740608208328,1.20710788482141,1.5072671810515,0.410298197261869
142,Aragonite,4.86,2.4876,5,183.81,18.74,3.524,2.0069,119.88,0.78,2.39,57.4,61.35,66.88,True,no,1.5810384379124,1.25959670807393,1.37911464245176,0.321441729838469
143,Aragonite,1.71,1.4755,2,278.26,15.74,1.8909,1.6423,90.603,0.69,1.52,121.68,86.81,81.58,True,no,0.536493370514568,0.637052906205037,0.904331270823417,-0.100559535690469
144,Aragonite,0.9,1.0705,3,385.2,13.9,1.4303,1.7852,178.93,0.37,0.62,68.42,13.94,131.83,True,no,-0.105360515657826,0.357884212478717,0.629238621268265,-0.463244728136544
145,Aragonite,3.87,2.2198,2,398.53,17,2.8414,1.6385,87.791,0.73,1.22,52.2,51.66,148.54,True,no,1.35325450704169,1.04429688845584,1.36200464559724,0.308957618585851
146,Aragonite,3.06,1.9739,1,415.65,14.18,1.69,1.4661,9.3335,0.96,1.36,68.93,148.44,34.53,True,edge,1.11841491596429,0.524728528934982,1.81065088757396,0.593686387029307
147,Aragonite,1.53,1.3957,0,73.82,16.12,1.6327,1.3684,120.07,0,0,137.15,61.42,57.38,True,no,0.425267735404344,0.490235086149982,0.93709805843082,-0.0649673507456376
148,Aragonite,2.07,1.6235,2,112.48,17,2.2783,1.9694,88.162,1.11,2.06,177.72,113.01,93.37,True,no,0.727548607277278,0.823429550822868,0.908572181012158,-0.0958809435455898
149,Aragonite,1.8,1.5139,7,130.4,17.6,2.647,3.0571,99.325,0.78,1.24,166.43,84.84,70.78,True,no,0.587786664902119,0.973426923244964,0.680015111446921,-0.385640258342845
150,Aragonite,1.26,1.2666,5,161,16.64,1.6092,1.6142,108.56,0.35,0.72,21.46,104.43,128.62,True,no,0.231111720963387,0.475737161093496,0.782997762863535,-0.244625440130109
151,Aragonite,0.9,1.0705,5,187.5,16.5,1.9225,3.2255,97.018,0.39,1.14,174.97,125.59,78.58,True,no,-0.105360515657826,0.653626422397662,0.46814044213264,-0.758986938055488
152,Aragonite,1.89,1.5513,4,218.1,16,1.9731,1.6178,172.95,0.49,0.72,147.61,80.9,113.87,True,no,0.636576829071551,0.679605909993278,0.957883533525924,-0.043029080921727
153,Aragonite,1.17,1.2205,3,223.62,16.46,1.5217,1.5544,74.359,0.37,0.61,84.19,100.42,99.59,True,no,0.157003748809665,0.419828130943932,0.768876913977788,-0.262824382134267
154,Aragonite,3.96,2.2454,5,235.93,17.18,2.4673,1.2073,128.23,0.7,1.29,76.12,86.79,102.11,True,no,1.37624402526639,0.903124435342396,1.60499331252786,0.473119589923993
155,Aragonite,0.99,1.1227,4,259.91,15.64,1.3364,1.4169,105.07,0.36,0.45,97.26,86.1,89.25,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
156,Aragonite,4.23,2.3207,5,315.34,17.79,3.216,1.9204,41.462,0.94,1.46,29.33,47.56,152.92,True,no,1.44220199305819,1.16813835131672,1.31529850746269,0.274063641741467
157,Aragonite,4.14,2.2959,6,378.59,17.57,3.0361,1.7487,1.6913,0.65,1.58,78.9,14.62,118.12,True,no,1.42069578783722,1.11057379706735,1.363591449557,0.31012199076987
158,Aragonite,1.26,1.2666,0,410.93,15.86,1.3606,1.154,116.57,0.38,1.11,64.39,150.83,31.98,True,no,0.231111720963387,0.307925778928823,0.92606203145671,-0.0768140579654367
159,Aragonite,2.79,1.8848,5,103.68,17.94,2.6776,2.0182,140.09,0.84,2.16,105.49,86.57,80.17,True,no,1.02604159583327,0.98492087091498,1.04197789064834,0.0411207249182946
160,Aragonite,1.44,1.3541,3,119.63,17.19,1.7224,1.6181,58.039,0.52,0.93,6,63.89,97.69,True,no,0.364643113587909,0.543718667068016,0.836042731072921,-0.179075553480107
161,Aragonite,3.6,2.1409,7,126.1,20.75,3.6887,2.9685,83.602,1.28,1.92,103.41,70.4,87.77,True,no,1.28093384546206,1.30527409245593,0.975953587984927,-0.0243402469938704
162,Aragonite,2.88,1.9149,5,167.44,18.5,2.5033,1.7089,107.33,0.54,2.01,150.45,105.14,92.97,True,no,1.05779029414785,0.917609861440053,1.15048136459873,0.140180432707802
163,Aragonite,2.61,1.823,3,245.62,17.48,2.0778,1.2992,35.429,0.56,1.47,92.67,102.78,87.59,True,no,0.959350221334602,0.731309641654294,1.25613629800751,0.228040579680308
164,Aragonite,5.04,2.5332,5,264.95,19.25,2.692,1.1293,20.738,0.81,1.53,119.07,84.35,88.39,True,no,1.61740608208328,0.990284411782481,1.87221396731055,0.627121670300796
165,Aragonite,2.52,1.7912,3,292.5,17.61,2.1796,1.4806,69.292,0.44,1.31,141.22,102.79,102.55,True,no,0.924258901523332,0.779141373726806,1.15617544503579,0.145117527796526
166,Aragonite,1.71,1.4755,0,65.26,18.32,1.7031,1.3323,69.033,0,0,151.21,47.08,48.6,True,no,0.536493370514568,0.532450119862653,1.0040514356174,0.00404325065191524
167,Aragonite,1.26,1.2666,4,96.36,17.36,1.7301,1.8658,27.835,0.51,0.91,68.93,81.82,85.29,True,no,0.231111720963387,0.54817921030734,0.728281602219525,-0.317067489343953
168,Aragonite,1.71,1.4755,4,135.58,18.79,1.6205,1.2061,76.489,0.26,0.57,155.01,82.39,75.87,True,no,0.536493370514568,0.482734743599465,1.0552298673249,0.0537586269151034
169,Aragonite,1.62,1.4362,4,139,18.5,2.0771,2.0917,90,0.25,0.48,90.68,74.63,90.86,True,no,0.482426149244293,0.730972690099926,0.779933561215156,-0.248546540855633
170,Aragonite,7.02,2.9897,5,145.53,23.15,4.6742,2.4444,129.73,0.73,2.22,155.72,82.58,76.77,True,no,1.94876321803772,1.54205802510279,1.50186128107484,0.406705192934932
171,Aragonite,2.25,1.6926,5,172.32,18.92,2.2122,1.7082,114.85,1.07,2.23,6.96,65.71,84.22,True,no,0.810930216216329,0.793987495486017,1.01708706265256,0.0169427207303119
172,Aragonite,1.35,1.3111,4,176.73,17.93,1.5914,1.4733,117.55,0.63,1.06,70.31,84.07,63.71,True,no,0.300104592450338,0.464614131961297,0.8483096644464,-0.164509539510959
173,Aragonite,2.43,1.759,3,196.44,18.96,2.3018,1.7124,125.52,0.53,1.34,104.32,91.58,79.12,True,no,0.887891257352457,0.833691425552254,1.05569554261882,0.0541998318002035
174,Aragonite,1.89,1.5513,3,270.67,19.43,2.7754,3.2009,102.98,1.07,2.23,66.71,79.13,88.66,True,no,0.636576829071551,1.02079488095477,0.680982921380702,-0.384218051883222
175,Aragonite,6.12,2.7915,6,296.15,22.38,3.5147,1.5853,83.555,0.6,1.84,22.73,95.36,72.86,True,no,1.81156209652423,1.25695417311384,1.7412581443651,0.554607923410399
176,Aragonite,0.99,1.1227,2,360.82,16.91,2.2968,4.1849,21.176,0.53,0.81,13.87,120.99,169.05,True,no,-0.0100503358535015,0.831516849824717,0.431034482758621,-0.841567185678219
177,Aragonite,2.16,1.6584,4,391.46,18.08,2.0117,1.4716,38.612,0.47,0.62,162.92,31.4,39.29,True,no,0.770108221696074,0.698980135752389,1.07371874533976,0.0711280859436847
178,Aragonite,0.9,1.0705,3,394.9,18.6,1.4509,1.8371,92.979,0.09,0.23,160.37,32.66,43.31,True,no,-0.105360515657826,0.372184053539502,0.620304638500241,-0.477544569197329
179,Aragonite,1.08,1.1726,5,163.92,19,1.2996,1.2282,116.19,0.46,0.53,97.26,102.37,77,True,no,0.0769610411361284,0.262056524812808,0.831024930747922,-0.18509548367668
180,Aragonite,2.7,1.8541,7,190.03,21.27,2.49,1.8035,84.359,0.81,2.02,110.76,100.41,54.63,True,no,0.993251773010283,0.912282710476616,1.08433734939759,0.0809690625336671
181,Aragonite,7.11,3.0088,7,205.15,22.85,4.2713,2.0153,87.265,0.69,1.55,59.81,123.9,136.45,True,no,1.96150224381515,1.45191823055386,1.66459859995786,0.509584013261294
182,Aragonite,0.9,1.0705,3,218.6,18.8,1.3827,1.6684,130.93,0.65,0.77,158.43,75.35,112.86,True,no,-0.105360515657826,0.324038109412435,0.650900412236928,-0.429398625070262
183,Aragonite,1.89,1.5513,7,223.62,19.19,2.1387,1.9008,17.027,0.48,0.78,145.8,85.91,103.29,True,no,0.636576829071551,0.760198167809555,0.883714405947538,-0.123621338738005
184,Aragonite,0.9,1.0705,3,231.3,18.7,1.2064,1.27,135,0.7,1.23,151.06,167.11,106.33,True,no,-0.105360515657826,0.187640718271555,0.746021220159151,-0.293001233929381
185,Aragonite,1.71,1.4755,4,324.11,20,2.4237,2.6981,61.245,0.64,1.44,23.94,140.66,171.16,True,no,0.536493370514568,0.885295298171636,0.705532862978091,-0.348801927657067
186,Aragonite,1.35,1.3111,3,101.33,19.8,1.5514,1.4003,117.38,0.59,1.11,41.55,78.68,88.79,True,no,0.300104592450338,0.439157749074634,0.870181771303339,-0.139053156624296
187,Aragonite,1.89,1.5513,5,114.29,21.43,2.2218,2.0514,60.864,0.78,1.12,9.04,72.37,77.43,True,no,0.636576829071551,0.798317678165485,0.850661625708885,-0.161740849093934
188,Aragonite,2.34,1.7261,4,250.23,21.88,2.5186,2.129,60.601,0.7,1.51,45.04,85.82,95.88,True,no,0.85015092936961,0.923703191589609,0.92908758834273,-0.073552262219999
189,Aragonite,1.98,1.5878,5,259.14,21.23,1.9631,1.5287,71.939,0.54,1.12,45.75,88.19,92.63,True,no,0.683096844706444,0.674524856431851,1.00860883296826,0.00857198827459329
190,Aragonite,2.88,1.9149,5,288.03,21.06,2.0917,1.1931,51.456,0.99,1.97,85.82,101.56,84.42,True,no,1.05779029414785,0.737977132477737,1.37687048811971,0.319813161670117
191,Aragonite,1.17,1.2205,5,308.38,19.62,1.3223,1.1737,45,0.74,1.04,47.8,90.96,36.07,True,no,0.157003748809665,0.27937264458064,0.884821901232701,-0.122368895770975
192,Aragonite,1.62,1.4362,2,82.72,21.39,1.8528,1.6644,45.679,0.33,0.77,163.18,40.92,40.17,True,no,0.482426149244293,0.616698008396539,0.874352331606218,-0.134271859152246
193,Aragonite,6.66,2.912,5,94.92,23.43,3.1344,1.1586,46.783,0.63,2.1,56.32,87.34,88.79,True,no,1.8961194845523,1.14243776820814,2.12480857580398,0.753681716344158
194,Aragonite,3.15,2.0027,4,177.89,22.17,2.5884,1.6705,171.6,0.73,1.69,70.16,86.22,65.51,True,no,1.14740245283754,0.951039924200974,1.21696801112656,0.196362528636568
195,Aragonite,3.96,2.2454,4,213.3,22.66,2.4545,1.1949,60.156,1.37,2.73,153.59,86.13,108.25,True,no,1.37624402526639,0.89792307451597,1.61336321042982,0.478320950750419
196,Aragonite,3.42,2.0867,5,348.29,22.13,3.2081,2.3635,24.366,0.65,1.76,12.69,120.68,168.79,True,no,1.22964055107451,1.16567886158825,1.06605155699635,0.0639616894862591
197,Aragonite,0.99,1.1227,4,371.45,19.82,1.5403,1.8821,171.87,0.44,0.93,49.83,21.43,145.56,True,no,-0.0100503358535015,0.431977202648275,0.642731935337272,-0.442027538501776
198,Aragonite,5.85,2.7292,6,88.88,26.05,4.5918,2.8307,112.59,0.64,1.91,120,88.9,85.91,True,no,1.76644166124377,1.52427210406179,1.27401019208154,0.242169557181972
199,Aragonite,2.61,1.823,6,118.59,23.24,2.2129,1.4736,119.7,0.61,1.81,74,71.53,67.42,True,no,0.959350221334602,0.794303872519683,1.17944778345158,0.165046348814919
200,Aragonite,1.35,1.3111,4,157.4,21.87,1.6888,1.6593,27.056,1.06,2.38,32.15,98.89,133.18,True,no,0.300104592450338,0.524018217551974,0.799384178114638,-0.223913625101636
201,Aragonite,0.9,1.0705,4,161.2,21,1.2039,1.2649,90,0.86,1.35,97.57,99.08,76.2,True,no,-0.105360515657826,0.185566286958844,0.74757039621231,-0.29092680261667
202,Aragonite,2.16,1.6584,4,194.54,22.88,2.1163,1.6286,147.62,0.89,2.08,56.74,64.67,62.2,True,no,0.770108221696074,0.749669280884271,1.02064924632614,0.0204389408118029
203,Aragonite,7.2,3.0278,8,230.16,24.13,3.2186,1.13,24.977,0.82,2,39.57,110.88,84.39,True,no,1.97408102602201,1.16894648240226,2.23699745230846,0.805134543619752
204,Aragonite,3.69,2.1675,5,239.27,23.51,2.2401,1.068,32.839,1.33,2.52,94.67,97.8,89,True,no,1.30562645805244,0.806520507727629,1.64724789071916,0.499105950324807
205,Aragonite,1.35,1.3111,5,375.2,21.8,1.5849,1.4613,92.45,0.33,0.58,39.56,41.11,158.18,True,no,0.300104592450338,0.460521313856243,0.851788756388416,-0.160416721405905
206,Aragonite,5.22,2.578,8,382.41,22.41,3.8111,2.1853,13.531,0.52,1.57,179.74,27.2,30.28,True,no,1.65249740189455,1.33791786137953,1.3696832935373,0.314579540515017
207,Aragonite,1.53,1.3957,4,128.29,23.71,2.1836,2.4477,96.988,0.75,2.12,37.59,79.41,107.5,True,no,0.425267735404344,0.780974890925466,0.700677779813152,-0.355707155521122
208,Aragonite,3.42,2.0867,5,136.82,24.84,3.2808,2.4719,125.28,1.01,1.65,167.59,83.18,73.92,True,no,1.22964055107451,1.18808729509571,1.0424286759327,0.0415532559788013
209,Aragonite,2.7,1.8541,8,164.57,25,2.6174,1.9929,91.552,0.95,1.85,25.33,73.2,133.91,True,no,0.993251773010283,0.962181458639243,1.03155803469091,0.0310703143710403
210,Aragonite,1.89,1.5513,3,200.76,24.57,2.4809,2.5576,80.827,0.58,1.78,150.93,38.66,110.92,True,no,0.636576829071551,0.908621397569249,0.7618203071466,-0.272044568497698
211,Aragonite,1.35,1.3111,4,219.87,22.8,1.5011,1.3109,98.35,0.75,1.49,107.36,107.36,108.84,True,no,0.300104592450338,0.406198172683993,0.899340483645327,-0.106093580233655
212,Aragonite,1.35,1.3111,5,223.27,23.4,2.0951,2.5537,62.999,0.47,1.06,156.41,86.44,109.92,True,no,0.300104592450338,0.73960128493183,0.64436065104291,-0.439496692481491
213,Aragonite,3.33,2.0591,4,244.59,24.57,2.6086,1.6049,79.264,0.73,1.81,159.33,94.9,98.52,True,no,1.20297230399235,0.958813678954046,1.27654680671625,0.244158625038307
214,Aragonite,1.62,1.4362,4,255,23.06,1.5063,1.1001,153.69,0.67,1.54,44.52,87.34,94.64,True,no,0.482426149244293,0.409656312726632,1.07548297151962,0.0727698365176603
215,Aragonite,2.97,1.9446,5,310.55,25,2.6346,1.8355,79.083,0.65,1.7,23.54,27.9,33.57,True,no,1.08856195281461,0.96873136781359,1.12730585288089,0.119830585001019
216,Aragonite,1.44,1.3541,4,103.25,24,1.6173,1.4266,46.788,0.39,0.66,63.61,80.29,72.29,True,no,0.364643113587909,0.480758092143596,0.890372843628269,-0.116114978555686
217,Aragonite,2.25,1.6926,4,132.32,24.76,2.2162,1.7145,137.26,1.76,3.13,37.24,79.74,105.31,True,no,0.810930216216329,0.795794017520088,1.0152513311073,0.0151361986962408
218,Aragonite,8.28,3.2469,9,141.52,30.85,4.5758,1.986,101.48,0.88,2.92,103.86,72.85,89.71,True,no,2.11384296839717,1.52078154682864,1.80951964683771,0.593061421568526
219,Aragonite,2.25,1.6926,4,169.84,24.24,2.0518,1.4696,151.2,0.92,1.29,139.19,107.04,93.61,True,no,0.810930216216329,0.718717456671475,1.09659810897748,0.0922127595448535
220,Aragonite,7.83,3.1574,8,303.97,27.71,3.9798,1.5887,70.692,1.34,2.51,52.34,75.15,17.54,True,no,2.05796251000271,1.38123156677743,1.9674355495251,0.676730943225283
221,Aragonite,8.73,3.334,8,315.82,28.1,4.8795,2.142,49.823,0.76,1.84,23.01,139.92,172.11,True,no,2.16676536985151,1.58504275559938,1.7891177374731,0.581722614252132
222,Aragonite,1.53,1.3957,5,370.24,23.24,1.7904,1.6455,20.712,0.32,0.56,174.95,28.17,30.36,True,no,0.425267735404344,0.582439058575524,0.85455764075067,-0.15717132317118
223,Aragonite,0.99,1.1227,3,389.36,23.55,1.5769,1.9727,138.8,0.17,0.93,88.86,147.49,52.78,True,no,-0.0100503358535015,0.455460894429404,0.627814065571691,-0.465511230282906
224,Aragonite,5.58,2.6655,8,154.9,27.95,3.1525,1.3988,103.7,0.81,1.89,26.41,73.7,134.27,True,no,1.71918877639322,1.14819578885694,1.77002379064235,0.570992987536282
225,Aragonite,1.08,1.1726,3,260.83,25.08,1.3589,1.3428,98.92,0.57,1.53,55.51,87.05,94.85,True,no,0.0769610411361284,0.306675548944315,0.794760468025609,-0.229714507808186
226,Aragonite,5.94,2.7501,3,290.26,28.09,3.2359,1.3845,125.95,1.18,2.13,76.4,104.44,83.44,True,no,1.78170913337455,1.17430709637018,1.83565623165116,0.607402037004374
227,Aragonite,1.08,1.1726,3,351.58,24.17,1.5855,1.8281,26.565,0.26,0.51,25.21,59.4,164.37,True,no,0.0769610411361284,0.460899814996265,0.681173131504257,-0.383938773860137
228,Aragonite,1.71,1.4755,0,402.05,25.21,1.7493,1.4055,131.78,0.59,0.89,21.15,158.95,167.26,True,no,0.536493370514568,0.559215707914083,0.977533870691134,-0.0227223373995146
229,Aragonite,3.15,2.0027,5,84.14,28.57,3.4688,3.0001,112.38,0.57,0.94,140.15,94.82,84.15,True,no,1.14740245283754,1.24380871282314,0.908095018450184,-0.0964062599855937
230,Aragonite,3.24,2.0311,4,110.64,27.67,2.4811,1.4922,122.01,0.83,1.82,75.91,71.46,85.17,True,no,1.17557332980424,0.908702010225479,1.30587239530853,0.266871319578759
231,Aragonite,1.26,1.2666,5,114.64,26.07,1.3867,1.1986,93.563,0.37,0.99,99.83,104.56,51.66,True,no,0.231111720963387,0.326926823777682,0.908632004038364,-0.0958151028142949
232,Aragonite,0.99,1.1227,3,160.27,25.36,1.4256,1.6122,128.23,0.48,1.25,93.39,42.72,95.38,True,no,-0.0100503358535015,0.354592777734408,0.694444444444444,-0.364643113587909
233,Aragonite,4.05,2.2708,6,252.98,28.24,2.9955,1.7401,120.83,0.6,1.04,44.33,97.27,102.52,True,no,1.39871688111845,1.09711116254184,1.35202804206309,0.301605718576605
234,Aragonite,2.61,1.823,1,267.24,27.72,2.179,1.4288,85.593,0.69,1.19,46.22,88.93,94.04,True,no,0.959350221334602,0.778866055962483,1.1977971546581,0.180484165372119
235,Aragonite,1.98,1.5878,4,363.73,25.86,1.8856,1.4104,36.567,0.47,0.95,34.38,62.38,172.23,True,no,0.683096844706444,0.634246072639784,1.05006364022062,0.0488507720666595
236,Aragonite,1.08,1.1726,2,383.42,25.75,1.3423,1.3103,32.067,0.17,0.34,169.09,29.25,37.62,True,no,0.0769610411361284,0.294384560511453,0.804589138046636,-0.217423519375325
237,Aragonite,1.53,1.3957,2,181.35,26.06,2.0087,2.0712,175.69,0.47,0.88,174.91,95.06,83.33,True,no,0.425267735404344,0.697487746658366,0.761686663015881,-0.272220011254021
238,Aragonite,1.26,1.2666,5,188.43,26.64,1.4442,1.3001,104.42,0.51,1.44,48.42,79.09,71.82,True,no,0.231111720963387,0.367555535034944,0.872455338595762,-0.136443814071558
239,Aragonite,1.44,1.3541,6,192.88,26.63,1.3955,1.0622,71.565,0.54,1.48,114.2,63.74,149.75,True,no,0.364643113587909,0.33325277399424,1.03188821211035,0.0313903395936695
240,Aragonite,1.62,1.4362,4,209.89,27.17,1.7415,1.4703,134,0.72,1.47,10.02,71.49,93.39,True,no,0.482426149244293,0.554746810823919,0.930232558139535,-0.0723206615796261
241,Aragonite,3.78,2.1938,6,220.86,29.5,2.4404,1.2374,125.26,0.8,1.92,106.62,101.45,108.78,True,no,1.3297240096315,0.89216196029556,1.54892640550729,0.437562049335936
242,Aragonite,1.98,1.5878,5,225.68,28.68,2.1791,1.8835,113.72,0.51,1.2,83.47,111.23,141.27,True,no,0.683096844706444,0.778911947520739,0.908632004038364,-0.0958151028142949
243,Aragonite,1.44,1.3541,2,280,26.5,1.4985,1.2247,90,0.73,0.98,11.17,128.86,102.03,True,no,0.364643113587909,0.404464607774581,0.960960960960961,-0.0398214941866716
244,Aragonite,6.75,2.9316,3,334.77,31.24,5.1558,3.0929,41.651,1.14,2.84,68.39,16.01,145.1,True,no,1.90954250488444,1.6401222945651,1.30920516699639,0.269420210319343
245,Aragonite,6.39,2.8524,4,340.52,31.44,5.2696,3.4131,43,0.82,1.68,35.56,76.61,171.39,True,no,1.85473426838944,1.66195445834435,1.21261575831183,0.192779810045097
246,Aragonite,29.7,6.1494,10,345.6,36.7,12.314,4.0097,36.904,1.56,4.39,72.91,12.51,135.53,True,no,3.39114704580865,2.51073682648902,2.4118889069352,0.880410219319635
247,Aragonite,1.26,1.2666,4,368,26.86,1.4335,1.281,128.95,0.6,0.98,23.04,100.79,164.98,True,no,0.231111720963387,0.360119006341287,0.878967561911406,-0.129007285377901
248,Aragonite,2.07,1.6235,4,375.43,26.26,2.1916,1.8224,175.48,0.42,1.57,43.81,41.34,158.22,True,no,0.727548607277278,0.784631870682124,0.944515422522358,-0.057083263404846
249,Aragonite,0.99,1.1227,4,387.45,26,1.1821,1.1085,35.008,0.45,0.61,162.12,28.91,44.75,True,no,-0.0100503358535015,0.167292517774194,0.837492597918958,-0.177342853627696
250,Aragonite,0.9,1.0705,0,395.9,26.2,1.2312,1.3229,63.435,0.09,0.47,29.48,43.21,3.85,True,no,-0.105360515657826,0.207989303542532,0.730994152046784,-0.313349819200359
251,Aragonite,3.51,2.114,1,411.59,29.31,3.026,2.0489,68.632,0.9,1.79,32.21,165.38,171.72,True,no,1.25561603747777,1.10724161536616,1.15994712491738,0.14837442211161
252,Aragonite,0.9,1.0705,4,99.5,28,1.8003,2.8284,90,0.47,0.85,127.78,95.68,63.01,True,no,-0.105360515657826,0.58795331768144,0.499916680553241,-0.693313833339266
253,Aragonite,1.62,1.4362,4,102.06,29,1.8059,1.5812,79.121,0.31,0.67,80.39,77.75,88.94,True,no,0.482426149244293,0.591059082476161,0.897059637853702,-0.108632933231868
254,Aragonite,2.79,1.8848,6,118.71,28.94,1.9854,1.1097,121.62,0.48,1.07,47.44,66.21,57.56,True,no,1.02604159583327,0.685820405173484,1.4052583862194,0.34022119065979
255,Aragonite,0.99,1.1227,4,123.36,26.91,1.3364,1.4169,15.071,0.63,1.24,40.05,80.97,105.02,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
256,Aragonite,1.44,1.3541,5,159.63,28.81,1.7601,1.6896,99.886,0.51,1.22,95.34,45.01,95.42,True,no,0.364643113587909,0.565370625617787,0.818135333219703,-0.200727512029878
257,Aragonite,4.59,2.4175,7,170.35,29.24,2.9039,1.4429,4.083,1.6,4.06,82.69,50.07,100.31,True,no,1.52388002407245,1.06605466110793,1.58063294190571,0.457825362964519
258,Aragonite,1.26,1.2666,4,196.64,27.57,1.4038,1.2284,79.903,0.57,0.88,4.44,103.87,75.97,True,no,0.231111720963387,0.339182845314184,0.89756375552073,-0.108071124350797
259,Aragonite,1.44,1.3541,3,215.5,27,1.9657,2.1075,9.2175,0.41,0.62,92.23,104.34,103.13,True,no,0.364643113587909,0.675848415981616,0.732563463397263,-0.311205302393707
260,Aragonite,3.24,2.0311,4,235.28,29.97,2.8236,1.9326,89.036,0.82,3.11,133.49,89.41,93.28,True,no,1.17557332980424,1.03801266653918,1.14747131321717,0.137560663265058
261,Aragonite,4.32,2.3453,5,259.63,30.92,3.068,1.7112,116.71,0.85,1.67,46.89,90.35,98.05,True,no,1.46325540225602,1.12102588350501,1.40808344198175,0.342229518751009
262,Aragonite,1.44,1.3541,2,390.13,27.88,1.4949,1.2189,30.964,0.68,0.94,161.12,27.28,52.69,True,no,0.364643113587909,0.402059314973331,0.963275135460566,-0.0374162013854222
263,Aragonite,5.76,2.7081,8,131.95,30.75,2.868,1.1216,170.71,1.03,3.38,103.15,71.9,88.68,True,no,1.7509374747078,1.05361492273737,2.00836820083682,0.697322551970426
264,Aragonite,2.88,1.9149,5,238.81,32.56,2.9787,2.4197,96.276,0.89,1.38,17.11,93.1,89.02,True,no,1.05779029414785,1.09148696372552,0.966864739651526,-0.0336966695776665
265,Aragonite,1.89,1.5513,2,276.43,29.57,1.9316,1.5504,86.186,0.46,1,72.87,98.95,133.74,True,no,0.636576829071551,0.65834867501725,0.978463449989646,-0.0217718459456988
266,Aragonite,3.78,2.1938,1,284.57,32.1,3.0308,1.9086,87.693,1.03,2.74,159.35,105.19,96.3,True,no,1.3297240096315,1.10882661107508,1.24719545994457,0.220897398556415
267,Aragonite,1.17,1.2205,2,298.54,28.15,1.3152,1.1611,166.22,0.15,0.16,76.57,106.33,84.03,True,no,0.157003748809665,0.273988745319778,0.889598540145985,-0.116984996510114
268,Aragonite,3.42,2.0867,8,95.87,31.37,2.4228,1.348,89.059,0.75,1.77,2.95,87.61,89.51,True,no,1.22964055107451,0.884923896124655,1.41158989598811,0.344716654949859
