Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain
728	Aragonite	1.2493	1.2612	1	196.38	183.15	1.6903	1.7963	53.271	0.89	1.17	159.84	163.45	112.92	True	no
729	Aragonite	2.4025	1.749	4	249.56	185.04	1.9544	1.2487	157.7	0.38	0.69	175.78	111.90	99.28	True	no
730	Aragonite	1.1532	1.2117	2	296.83	183.50	1.3374	1.2183	28.155	0.27	0.97	159.07	54.34	119.76	True	no
731	Aragonite	2.9791	1.9476	3	34.84	185.26	2.5034	1.6522	143.87	0.93	1.79	88.44	113.47	97.64	True	no
732	Aragonite	9.8983	3.5501	9	68.61	187.50	5.4415	2.3495	14.876	1.27	2.07	153.40	24.66	61.83	True	no
733	Aragonite	2.7869	1.8837	5	92.86	186.10	2.0132	1.1423	81.65	0.57	1.47	139.85	43.45	12.25	True	no
734	Aragonite	3.2674	2.0397	5	121.12	185.88	2.7583	1.8288	150.05	0.61	1.53	148.83	91.28	164.45	True	no
735	Aragonite	3.4596	2.0988	4	159.97	185.92	2.3435	1.2467	60.719	0.51	0.90	33.24	76.35	12.81	True	no
736	Aragonite	2.0181	1.603	4	218.10	185.62	2.8181	3.0907	51.784	0.39	1.32	7.15	107.25	17.23	True	no
737	Aragonite	8.4568	3.2814	6	231.95	188.98	4.5427	1.9165	80.496	1.17	3.68	112.75	94.60	144.72	True	no
738	Aragonite	1.3454	1.3088	3	263.64	184.71	1.5097	1.3305	65.396	0.62	1.04	67.67	89.64	157.52	True	no
739	Aragonite	3.5557	2.1277	4	274.97	185.68	2.6159	1.5115	160.9	0.65	1.61	75.67	111.47	2.77	True	no
740	Aragonite	0.961	1.1062	4	288.50	184.00	1.4135	1.633	26.565	0.16	0.82	35.34	146.55	53.89	True	no
741	Aragonite	2.1142	1.6407	3	52.77	187.05	2.1234	1.6749	64.649	1.18	2.41	22.13	111.24	159.30	True	no
742	Aragonite	5.3816	2.6176	5	57.41	188.55	3.5111	1.7992	61.012	0.90	2.22	13.58	111.84	116.94	True	no
743	Aragonite	1.7298	1.4841	5	78.94	186.28	1.5495	1.0902	93.394	0.50	1.47	131.37	59.47	115.49	True	no
744	Aragonite	2.5947	1.8176	5	98.00	186.33	1.8965	1.0887	116.57	0.51	1.30	138.54	86.89	16.74	True	no
745	Aragonite	2.4025	1.749	4	127.00	187.00	2.295	1.7218	113.86	0.62	1.55	8.87	15.17	80.88	True	no
746	Aragonite	2.3064	1.7137	5	165.17	186.04	1.9273	1.2649	20.598	0.49	0.97	48.30	144.94	14.76	True	no
747	Aragonite	11.244	3.7836	10	270.56	190.54	4.9317	1.6989	157.48	1.24	2.79	53.59	148.68	71.78	True	no
748	Aragonite	4.4206	2.3724	4	292.96	187.28	2.4456	1.0626	118.16	0.51	1.50	52.26	148.77	71.55	True	no
749	Aragonite	1.2493	1.2612	3	299.62	185.15	1.7699	1.9693	12.977	0.43	0.69	96.08	45.74	89.12	True	no
750	Aragonite	2.0181	1.603	4	116.29	187.67	2.0025	1.5605	148.75	0.65	1.72	172.67	142.27	34.44	True	no
751	Aragonite	14.703	4.3268	7	135.08	191.58	4.53	1.0962	82.34	1.72	3.49	79.09	69.58	18.89	True	no
752	Aragonite	3.7479	2.1845	2	220.00	189.08	2.7459	1.5801	34.226	0.82	2.51	167.93	130.25	158.07	True	no
753	Aragonite	1.0571	1.1601	3	224.36	185.91	1.5932	1.8858	154.16	0.30	0.56	7.32	107.10	17.12	True	no
754	Aragonite	4.9011	2.4981	5	31.84	189.98	2.7081	1.1753	132.82	1.07	2.54	148.75	92.24	115.52	True	no
755	Aragonite	1.6337	1.4423	2	88.35	187.59	1.8321	1.6136	156.47	0.41	1.09	173.29	157.43	27.29	True	no
756	Aragonite	5.6699	2.6868	5	109.69	192.05	3.4311	1.6307	71.394	0.60	1.88	49.00	60.06	77.86	True	no
757	Aragonite	4.9972	2.5224	4	172.40	190.23	4.0038	2.5194	132.06	1.74	4.25	141.62	127.95	24.99	True	no
758	Aragonite	17.298	4.693	9	181.90	195.61	5.8869	1.5735	126.79	2.14	4.95	121.08	80.62	17.22	True	no
759	Aragonite	1.4415	1.3548	2	236.40	188.27	1.6023	1.3989	77.677	0.67	1.35	159.31	45.03	128.16	True	no
760	Aragonite	1.6337	1.4423	4	249.24	188.35	1.9655	1.8572	38.003	0.74	1.27	162.75	42.35	102.00	True	no
761	Aragonite	4.6128	2.4235	5	284.19	188.52	3.3707	1.9345	15.744	0.68	1.91	162.13	59.72	52.10	True	no
762	Aragonite	0.961	1.1062	2	302.30	188.10	1.6465	2.2157	101.44	0.47	0.59	157.15	64.95	53.44	True	no
763	Aragonite	3.2674	2.0397	3	310.53	190.32	3.3227	2.6538	104.62	0.99	1.28	80.40	95.48	101.70	True	no
764	Aragonite	0.961	1.1062	0	350.00	188.20	1.2441	1.2649	90	0.12	0.60	56.80	159.84	175.88	True	no
765	Aragonite	1.3454	1.3088	4	79.36	189.93	2.0763	2.5166	40.869	0.87	1.24	156.27	87.45	166.95	True	no
766	Aragonite	1.5376	1.3992	2	104.00	190.56	1.4931	1.1388	90	0.40	0.90	178.61	157.58	163.21	True	no
767	Aragonite	3.7479	2.1845	2	202.26	190.95	2.7928	1.6345	142.08	1.29	3.78	120.86	77.70	20.83	True	no
768	Aragonite	1.1532	1.2117	2	8.92	190.75	1.6845	1.9325	26.83	0.70	1.59	16.89	173.14	43.26	True	no
769	Aragonite	2.1142	1.6407	2	15.27	191.55	2.1294	1.6845	7.5986	0.79	2.03	29.29	172.09	56.15	True	no
770	Aragonite	8.8412	3.3551	7	50.03	199.90	6.1036	3.3094	68.043	1.51	3.07	49.18	54.07	156.36	True	no
771	Aragonite	0.961	1.1062	4	75.80	190.10	1.2723	1.3229	26.565	0.57	0.70	98.22	17.39	164.69	True	no
772	Aragonite	14.799	4.3409	5	91.08	198.38	8.1904	3.56	143.12	1.36	2.72	131.10	146.50	150.61	True	no
773	Aragonite	0.961	1.1062	3	94.80	190.00	1.2441	1.2649	90	0.28	0.44	83.71	46.77	90.53	True	no
774	Aragonite	1.4415	1.3548	3	99.60	191.00	1.5615	1.3284	90	0.84	1.69	97.40	87.03	58.12	True	no
775	Aragonite	3.0752	1.9788	4	114.06	193.19	3.0115	2.3163	97.329	0.66	1.45	109.96	87.78	58.59	True	no
776	Aragonite	8.4568	3.2814	6	160.10	196.74	5.0368	2.3561	84.048	1.95	4.02	82.13	18.09	54.14	True	no
777	Aragonite	0.961	1.1062	3	166.90	190.60	1.475	1.7781	99.308	0.68	0.89	13.44	17.92	37.81	True	no
778	Aragonite	2.6908	1.851	4	244.14	192.82	2.9031	2.4599	72.357	0.32	0.93	109.42	64.96	116.24	True	no
779	Aragonite	3.6518	2.1563	3	255.71	192.95	2.8716	1.7735	69.62	0.82	2.80	3.02	28.71	77.88	True	no
780	Aragonite	2.3064	1.7137	2	306.33	191.21	1.7837	1.0834	39.69	0.73	0.85	142.21	79.63	99.83	True	no
781	Aragonite	10.09	3.5844	6	99.73	195.74	6.8653	3.6685	161.04	0.96	2.01	158.19	87.50	162.69	True	no
782	Aragonite	0.961	1.1062	2	123.10	190.90	1.424	1.6572	172.31	0.36	0.94	141.21	85.54	20.94	True	no
783	Aragonite	17.778	4.7578	8	198.07	196.85	6.9178	2.1141	156.82	1.94	4.15	73.90	22.16	54.32	True	no
784	Aragonite	2.883	1.9159	5	236.13	194.53	3.6664	3.662	58.272	1.12	2.81	109.80	108.36	145.98	True	no
785	Aragonite	1.0571	1.1601	2	250.91	191.36	1.381	1.4169	74.929	0.49	0.61	100.78	32.40	137.00	True	no
786	Aragonite	1.0571	1.1601	2	262.09	191.82	1.2983	1.2523	143.13	0.60	1.10	155.42	77.51	179.40	True	no
787	Aragonite	1.5376	1.3992	0	361.88	192.31	1.4552	1.0817	60.767	0.69	1.50	87.73	111.21	59.44	True	no
788	Aragonite	3.7479	2.1845	5	11.69	194.28	3.3186	2.3079	178.04	0.98	2.89	150.14	122.16	173.96	True	no
789	Aragonite	7.688	3.1287	6	57.55	199.11	4.8516	2.4046	74.97	2.43	4.54	176.97	38.27	93.94	True	no
790	Aragonite	2.2103	1.6776	5	172.17	194.57	2.6295	2.4569	127.7	1.13	2.99	118.09	67.39	21.48	True	no
791	Aragonite	2.883	1.9159	3	288.00	194.57	2.8043	2.1423	29.479	0.98	1.45	32.86	76.82	142.81	True	no
792	Aragonite	3.5557	2.1277	2	63.84	197.76	2.9831	1.9656	98.237	0.66	2.10	105.08	69.76	139.69	True	no
793	Aragonite	4.9011	2.4981	3	70.61	198.12	3.4386	1.8948	122.97	1.07	2.34	101.93	67.47	139.84	True	no
794	Aragonite	1.3454	1.3088	3	70.50	193.29	1.3228	1.0214	90	0.51	1.04	61.96	118.50	138.52	True	no
795	Aragonite	7.8802	3.1676	6	78.94	196.80	4.2938	1.8375	143.59	1.56	4.02	160.85	88.26	165.82	True	no
796	Aragonite	1.4415	1.3548	2	122.93	194.20	1.7124	1.5976	120	0.63	1.20	142.71	82.39	21.48	True	no
797	Aragonite	2.883	1.9159	4	128.70	196.77	3.6962	3.7218	92.437	0.85	1.76	8.27	18.18	81.40	True	no
798	Aragonite	1.6337	1.4423	4	165.94	193.94	2.023	1.9676	138.37	0.46	0.77	125.61	76.04	19.30	True	no
799	Aragonite	4.9011	2.4981	4	214.08	198.29	3.7687	2.2761	125.89	1.18	2.94	116.68	78.95	24.60	True	no
800	Aragonite	7.2075	3.0293	7	247.07	199.13	4.3405	2.053	45.896	1.17	3.42	6.98	124.81	105.65	True	no
801	Aragonite	4.0362	2.2669	5	261.05	197.98	3.1973	1.9892	48.497	0.87	1.77	4.68	88.80	21.91	True	no
802	Aragonite	2.0181	1.603	2	22.43	196.86	2.1713	1.8348	108.43	0.41	1.12	168.66	17.35	163.02	True	no
803	Aragonite	1.5376	1.3992	4	32.19	195.81	1.6481	1.3875	9.5994	0.89	1.12	120.74	22.20	94.31	True	no
804	Aragonite	1.0571	1.1601	3	43.00	194.82	1.4108	1.4789	17.828	0.78	1.04	41.78	65.16	159.22	True	no
805	Aragonite	4.6128	2.4235	4	124.33	199.56	2.8179	1.352	69.169	0.83	2.10	89.62	117.40	170.81	True	no
806	Aragonite	3.6518	2.1563	4	168.68	201.66	4.6054	4.5616	75.882	1.02	2.69	145.88	126.52	24.15	True	no
807	Aragonite	1.2493	1.2612	2	228.69	196.23	1.9168	2.3097	108.17	0.67	1.55	60.82	138.35	120.34	True	no
808	Aragonite	1.0571	1.1601	3	239.64	194.91	1.381	1.4169	164.93	0.67	1.56	109.22	106.66	144.64	True	no
809	Aragonite	1.3454	1.3088	3	275.57	195.64	1.8988	2.1048	34.382	0.60	1.75	143.76	121.75	144.72	True	no
810	Aragonite	5.1894	2.5705	7	279.56	199.00	3.2013	1.551	58.44	0.88	2.03	40.64	17.20	91.64	True	no
811	Aragonite	1.2493	1.2612	2	15.38	196.77	2.0256	2.5796	32.417	1.56	2.18	25.18	171.73	50.48	True	no
812	Aragonite	1.2493	1.2612	4	27.15	196.77	1.8128	2.066	35.346	0.74	1.15	118.37	23.59	96.92	True	no
813	Aragonite	3.6518	2.1563	5	36.50	197.82	3.4686	2.5876	28.174	0.84	1.73	24.08	114.60	158.16	True	no
814	Aragonite	1.2493	1.2612	1	141.08	196.77	1.6732	1.7601	11.023	0.93	1.87	80.03	70.80	18.07	True	no
815	Aragonite	1.0571	1.1601	2	164.91	197.27	1.6512	2.0258	114.34	0.82	1.96	73.02	19.49	63.39	True	no
816	Aragonite	1.2493	1.2612	2	226.62	197.23	2.1955	3.0303	120.19	0.27	0.44	89.88	69.73	80.43	True	no
817	Aragonite	0.961	1.1062	4	265.90	196.70	1.5882	2.0616	52.125	0.72	0.90	168.31	124.38	109.65	True	no
818	Aragonite	9.3217	3.4451	4	290.63	201.98	4.416	1.6431	101.74	1.22	4.90	108.09	64.83	73.47	True	no
819	Aragonite	2.0181	1.603	4	312.05	197.67	1.9158	1.4283	143.63	0.93	1.89	170.30	163.32	157.15	True	no
820	Aragonite	0.961	1.1062	3	314.70	196.20	1.3799	1.5562	129.12	0.17	0.59	101.28	83.81	47.22	True	no
821	Aragonite	1.1532	1.2117	3	2.67	197.33	1.2278	1.0267	135	0.49	0.79	151.33	136.32	89.20	True	no
822	Aragonite	1.1532	1.2117	3	6.67	197.25	1.2981	1.1477	19.805	0.99	1.81	139.21	137.48	108.61	True	no
823	Aragonite	5.0933	2.5466	3	43.72	200.83	4.1672	2.6779	46.733	0.97	2.28	25.78	113.18	159.00	True	no
824	Aragonite	1.5376	1.3992	3	307.63	198.00	1.584	1.2816	116	0.36	0.41	174.25	109.17	70.04	True	no
825	Aragonite	1.1532	1.2117	4	115.17	199.17	1.4937	1.5196	88.093	1.13	1.95	155.51	86.05	160.10	True	no
826	Aragonite	0.961	1.1062	3	118.40	198.00	1.3755	1.5462	16.003	0.39	0.49	126.95	96.06	13.89	True	no
827	Aragonite	1.3454	1.3088	2	135.50	199.14	1.5342	1.3741	90	0.62	1.67	102.12	128.96	24.76	True	no
828	Aragonite	1.1532	1.2117	2	224.67	198.92	1.4835	1.4989	106.44	0.53	0.62	6.83	108.51	19.34	True	no
829	Aragonite	1.6337	1.4423	4	239.29	199.00	1.9708	1.8673	61.177	0.85	1.35	147.72	53.34	137.36	True	no
830	Aragonite	2.4025	1.749	5	254.12	199.40	1.8397	1.1064	77.411	0.63	1.48	129.26	72.58	131.22	True	no
831	Aragonite	1.3454	1.3088	5	269.36	198.29	1.6621	1.6127	166.77	0.81	1.17	37.86	140.38	16.83	True	no
832	Aragonite	6.4387	2.8632	5	315.16	202.93	4.5308	2.5041	54.101	0.93	1.51	25.95	141.76	12.77	True	no
833	Aragonite	1.922	1.5643	6	113.05	200.95	2.2278	2.0281	126.39	0.72	1.30	123.04	141.21	144.66	True	no
834	Aragonite	1.8259	1.5247	5	171.26	202.58	2.707	3.1521	78.074	0.71	2.11	121.48	66.20	20.95	True	no
835	Aragonite	1.3454	1.3088	4	173.93	199.86	1.7226	1.7322	82.839	0.31	1.23	43.82	19.90	76.91	True	no
836	Aragonite	2.4986	1.7836	6	230.88	201.69	2.9401	2.7171	66.065	1.27	2.37	61.70	140.00	122.55	True	no
837	Aragonite	0.961	1.1062	5	273.80	199.70	1.1681	1.1151	19.33	0.00	0.00	41.00	132.15	17.32	True	no
838	Aragonite	1.0571	1.1601	3	284.91	199.73	1.6512	2.0258	65.663	0.07	0.38	67.35	140.50	70.67	True	no
839	Aragonite	1.2493	1.2612	3	5.38	200.54	1.3197	1.0949	73.632	0.53	1.11	75.06	96.56	51.46	True	no
840	Aragonite	1.6337	1.4423	2	18.65	200.82	1.8126	1.5795	157.12	0.50	1.11	31.52	176.85	52.23	True	no
841	Aragonite	1.8259	1.5247	5	27.26	200.05	2.5943	2.895	179.48	0.52	1.15	45.88	67.46	154.60	True	no
842	Aragonite	1.6337	1.4423	5	118.00	201.65	2.0947	2.1094	54.145	0.48	0.83	110.06	149.31	132.60	True	no
843	Aragonite	2.1142	1.6407	4	221.45	201.41	1.8585	1.2831	18.525	0.65	1.05	12.44	110.39	20.28	True	no
844	Aragonite	2.7869	1.8837	4	263.21	201.62	2.8984	2.3675	24.831	0.87	2.17	39.44	139.96	18.59	True	no
845	Aragonite	3.3635	2.0694	1	297.11	202.37	2.6018	1.5807	143.66	0.80	1.96	56.44	146.22	75.08	True	no
846	Aragonite	5.1894	2.5705	6	131.74	208.04	4.9435	3.6986	93.72	0.88	2.64	83.53	69.18	17.64	True	no
847	Aragonite	2.2103	1.6776	2	145.48	201.70	2.0444	1.4852	168.57	0.87	1.21	69.68	60.64	23.74	True	no
848	Aragonite	2.1142	1.6407	4	239.77	203.41	2.3093	1.981	65.232	0.83	2.28	108.93	59.90	119.64	True	no
849	Aragonite	1.6337	1.4423	4	271.24	201.94	1.945	1.8187	149.04	0.42	0.72	84.41	109.76	43.43	True	no
850	Aragonite	0.961	1.1062	2	306.10	201.40	1.4207	1.6496	49.837	0.00	0.00	60.78	143.31	81.18	True	no
851	Aragonite	4.4206	2.3724	5	25.98	204.02	3.8894	2.6877	18.266	1.40	2.50	50.34	56.50	152.10	True	no
852	Aragonite	3.7479	2.1845	8	36.21	205.10	3.4	2.4224	136.3	0.70	2.07	140.13	72.12	19.20	True	no
853	Aragonite	2.9791	1.9476	4	137.61	205.55	3.2409	2.7691	115.26	0.84	1.70	74.12	70.63	25.23	True	no
854	Aragonite	3.3635	2.0694	2	141.71	205.91	2.9949	2.0944	96.442	1.43	2.33	8.20	22.24	74.71	True	no
855	Aragonite	1.6337	1.4423	2	150.18	203.35	1.6448	1.3005	98.072	1.37	1.97	77.60	20.72	61.70	True	no
856	Aragonite	1.8259	1.5247	3	154.16	203.26	1.9725	1.6736	79.171	0.62	1.05	66.41	60.96	25.44	True	no
857	Aragonite	2.4025	1.749	4	210.84	203.96	2.456	1.972	61.661	0.85	1.77	151.14	134.30	34.01	True	no
858	Aragonite	0.961	1.1062	2	227.30	203.10	1.6465	2.2157	101.44	0.15	0.15	20.95	55.33	106.65	True	no
859	Aragonite	1.7298	1.4841	4	234.44	203.28	1.6977	1.3086	30.614	0.63	0.96	26.42	57.24	103.33	True	no
860	Aragonite	1.5376	1.3992	5	251.75	203.13	1.5679	1.2557	144.93	0.84	1.86	112.58	63.76	121.48	True	no
861	Aragonite	1.0571	1.1601	3	309.64	203.09	1.4119	1.4811	118.52	0.34	0.80	14.40	78.58	5.86	True	no
862	Aragonite	2.3064	1.7137	2	83.75	204.21	2.6592	2.408	11.575	1.03	2.24	164.43	89.17	166.77	True	no
863	Aragonite	1.8259	1.5247	5	175.05	203.68	2.5173	2.7258	29.001	0.54	1.69	156.91	106.48	46.65	True	no
864	Aragonite	28.926	6.0688	12	189.19	217.41	10.763	3.1455	127.89	1.84	4.25	78.53	23.63	48.20	True	no
865	Aragonite	2.9791	1.9476	4	189.42	206.16	2.5803	1.7553	74.28	1.13	2.58	124.37	75.40	19.98	True	no
866	Aragonite	1.922	1.5643	3	202.20	204.90	2.5194	2.5937	116.69	0.46	1.68	140.67	128.16	22.96	True	no
867	Aragonite	1.922	1.5643	7	255.80	204.50	1.9587	1.5678	65.994	0.71	1.44	123.51	88.80	76.97	True	no
868	Aragonite	0.961	1.1062	2	4.70	204.10	1.16	1.0998	59.872	0.33	0.52	153.49	33.50	13.04	True	no
869	Aragonite	1.922	1.5643	3	17.00	204.50	1.7594	1.2649	90	0.37	0.67	5.21	121.60	47.20	True	no
870	Aragonite	3.844	2.2123	3	62.65	206.50	2.6057	1.3873	31.456	1.12	2.32	106.28	70.75	137.13	True	no
871	Aragonite	1.1532	1.2117	2	77.67	204.17	1.8136	2.24	155.44	0.88	1.16	141.15	149.08	153.91	True	no
872	Aragonite	3.1713	2.0094	4	106.52	205.21	2.8005	1.9423	158.47	0.97	2.01	157.78	86.45	164.10	True	no
873	Aragonite	1.6337	1.4423	3	112.12	204.71	1.8052	1.5666	140.65	0.38	0.54	9.78	152.70	40.22	True	no
874	Aragonite	1.1532	1.2117	2	134.58	205.25	2.0322	2.8127	105.56	1.33	2.02	7.32	23.36	78.64	True	no
875	Aragonite	10.283	3.6183	6	198.97	214.50	8.3528	5.329	115.51	1.38	2.97	142.17	140.52	30.35	True	no
876	Aragonite	5.6699	2.6868	7	217.75	208.68	3.3394	1.5447	135.03	1.38	2.88	150.15	134.18	36.87	True	no
877	Aragonite	5.0933	2.5466	5	246.30	206.53	3.2096	1.5885	5.2874	0.85	1.72	59.90	102.18	130.56	True	no
878	Aragonite	4.3245	2.3465	3	271.56	206.51	2.7324	1.356	149.97	0.87	1.66	24.82	77.28	13.03	True	no
879	Aragonite	8.9373	3.3733	4	321.24	209.34	4.2036	1.5528	43.333	1.77	2.96	99.50	63.52	94.10	True	no
880	Aragonite	3.7479	2.1845	4	29.67	207.15	3.2573	2.2234	17.119	0.77	1.35	21.46	114.69	155.84	True	no
881	Aragonite	5.1894	2.5705	6	54.13	208.04	3.0814	1.437	148.61	0.68	1.25	76.34	22.15	68.27	True	no
882	Aragonite	6.4387	2.8632	7	160.43	208.22	4.7182	2.7154	150.06	1.07	2.84	41.72	7.63	103.01	True	no
883	Aragonite	2.0181	1.603	3	176.24	207.81	2.6648	2.7636	71.948	0.74	1.41	46.11	45.03	93.71	True	no
884	Aragonite	3.9401	2.2398	5	201.51	210.37	4.6687	4.3448	117.88	1.17	2.03	143.76	126.14	24.40	True	no
885	Aragonite	2.0181	1.603	6	206.81	207.90	2.1589	1.8139	96.264	1.02	1.73	66.72	26.68	62.53	True	no
886	Aragonite	0.961	1.1062	2	221.50	205.40	1.4053	1.614	112.74	0.26	0.40	106.09	88.95	146.06	True	no
887	Aragonite	1.3454	1.3088	4	258.50	206.64	1.5936	1.4824	87.915	0.32	0.71	6.53	78.68	96.62	True	no
888	Aragonite	4.6128	2.4235	5	8.60	210.23	2.7159	1.2559	131.53	0.63	1.53	66.45	51.77	48.23	True	no
889	Aragonite	0.961	1.1062	1	11.20	206.30	1.6297	2.1706	149.74	0.58	1.45	91.34	138.91	109.85	True	no
890	Aragonite	0.961	1.1062	2	70.10	206.90	1.7072	2.3819	121.86	0.59	1.39	143.60	150.06	155.98	True	no
891	Aragonite	1.0571	1.1601	2	76.55	206.18	1.4234	1.5054	138.97	0.65	1.34	164.60	89.04	167.62	True	no
892	Aragonite	1.3454	1.3088	3	117.79	206.43	2.5095	3.6762	158.27	0.54	1.73	156.07	86.07	161.18	True	no
893	Aragonite	1.7298	1.4841	3	129.00	208.89	2.2615	2.3221	99.585	0.49	1.41	8.99	150.22	40.89	True	no
894	Aragonite	2.6908	1.851	6	173.14	209.75	2.9172	2.484	82.506	0.58	1.97	109.79	62.25	51.23	True	no
895	Aragonite	4.5167	2.3981	5	232.98	210.34	2.8581	1.4204	123.94	0.98	1.95	143.40	50.88	138.92	True	no
896	Aragonite	0.961	1.1062	2	276.80	206.50	1.2944	1.3693	90	0.85	1.62	69.74	141.41	72.70	True	no
897	Aragonite	2.4025	1.749	2	287.48	207.24	2.1199	1.4691	126.03	0.66	1.36	36.67	64.61	108.11	True	no
898	Aragonite	2.3064	1.7137	4	102.13	208.46	1.8217	1.1301	58.194	0.95	1.92	161.72	89.07	161.09	True	no
899	Aragonite	0.961	1.1062	2	126.00	207.80	1.7263	2.4354	115.67	0.84	1.09	8.97	151.47	38.43	True	no
900	Aragonite	1.0571	1.1601	4	228.45	207.18	1.2921	1.2405	142.31	0.70	1.23	143.80	48.64	136.89	True	no
901	Aragonite	1.2493	1.2612	4	252.08	207.69	1.6787	1.7717	31.038	0.66	1.07	99.16	95.30	58.05	True	no
902	Aragonite	1.922	1.5643	3	266.95	208.85	1.8216	1.3559	108.95	0.84	1.53	55.89	61.20	67.58	True	no
903	Aragonite	2.5947	1.8176	2	284.22	209.59	2.8983	2.5426	109.43	1.02	2.23	142.02	114.48	23.11	True	no
904	Aragonite	17.49	4.719	9	21.95	213.23	6.8622	2.1146	4.3887	2.28	4.35	19.17	112.45	152.63	True	no
905	Aragonite	2.0181	1.603	3	23.10	209.14	2.375	2.1952	146.5	0.53	0.97	47.59	55.74	149.28	True	no
906	Aragonite	1.1532	1.2117	4	168.83	208.42	1.8389	2.3031	38.426	0.36	0.50	156.49	106.32	46.60	True	no
907	Aragonite	0.961	1.1062	4	211.20	208.50	1.2944	1.3693	90	0.58	1.13	143.12	127.13	27.81	True	no
908	Aragonite	2.6908	1.851	3	261.46	211.93	3.0898	2.7865	103.69	1.26	2.79	56.12	60.75	68.59	True	no
909	Aragonite	1.3454	1.3088	2	3.21	209.71	1.551	1.4044	35.604	0.92	1.45	151.33	135.04	89.76	True	no
910	Aragonite	2.883	1.9159	4	66.10	210.70	2.6813	1.9585	35.394	0.65	1.34	150.36	156.36	28.43	True	no
911	Aragonite	2.883	1.9159	2	80.80	211.03	2.5332	1.7482	48.349	0.60	1.76	99.18	147.56	49.76	True	no
912	Aragonite	8.4568	3.2814	5	83.92	215.03	4.7638	2.1076	49.787	1.39	2.56	29.53	46.37	33.67	True	no
913	Aragonite	1.0571	1.1601	3	105.36	210.09	1.4119	1.4811	61.485	0.39	0.65	75.22	51.35	39.77	True	no
914	Aragonite	2.2103	1.6776	2	147.57	210.04	2.1101	1.5822	169.49	0.92	1.59	131.80	75.95	22.18	True	no
915	Aragonite	4.6128	2.4235	4	241.42	212.04	2.8877	1.4198	24.899	1.63	2.95	108.82	58.88	122.88	True	no
916	Aragonite	1.0571	1.1601	4	253.73	209.36	2.1802	3.5316	22.601	0.49	0.85	97.40	102.39	55.20	True	no
917	Aragonite	2.0181	1.603	3	264.24	211.90	2.841	3.1411	102.85	0.56	1.52	160.71	119.74	70.53	True	no
918	Aragonite	2.3064	1.7137	3	281.42	211.46	2.219	1.6768	96.343	0.59	1.51	150.30	113.27	20.22	True	no
919	Aragonite	1.0571	1.1601	2	310.55	209.73	1.4296	1.5185	31.244	0.59	0.65	1.66	143.18	173.69	True	no
920	Aragonite	2.3064	1.7137	6	39.33	213.54	3.3886	3.9103	119.49	0.79	1.75	161.76	54.80	175.78	True	no
921	Aragonite	2.883	1.9159	7	43.93	212.63	3.762	3.8555	141.29	0.56	1.76	29.26	176.04	50.91	True	no
922	Aragonite	2.1142	1.6407	4	46.27	210.64	2.7029	2.7139	163.12	1.02	1.64	138.70	72.89	20.93	True	no
923	Aragonite	5.766	2.7095	6	73.38	212.58	3.2397	1.4296	7.0585	1.22	2.56	59.41	103.50	21.68	True	no
924	Aragonite	2.6908	1.851	2	96.32	211.11	2.4823	1.7985	142.16	0.89	1.96	57.46	151.45	60.11	True	no
925	Aragonite	5.5738	2.664	5	114.60	213.50	3.4901	1.7164	128.91	1.15	1.89	160.29	86.88	164.14	True	no
926	Aragonite	11.244	3.7836	9	225.04	216.95	4.7917	1.6038	99.108	1.24	3.41	59.24	28.39	69.84	True	no
927	Aragonite	3.0752	1.9788	5	255.84	212.81	2.1583	1.1897	28.097	0.77	1.53	7.89	87.01	166.68	True	no
928	Aragonite	0.961	1.1062	2	109.40	212.20	1.5242	1.8987	85.935	0.60	0.95	159.38	142.19	64.05	True	no
929	Aragonite	1.5376	1.3992	4	170.44	212.63	1.8342	1.7184	73.619	0.61	1.39	73.34	22.85	63.46	True	no
930	Aragonite	0.961	1.1062	2	213.20	212.40	1.8188	2.7035	95.972	1.55	2.41	157.32	135.77	40.95	True	no
931	Aragonite	1.7298	1.4841	1	328.11	211.94	1.6755	1.2746	141.53	0.19	0.43	47.19	79.60	114.85	True	no
932	Aragonite	1.4415	1.3548	3	42.80	214.47	2.1607	2.5438	122.85	0.57	0.97	156.61	119.70	176.45	True	no
933	Aragonite	3.2674	2.0397	4	93.50	214.32	2.5575	1.5722	134.7	0.64	1.28	55.90	156.08	63.33	True	no
934	Aragonite	2.0181	1.603	5	124.00	214.19	2.2414	1.9552	96.351	0.55	0.96	63.73	112.84	144.69	True	no
935	Aragonite	0.961	1.1062	4	126.50	212.30	1.3216	1.4274	104.09	0.75	0.91	55.36	133.56	9.07	True	no
936	Aragonite	1.3454	1.3088	3	159.50	211.93	1.7556	1.7991	172.47	0.62	1.04	148.21	122.84	20.07	True	no
937	Aragonite	1.2493	1.2612	3	206.31	213.31	1.6672	1.7475	64.373	0.69	1.87	68.13	27.31	63.35	True	no
938	Aragonite	3.9401	2.2398	5	276.41	214.44	2.5858	1.3328	68.315	0.96	1.77	10.37	144.68	1.07	True	no
939	Aragonite	23.256	5.4416	6	5.79	218.84	4.8429	1.5841	123.59	0.78	2.81	136.47	44.43	37.03	True	edge
