Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
2410	Aragonite	6.8121	2.9451	9	368.80	238.84	4.3513	2.183	40.276	1.61	3.07	40.29	74.93	66.29	True	no
2411	Aragonite	0.9251	1.0853	5	376.91	235.36	1.2919	1.4169	74.929	0.59	1.09	53.44	33.42	73.69	True	no
2412	Aragonite	7.6531	3.1216	10	429.47	239.97	4.3684	1.9584	24.521	1.04	2.62	4.54	160.08	155.56	True	no
2413	Aragonite	2.7753	1.8798	5	505.42	237.42	2.1023	1.2508	61.89	0.60	1.91	120.62	50.76	143.00	True	no
2414	Aragonite	2.6912	1.8511	6	514.97	236.47	2.5323	1.8714	32.314	0.75	1.59	173.46	36.69	49.24	True	no
2415	Aragonite	4.2891	2.3369	8	549.98	236.98	3.2086	1.8852	170.08	0.63	1.59	169.83	16.39	21.78	True	no
2416	Aragonite	3.4481	2.0953	5	605.85	237.10	2.4464	1.3632	34.105	0.55	2.39	128.67	30.45	144.45	True	no
2417	Aragonite	6.728	2.9268	8	701.95	240.20	3.931	1.8039	105.49	0.56	1.43	8.90	14.98	86.49	True	no
2418	Aragonite	0.9251	1.0853	3	704.82	235.45	1.3316	1.5054	131.03	0.62	0.98	103.38	116.98	17.12	True	no
2419	Aragonite	0.9251	1.0853	3	39.00	237.27	1.4606	1.8113	74.745	0.45	0.64	12.09	76.34	178.29	True	no
2420	Aragonite	1.0092	1.1336	1	67.17	237.33	1.325	1.3663	125.45	0.92	1.41	99.15	87.83	81.18	True	no
2421	Aragonite	1.2615	1.2674	5	81.67	236.47	1.4521	1.3128	169.04	0.61	1.19	105.85	110.23	15.63	True	no
2422	Aragonite	2.3548	1.7315	5	89.04	238.61	2.11	1.4849	91.252	0.56	1.41	71.89	87.68	102.86	True	no
2423	Aragonite	1.0933	1.1798	3	94.38	236.85	1.5813	1.7963	126.73	0.28	0.58	98.14	30.54	53.36	True	no
2424	Aragonite	1.0092	1.1336	4	111.67	236.33	1.4918	1.7321	135	0.58	1.68	50.20	135.17	38.06	True	no
2425	Aragonite	0.9251	1.0853	3	128.64	236.18	1.4606	1.8113	142.13	0.30	0.55	87.48	31.01	142.11	True	no
2426	Aragonite	2.0184	1.6031	5	177.42	238.54	2.2304	1.9358	119.3	0.75	1.37	116.45	138.75	14.91	True	no
2427	Aragonite	4.5414	2.4046	7	188.91	240.37	2.9698	1.5253	139.03	0.86	1.60	147.55	145.23	115.98	True	no
2428	Aragonite	1.4297	1.3492	4	248.35	238.47	2.8166	4.3582	58.415	0.75	1.09	86.90	74.65	5.79	True	no
2429	Aragonite	0.841	1.0348	6	264.10	236.20	1.1902	1.3229	116.57	0.41	0.68	3.53	46.83	83.64	True	no
2430	Aragonite	1.5138	1.3883	5	301.28	237.06	1.5958	1.3212	8.6276	0.96	1.48	18.46	87.17	43.22	True	no
2431	Aragonite	0.841	1.0348	2	409.60	236.30	1.2264	1.4046	33.836	0.51	0.85	165.81	49.68	51.14	True	no
2432	Aragonite	4.8778	2.4921	6	448.14	239.47	3.0326	1.4808	72.315	0.75	1.98	23.34	83.56	70.79	True	no
2433	Aragonite	5.7188	2.6984	7	457.62	243.13	3.9843	2.1802	103.96	0.87	1.95	23.93	80.89	72.31	True	no
2434	Aragonite	1.682	1.4634	4	465.30	238.00	1.8299	1.5635	78.326	0.41	1.07	104.51	71.82	5.72	True	no
2435	Aragonite	3.5322	2.1207	4	541.14	238.71	2.3666	1.2454	1.0738	0.87	1.75	11.13	101.55	172.75	True	no
2436	Aragonite	1.0092	1.1336	3	558.50	237.75	1.5045	1.7616	72.907	0.70	1.28	22.31	87.89	97.31	True	no
2437	Aragonite	14.802	4.3412	11	591.86	243.23	6.8464	2.4872	42.508	1.21	2.65	81.23	153.04	41.77	True	no
2438	Aragonite	0.841	1.0348	3	639.90	236.20	1.1902	1.3229	63.435	0.64	1.22	35.50	84.56	54.40	True	no
2439	Aragonite	3.1117	1.9905	6	103.46	239.70	2.1342	1.1497	57.255	0.51	1.96	59.77	128.93	94.20	True	no
2440	Aragonite	0.9251	1.0853	3	165.82	238.45	1.4889	1.8821	98.13	0.46	0.78	93.03	156.32	138.91	True	no
2441	Aragonite	2.0184	1.6031	4	169.71	239.08	2.838	3.134	132.73	0.61	1.69	164.62	54.62	168.98	True	no
2442	Aragonite	1.0933	1.1798	2	180.54	237.92	1.4307	1.4704	135.8	1.00	2.08	36.62	111.07	13.13	True	no
2443	Aragonite	0.841	1.0348	4	261.00	237.50	1.3223	1.633	63.435	0.45	0.74	139.42	91.74	163.89	True	no
2444	Aragonite	1.0092	1.1336	5	267.25	237.42	1.2976	1.3103	122.07	0.61	0.61	141.49	69.83	176.69	True	no
2445	Aragonite	3.364	2.0696	5	277.58	239.88	2.9101	1.9772	148.12	1.04	2.47	104.24	41.49	71.75	True	no
2446	Aragonite	0.841	1.0348	2	319.80	237.30	1.324	1.637	71.778	0.06	0.32	70.71	63.62	5.03	True	no
2447	Aragonite	2.8594	1.9081	5	352.26	241.12	3.4336	3.2382	92.836	1.31	2.05	94.08	33.56	156.14	True	no
2448	Aragonite	2.3548	1.7315	4	419.39	238.39	2.5024	2.0886	13.195	0.65	1.78	21.92	88.33	145.88	True	no
2449	Aragonite	0.9251	1.0853	4	453.73	238.55	1.8887	3.0286	120.84	0.75	1.44	56.06	63.37	139.35	True	no
2450	Aragonite	1.7661	1.4996	4	501.14	239.76	2.6015	3.0098	86.317	1.18	2.04	22.72	150.27	103.73	True	no
2451	Aragonite	0.9251	1.0853	3	510.00	237.36	1.2145	1.2523	90	0.19	0.36	163.33	44.30	59.52	True	no
2452	Aragonite	1.0933	1.1798	4	522.08	237.31	1.2691	1.1571	151.24	0.33	0.87	122.14	85.94	174.65	True	no
2453	Aragonite	2.3548	1.7315	3	51.14	240.46	2.1058	1.479	80.854	0.67	1.30	148.55	41.23	117.77	True	no
2454	Aragonite	1.3456	1.3089	3	57.94	238.63	1.4897	1.2953	138.01	0.64	1.19	59.89	128.58	134.64	True	no
2455	Aragonite	1.682	1.4634	3	108.05	239.30	2.0068	1.8804	58.253	0.62	0.90	141.66	77.06	76.27	True	no
2456	Aragonite	5.6347	2.6785	7	134.27	242.42	3.5633	1.7698	94.904	0.89	1.74	79.32	4.79	162.46	True	no
2457	Aragonite	1.5138	1.3883	5	144.06	238.39	1.7774	1.639	28.611	0.69	1.57	165.38	152.71	136.57	True	no
2458	Aragonite	1.1774	1.2244	3	161.50	239.00	1.7477	2.0374	126.77	0.92	2.07	174.89	92.23	49.13	True	no
2459	Aragonite	1.0933	1.1798	3	193.92	239.15	1.3627	1.3339	106.24	0.45	0.56	119.47	123.15	156.17	True	no
2460	Aragonite	8.9987	3.3849	8	387.15	241.17	4.5042	1.7707	169.76	2.95	6.88	55.26	62.85	72.64	True	no
2461	Aragonite	15.39	4.4267	7	482.17	241.73	7.4416	2.826	2.4942	1.05	2.85	91.66	16.27	85.07	True	no
2462	Aragonite	1.9343	1.5693	4	496.74	239.83	2.4324	2.4023	123.21	0.60	0.99	162.73	122.40	39.12	True	no
2463	Aragonite	1.9343	1.5693	5	525.61	239.22	1.8251	1.3525	47.666	0.68	1.38	43.38	75.45	59.31	True	no
2464	Aragonite	0.841	1.0348	3	530.20	238.00	1.6149	2.4354	154.33	0.91	1.48	7.45	107.46	173.83	True	no
2465	Aragonite	5.4665	2.6382	7	622.09	241.71	3.4767	1.7366	139.69	1.22	2.68	71.20	142.84	133.73	True	no
2466	Aragonite	6.4757	2.8714	4	676.03	243.08	3.418	1.4169	119.48	1.68	3.28	116.31	124.32	148.70	True	no
2467	Aragonite	4.9619	2.5135	7	77.27	242.98	3.7722	2.2524	59.657	0.77	2.14	75.11	151.74	16.54	True	no
2468	Aragonite	3.8686	2.2194	8	84.59	242.39	2.5384	1.3082	120.03	1.16	2.61	41.06	82.08	95.31	True	no
2469	Aragonite	1.5138	1.3883	3	92.28	240.72	1.9059	1.8846	68.994	0.67	1.66	137.87	108.76	151.33	True	no
2470	Aragonite	0.841	1.0348	2	123.50	240.50	1.8585	3.2255	97.018	0.57	1.33	52.25	54.34	2.14	True	no
2471	Aragonite	1.2615	1.2674	3	125.60	240.47	1.9346	2.3301	100.86	0.66	1.14	89.58	31.80	140.60	True	no
2472	Aragonite	1.0092	1.1336	4	127.83	240.33	1.9061	2.8276	92.443	0.70	1.44	10.82	50.23	59.67	True	no
2473	Aragonite	0.841	1.0348	4	139.00	238.50	1.7403	2.8284	180	0.68	0.68	84.75	104.54	48.93	True	no
2474	Aragonite	6.0552	2.7766	9	156.44	246.00	4.5066	2.6343	86.42	0.99	1.89	142.81	66.24	66.97	True	no
2475	Aragonite	1.5979	1.4264	2	209.26	240.95	1.6003	1.2587	82.662	0.64	1.63	81.34	94.16	125.15	True	no
2476	Aragonite	3.5322	2.1207	3	239.21	242.14	3.1692	2.2333	139.92	0.87	1.73	32.82	116.75	127.53	True	no
2477	Aragonite	1.9343	1.5693	2	250.83	241.00	1.6266	1.0744	156.2	0.81	1.88	73.96	80.70	1.91	True	no
2478	Aragonite	1.1774	1.2244	5	263.07	240.36	1.9253	2.4727	86.085	0.74	1.21	52.48	16.53	20.30	True	no
2479	Aragonite	2.1866	1.6686	6	272.19	240.15	2.2485	1.816	141.65	1.09	1.93	114.40	47.89	39.65	True	no
2480	Aragonite	0.841	1.0348	4	302.60	239.70	1.5121	2.1352	35.437	1.12	1.67	21.37	85.78	41.48	True	no
2481	Aragonite	5.7188	2.6984	5	513.85	243.10	4.5234	2.8101	31.735	0.54	1.91	26.39	77.47	5.98	True	no
2482	Aragonite	1.5138	1.3883	4	534.89	239.28	1.7023	1.5034	1.1482	0.85	1.52	168.72	15.92	24.57	True	no
2483	Aragonite	2.523	1.7923	5	581.00	239.73	2.4704	1.8999	12.123	1.15	2.36	109.83	82.50	112.47	True	no
2484	Aragonite	8.8305	3.3531	9	641.98	248.72	6.1153	3.3261	108.12	1.77	3.45	166.39	117.31	106.77	True	no
2485	Aragonite	3.6163	2.1458	4	115.60	242.23	2.6268	1.4986	162.63	1.21	2.25	142.11	124.88	69.02	True	no
2486	Aragonite	1.2615	1.2674	3	148.00	240.80	1.5806	1.5554	90	0.80	1.46	112.80	100.16	68.80	True	no
2487	Aragonite	1.1774	1.2244	3	152.36	241.07	1.3404	1.1986	86.437	0.56	1.57	109.16	31.85	131.81	True	no
2488	Aragonite	0.841	1.0348	4	183.00	240.40	1.1099	1.1504	25.67	0.55	0.92	128.75	41.54	80.81	True	no
2489	Aragonite	3.364	2.0696	8	258.10	243.63	2.3069	1.2425	154.27	1.31	2.44	133.47	126.30	28.87	True	no
2490	Aragonite	0.9251	1.0853	4	259.09	240.45	1.1411	1.1055	11.31	1.17	1.96	106.42	68.02	24.57	True	no
2491	Aragonite	4.3732	2.3597	9	265.75	244.23	3.2245	1.8673	75.776	1.09	2.44	78.08	131.24	7.39	True	no
2492	Aragonite	1.0933	1.1798	3	286.54	241.00	1.5865	1.8081	63.784	0.72	1.69	26.18	19.65	46.31	True	no
2493	Aragonite	13.288	4.1132	7	287.02	247.89	6.0953	2.196	45.241	2.19	4.88	54.94	166.11	0.66	True	no
2494	Aragonite	1.0933	1.1798	4	314.38	240.38	1.2782	1.1737	135	0.94	1.97	141.77	128.88	109.86	True	no
2495	Aragonite	3.2799	2.0436	4	435.79	242.05	2.2352	1.1963	11.014	0.97	2.27	93.23	35.94	56.31	True	no
2496	Aragonite	1.3456	1.3089	2	590.06	241.25	2.1309	2.6503	45.039	0.68	1.51	23.21	45.32	26.27	True	no
2497	Aragonite	3.364	2.0696	5	610.03	243.95	3.1528	2.3208	130.13	0.86	1.94	72.81	143.12	130.80	True	no
2498	Aragonite	1.682	1.4634	4	60.70	242.60	1.9458	1.7679	103.22	0.66	1.28	153.70	48.93	37.93	True	no
2499	Aragonite	1.4297	1.3492	3	64.29	241.88	1.4808	1.2047	80.538	0.41	0.91	46.56	81.04	86.68	True	no
2500	Aragonite	1.5138	1.3883	4	139.50	241.78	1.5409	1.2319	90	0.52	1.42	46.95	117.68	71.06	True	no
2501	Aragonite	1.0933	1.1798	3	205.46	242.15	1.4243	1.4572	115.8	0.62	1.40	19.99	158.31	76.97	True	no
2502	Aragonite	2.1025	1.6361	2	216.20	243.12	2.3686	2.0957	69.829	1.55	3.82	19.77	119.80	107.88	True	no
2503	Aragonite	0.841	1.0348	2	228.30	241.70	1.1904	1.3235	158.23	0.59	1.08	65.99	54.13	99.65	True	no
2504	Aragonite	0.841	1.0348	6	299.50	242.00	1.7403	2.8284	90	0.67	0.77	153.32	74.80	119.36	True	no
2505	Aragonite	4.9619	2.5135	8	306.34	244.56	3.0982	1.5194	15.573	2.55	6.65	73.07	129.34	62.04	True	no
2506	Aragonite	1.682	1.4634	5	313.75	244.25	2.5133	2.9496	122.07	0.89	1.96	77.24	124.13	64.49	True	no
2507	Aragonite	0.841	1.0348	4	373.40	241.70	1.4565	1.9813	53.845	0.97	1.28	164.45	60.73	25.29	True	no
2508	Aragonite	1.2615	1.2674	5	376.27	242.20	1.44	1.291	71.565	0.66	1.52	11.27	60.87	154.82	True	no
2509	Aragonite	3.4481	2.0953	5	441.56	243.76	2.7319	1.6999	61.158	1.04	2.70	142.56	73.21	73.82	True	no
2510	Aragonite	3.364	2.0696	5	451.92	244.00	2.4045	1.3498	52.256	1.04	2.51	14.66	112.91	139.57	True	no
2511	Aragonite	1.5979	1.4264	3	506.74	241.74	1.8279	1.6423	0.60302	1.13	1.63	6.21	102.19	131.79	True	no
2512	Aragonite	0.841	1.0348	2	548.70	241.30	1.1662	1.27	135	0.41	0.52	169.08	55.27	41.30	True	no
2513	Aragonite	2.523	1.7923	5	552.83	242.90	2.4289	1.8365	67.411	0.81	1.42	19.11	49.69	172.92	True	no
2514	Aragonite	0.841	1.0348	6	557.30	241.10	1.0852	1.0998	120.13	0.61	1.08	77.78	35.60	111.43	True	no
2515	Aragonite	2.523	1.7923	3	645.63	242.27	2.1323	1.4154	158.73	0.76	1.32	127.62	140.69	149.04	True	no
2516	Aragonite	1.3456	1.3089	3	708.06	243.81	2.9686	5.1436	81.001	0.55	1.39	106.15	118.22	19.35	True	no
2517	Aragonite	5.6347	2.6785	2	37.94	246.73	3.5516	1.7582	108	0.71	1.77	128.42	96.44	159.81	True	no
2518	Aragonite	3.8686	2.2194	4	54.80	244.54	2.6341	1.4087	50.312	0.97	1.73	56.52	127.37	135.46	True	no
2519	Aragonite	0.9251	1.0853	2	68.73	242.64	1.236	1.2971	156.8	0.69	0.96	46.54	81.59	88.51	True	no
2520	Aragonite	2.0184	1.6031	4	96.96	243.96	2.1622	1.8192	29.946	0.57	1.15	22.09	91.31	89.44	True	no
2521	Aragonite	0.841	1.0348	2	212.90	242.70	1.3972	1.8232	93.563	0.63	1.75	8.45	126.30	100.99	True	no
2522	Aragonite	1.1774	1.2244	3	270.36	243.21	1.3889	1.2867	114.36	0.64	1.41	94.87	130.96	135.37	True	no
2523	Aragonite	1.0933	1.1798	3	317.00	243.31	1.4062	1.4204	127.26	0.48	0.51	100.48	84.23	107.67	True	no
2524	Aragonite	1.0092	1.1336	3	348.83	241.58	1.8206	2.5797	172.82	1.20	2.02	108.12	109.35	67.07	True	no
2525	Aragonite	0.9251	1.0853	3	369.82	242.45	1.3316	1.5054	131.03	0.62	1.35	97.44	103.15	63.96	True	no
2526	Aragonite	0.9251	1.0853	4	396.00	243.00	1.6898	2.4244	110.3	0.62	1.14	162.56	114.64	66.04	True	no
2527	Aragonite	4.7096	2.4488	4	405.80	246.30	2.6612	1.181	178.34	1.07	2.20	113.78	18.29	31.02	True	no
2528	Aragonite	3.364	2.0696	4	419.10	243.50	2.2063	1.1365	168.05	1.03	2.46	105.63	20.63	37.62	True	no
2529	Aragonite	21.698	5.2561	14	497.72	249.19	8.454	2.587	6.5623	2.16	4.82	35.37	140.10	8.55	True	no
2530	Aragonite	0.841	1.0348	2	522.40	243.20	1.5259	2.1745	83.338	0.24	0.46	26.18	77.52	6.75	True	no
2531	Aragonite	6.1393	2.7959	5	534.84	245.40	3.9942	2.041	148.58	1.09	2.55	130.13	36.55	32.50	True	no
2532	Aragonite	2.1025	1.6361	2	539.56	243.20	2.1034	1.6528	7.3069	0.91	2.83	10.50	104.11	178.78	True	no
2533	Aragonite	6.3075	2.8339	5	582.04	246.07	3.5185	1.5415	34.903	0.82	3.30	28.38	99.50	86.25	True	no
2534	Aragonite	2.9435	1.9359	3	659.83	244.00	2.8399	2.1519	21.668	1.99	4.48	164.70	71.50	138.79	True	no
2535	Aragonite	1.5979	1.4264	2	704.42	245.74	3.1909	5.0047	85.483	0.46	1.15	103.77	116.53	18.29	True	no
2536	Aragonite	1.5138	1.3883	3	149.17	244.17	1.6191	1.3601	149.04	0.94	1.91	54.32	74.11	70.50	True	no
2537	Aragonite	5.3824	2.6178	5	169.55	245.30	3.9168	2.2386	8.8859	0.92	1.92	157.67	74.00	24.79	True	no
2538	Aragonite	1.5138	1.3883	5	179.61	243.83	1.7936	1.669	136.84	0.45	1.30	139.62	75.10	5.40	True	no
2539	Aragonite	2.2707	1.7003	5	184.74	245.63	1.9437	1.3068	82.248	0.77	1.48	143.49	73.97	2.90	True	no
2540	Aragonite	3.1958	2.0172	5	198.11	245.16	2.7806	1.9001	122.32	0.95	2.58	121.57	116.25	155.49	True	no
2541	Aragonite	10.597	3.6731	7	388.89	248.72	6.6827	3.31	166.73	1.65	4.67	163.85	62.30	21.01	True	no
2542	Aragonite	2.6912	1.8511	6	396.50	245.03	2.3224	1.5741	7.5801	1.43	3.40	8.09	45.42	73.35	True	no
2543	Aragonite	2.8594	1.9081	7	463.65	245.03	2.0159	1.1162	53.595	0.85	2.50	5.85	51.54	162.65	True	no
2544	Aragonite	1.1774	1.2244	5	559.07	243.79	1.3909	1.2906	57.181	0.43	1.38	25.78	69.26	143.62	True	no
2545	Aragonite	1.4297	1.3492	3	71.41	245.47	1.9827	2.1596	62.935	1.01	1.70	162.38	95.82	82.12	True	no
2546	Aragonite	2.8594	1.9081	7	91.18	247.59	2.5723	1.8174	120.58	1.32	2.45	152.41	83.38	116.46	True	no
2547	Aragonite	1.3456	1.3089	5	102.88	244.44	1.3354	1.0409	3.9267	0.61	1.30	26.49	89.04	96.39	True	no
2548	Aragonite	2.6071	1.8219	7	108.58	245.52	1.8609	1.0432	37.325	0.79	1.18	76.40	135.83	7.14	True	no
2549	Aragonite	1.5138	1.3883	4	160.89	245.33	2.6074	3.5273	24.981	0.87	1.58	95.23	24.99	70.25	True	no
2550	Aragonite	0.9251	1.0853	3	278.00	244.00	1.3414	1.5275	180	0.62	1.30	7.41	42.30	132.20	True	no
2551	Aragonite	1.5979	1.4264	4	280.11	246.16	2.1283	2.2265	49.713	0.32	0.76	76.72	40.18	124.88	True	no
2552	Aragonite	2.0184	1.6031	3	328.75	244.38	2.0191	1.5863	0.95723	0.45	0.86	103.12	82.34	111.36	True	no
2553	Aragonite	2.7753	1.8798	5	422.15	247.64	2.6995	2.0623	52.435	0.68	1.53	77.64	47.78	144.84	True	no
2554	Aragonite	5.3824	2.6178	6	529.34	248.89	3.4768	1.7639	120.66	0.81	1.90	79.15	121.50	76.94	True	no
2555	Aragonite	0.841	1.0348	5	555.10	244.80	1.1902	1.3229	63.435	0.31	0.95	173.87	15.18	20.35	True	no
2556	Aragonite	2.9435	1.9359	4	600.09	246.71	2.1274	1.2076	150.58	0.80	2.03	104.33	122.20	75.15	True	no
2557	Aragonite	17.325	4.6966	12	671.12	257.02	6.8326	2.1164	92.608	1.92	5.44	89.31	114.36	156.66	True	no
2558	Aragonite	2.6912	1.8511	4	60.41	247.50	2.096	1.2822	168.26	0.99	1.55	53.11	35.39	121.18	True	no
2559	Aragonite	0.9251	1.0853	3	78.73	246.18	1.6428	2.2914	72.391	0.38	0.76	98.31	88.64	82.41	True	no
2560	Aragonite	1.0092	1.1336	3	119.83	246.33	1.6631	2.1526	83.1	0.88	1.84	53.74	55.47	1.61	True	no
2561	Aragonite	3.2799	2.0436	4	125.26	247.03	2.6595	1.6937	61.496	0.70	1.99	56.24	65.62	3.02	True	no
2562	Aragonite	13.877	4.2033	8	124.27	254.41	4.6295	1.213	44.104	1.42	2.66	23.62	2.61	33.55	True	no
2563	Aragonite	3.0276	1.9634	4	204.50	248.17	2.4368	1.5405	101.45	0.79	1.66	15.65	84.46	86.85	True	no
2564	Aragonite	1.2615	1.2674	4	229.53	246.93	1.7068	1.8137	100.67	0.62	1.08	134.39	55.33	103.57	True	no
2565	Aragonite	1.0092	1.1336	3	232.00	245.92	1.3532	1.4252	110.47	0.63	1.61	71.52	82.07	130.02	True	no
2566	Aragonite	1.3456	1.3089	5	275.38	246.44	1.4635	1.2502	113.74	0.41	0.81	25.17	161.85	59.70	True	no
2567	Aragonite	3.1958	2.0172	5	294.03	248.95	4.0092	3.9503	45.383	1.37	3.41	54.31	102.41	178.07	True	no
2568	Aragonite	1.5979	1.4264	3	336.74	246.79	1.5688	1.2096	113.12	1.08	3.00	167.36	125.88	98.44	True	no
2569	Aragonite	2.7753	1.8798	7	369.03	246.03	3.1645	2.834	14.58	1.14	2.13	161.07	63.01	25.23	True	no
2570	Aragonite	4.8778	2.4921	9	447.55	250.28	3.8655	2.4058	126.82	1.53	2.89	94.00	35.24	55.81	True	no
2571	Aragonite	13.877	4.2033	14	525.08	260.13	9.2944	4.8894	109.13	1.48	3.43	140.48	23.54	155.93	True	no
2572	Aragonite	1.9343	1.5693	5	605.91	246.65	1.8512	1.3914	118.99	0.62	1.21	45.15	90.41	56.31	True	no
2573	Aragonite	3.7004	2.1706	5	662.57	249.05	2.6757	1.5195	93.179	1.62	4.09	121.92	120.42	133.02	True	no
2574	Aragonite	1.682	1.4634	4	718.50	248.50	2.7138	3.4389	97.973	0.70	1.25	14.06	16.05	86.90	True	no
2575	Aragonite	3.1958	2.0172	5	98.29	248.05	2.2374	1.2303	14.902	0.88	1.75	85.77	90.59	89.62	True	no
2576	Aragonite	0.841	1.0348	4	138.20	246.70	1.324	1.637	71.778	0.57	1.05	178.64	115.35	91.96	True	no
2577	Aragonite	1.3456	1.3089	4	145.50	246.81	1.4372	1.2056	127.42	0.77	1.38	177.96	114.83	90.81	True	no
2578	Aragonite	2.1025	1.6361	3	192.68	247.76	2.1825	1.7794	105.44	0.69	1.74	144.10	73.11	4.35	True	no
2579	Aragonite	0.9251	1.0853	2	217.18	247.36	1.9153	3.1143	61.221	0.66	1.20	125.01	63.87	109.93	True	no
2580	Aragonite	1.2615	1.2674	2	239.00	247.00	1.4502	1.3093	116.57	0.56	0.78	134.29	49.18	106.40	True	no
2581	Aragonite	2.1866	1.6686	4	251.12	247.81	2.2871	1.8788	66.632	1.14	1.47	22.51	58.29	37.37	True	no
2582	Aragonite	1.7661	1.4996	4	270.90	247.33	1.5991	1.1372	8.1301	1.06	2.20	137.54	40.30	85.31	True	no
2583	Aragonite	0.841	1.0348	5	299.80	246.90	1.3849	1.7912	69.379	0.94	1.48	61.23	49.72	174.31	True	no
2584	Aragonite	2.7753	1.8798	4	322.88	248.12	2.639	1.9709	51.644	0.68	1.59	104.92	86.13	111.83	True	no
2585	Aragonite	8.5782	3.3049	6	357.92	251.29	3.6671	1.2313	133.48	2.42	4.89	164.75	121.20	91.61	True	no
2586	Aragonite	2.7753	1.8798	5	363.09	249.24	2.1013	1.2495	155.8	1.54	3.09	98.71	102.85	63.09	True	no
2587	Aragonite	5.8029	2.7182	6	377.12	250.55	2.9214	1.1552	157.08	1.55	3.77	75.70	20.27	95.80	True	no
2588	Aragonite	3.1117	1.9905	6	435.05	247.46	2.7694	1.9358	150.24	1.10	2.63	2.05	18.75	57.68	True	no
2589	Aragonite	0.9251	1.0853	3	468.64	246.27	1.8978	3.0578	22.146	0.57	1.13	171.22	71.35	13.67	True	no
2590	Aragonite	7.3167	3.0522	10	561.49	250.66	4.3238	2.0068	157.96	1.07	2.76	3.00	48.03	137.73	True	no
2591	Aragonite	4.205	2.3139	2	568.16	247.42	2.9703	1.6479	156.71	0.78	1.87	154.14	92.77	113.96	True	no
2592	Aragonite	1.2615	1.2674	5	620.20	246.80	1.3722	1.1724	95.655	0.73	1.51	113.52	91.79	152.18	True	no
2593	Aragonite	0.841	1.0348	4	629.30	247.10	1.5403	2.2157	101.44	0.51	1.00	108.83	87.69	150.40	True	no
2594	Aragonite	2.1866	1.6686	4	650.77	247.35	1.8648	1.249	140.54	0.56	1.14	2.69	145.88	35.25	True	no
2595	Aragonite	1.2615	1.2674	3	655.07	247.40	1.9152	2.2837	102.36	0.61	1.15	125.84	139.78	147.42	True	no
2596	Aragonite	1.0092	1.1336	3	666.08	246.83	1.4554	1.6485	80.583	0.47	1.50	56.49	139.34	90.30	True	no
2597	Aragonite	1.4297	1.3492	2	669.12	247.76	1.6434	1.4836	88.577	0.80	1.87	11.05	159.49	90.94	True	no
2598	Aragonite	1.0933	1.1798	3	43.23	247.38	1.2377	1.1005	30.964	0.38	1.43	44.24	131.17	19.68	True	no
2599	Aragonite	0.9251	1.0853	3	47.09	247.64	1.2919	1.4169	74.929	0.31	1.69	151.38	127.93	138.58	True	no
2600	Aragonite	0.841	1.0348	3	81.40	248.20	1.4259	1.8987	85.935	0.61	1.51	158.03	90.53	80.29	True	no
2601	Aragonite	1.682	1.4634	5	86.85	249.20	1.8242	1.5538	119.57	0.67	1.64	105.18	80.61	82.33	True	no
2602	Aragonite	2.4389	1.7622	4	104.34	249.31	2.2349	1.6085	95.091	0.86	1.88	156.15	25.20	43.21	True	no
2603	Aragonite	1.9343	1.5693	6	116.39	248.70	1.9601	1.56	145.65	0.62	1.26	38.42	161.33	74.18	True	no
2604	Aragonite	0.9251	1.0853	4	140.36	247.91	1.3345	1.5118	34.294	0.54	0.93	111.64	101.24	67.30	True	no
2605	Aragonite	1.3456	1.3089	3	152.88	249.00	1.8058	1.9034	82.094	0.41	0.88	19.16	81.77	121.31	True	no
2606	Aragonite	5.1301	2.5557	5	301.11	253.05	3.4204	1.7911	70.201	1.06	4.00	142.77	128.24	109.30	True	no
2607	Aragonite	3.5322	2.1207	4	311.29	251.69	3.3361	2.4748	89.413	1.28	3.25	145.12	132.71	105.74	True	no
2608	Aragonite	1.1774	1.2244	4	318.29	247.50	1.3701	1.2523	155.88	1.00	1.89	41.53	127.51	42.07	True	no
2609	Aragonite	1.1774	1.2244	3	333.64	248.21	1.4369	1.3774	106.95	0.45	0.95	99.11	76.10	114.65	True	no
2610	Aragonite	5.7188	2.6984	7	426.69	251.63	3.9746	2.1696	55.898	1.28	2.82	15.67	71.45	121.39	True	no
2611	Aragonite	3.6163	2.1458	6	472.05	249.40	2.4543	1.3082	170.81	1.37	2.18	137.28	17.88	38.06	True	no
2612	Aragonite	1.1774	1.2244	2	524.79	248.21	1.7067	1.943	83.953	0.48	0.95	92.11	151.14	37.39	True	no
2613	Aragonite	1.0933	1.1798	4	624.15	248.00	1.5343	1.6912	90	0.99	2.10	141.75	42.62	138.59	True	no
2614	Aragonite	2.6912	1.8511	4	629.28	251.03	3.3471	3.2696	126.81	0.54	1.38	144.13	44.23	136.03	True	no
2615	Aragonite	2.0184	1.6031	4	82.83	251.58	2.5449	2.5202	67.005	0.73	1.78	40.73	80.53	93.28	True	no
2616	Aragonite	1.0092	1.1336	4	111.50	248.67	1.3849	1.4927	174.52	0.48	0.77	157.90	24.56	40.10	True	no
2617	Aragonite	0.9251	1.0853	2	160.82	248.18	1.106	1.0385	135	0.28	0.83	128.82	17.04	69.04	True	no
