Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
2077	Aragonite	1.8954	1.5535	3	236.23	203.38	2.2668	2.1291	43.126	0.99	1.96	141.86	28.71	91.99	True	no
2078	Aragonite	1.3122	1.2926	5	265.22	205.00	2.8149	4.7425	88.079	0.94	1.75	59.44	97.07	150.12	True	no
2079	Aragonite	1.0206	1.1399	3	272.14	201.93	1.4693	1.6614	66.875	0.35	0.96	40.92	131.60	143.46	True	no
2080	Aragonite	0.729	0.96343	3	321.80	201.40	1.2444	1.6684	40.935	0.40	0.75	57.87	103.13	172.58	True	no
2081	Aragonite	2.1141	1.6407	3	325.07	204.55	2.2538	1.8871	93.527	1.04	1.80	56.36	93.99	177.83	True	no
2082	Aragonite	1.0206	1.1399	6	368.64	201.79	1.5218	1.7823	76.042	0.42	1.49	38.82	161.15	141.29	True	no
2083	Aragonite	2.7702	1.8781	6	377.24	201.21	3.5222	3.5173	179.2	0.70	1.12	155.41	50.28	130.65	True	no
2084	Aragonite	0.9477	1.0985	3	438.15	202.23	1.3825	1.584	119.58	0.59	1.00	33.67	159.51	105.18	True	no
2085	Aragonite	3.7908	2.197	7	442.83	208.12	4.3224	3.8709	103.57	1.00	2.75	120.97	39.30	167.91	True	no
2086	Aragonite	20.12	5.0614	7	452.05	214.34	6.5334	1.6662	78.576	0.90	2.16	22.33	154.83	98.91	True	no
2087	Aragonite	1.0206	1.1399	2	464.00	202.50	1.5522	1.854	90	0.36	0.57	64.00	110.82	113.92	True	no
2088	Aragonite	3.2076	2.0209	4	6.43	204.84	2.5578	1.6019	146.24	1.12	2.40	177.76	40.34	173.50	True	no
2089	Aragonite	18.662	4.8746	8	99.84	217.52	11.33	5.4022	43.755	0.89	1.87	53.95	131.10	2.84	True	no
2090	Aragonite	1.2393	1.2562	3	115.06	203.24	1.437	1.3087	40.708	0.72	1.48	48.82	131.28	178.32	True	no
2091	Aragonite	2.4057	1.7502	4	221.00	205.15	2.5221	2.0766	101.17	0.89	2.74	9.55	61.12	155.54	True	no
2092	Aragonite	1.7496	1.4925	4	261.04	204.46	2.368	2.5173	90.874	0.52	0.98	7.45	149.38	116.96	True	no
2093	Aragonite	4.2282	2.3202	5	270.74	207.03	3.3161	2.0426	122.7	0.94	1.94	75.47	75.74	153.40	True	no
2094	Aragonite	1.458	1.3625	4	318.20	203.70	1.6396	1.4481	131.5	0.58	1.30	161.20	16.05	112.70	True	no
2095	Aragonite	3.1347	1.9978	6	344.53	207.81	3.9556	3.9204	77.851	0.57	1.10	76.49	67.48	177.82	True	no
2096	Aragonite	0.8019	1.0105	3	350.09	204.27	1.5644	2.3969	89.329	0.35	0.88	75.10	66.71	178.31	True	no
2097	Aragonite	2.9889	1.9508	4	357.71	204.24	2.2099	1.2833	29.762	0.66	1.48	135.17	156.17	80.95	True	no
2098	Aragonite	5.3946	2.6208	7	399.34	212.97	6.6912	6.5183	92.444	0.84	2.51	107.69	97.81	176.61	True	no
2099	Aragonite	0.9477	1.0985	2	504.15	205.15	1.9936	3.2938	114.39	0.82	1.20	172.67	102.15	110.40	True	no
2100	Aragonite	1.0935	1.18	2	64.80	203.93	1.822	2.3844	42.123	0.82	1.88	158.63	64.17	35.24	True	no
2101	Aragonite	0.8019	1.0105	3	296.55	204.82	1.4632	2.0968	73.317	0.35	1.48	101.16	47.34	153.18	True	no
2102	Aragonite	2.187	1.6687	3	349.13	207.00	2.7509	2.7177	115.44	0.82	1.61	74.47	131.78	178.77	True	no
2103	Aragonite	0.9477	1.0985	4	362.38	204.31	1.3026	1.4063	56.068	0.49	0.84	147.85	67.08	133.72	True	no
2104	Aragonite	3.2076	2.0209	5	364.59	208.14	3.2124	2.5269	74.158	0.98	2.82	71.56	111.56	168.10	True	no
2105	Aragonite	1.458	1.3625	4	371.50	205.15	1.9028	1.9503	84.412	0.35	0.66	92.08	39.48	161.82	True	no
2106	Aragonite	1.458	1.3625	3	377.65	204.20	1.4343	1.1081	140.61	0.45	0.86	111.28	99.37	143.70	True	no
2107	Aragonite	23.765	5.5008	11	407.98	220.90	7.1324	1.6812	97.1	0.91	2.89	110.11	131.34	10.98	True	no
2108	Aragonite	1.3122	1.2926	3	521.78	206.28	2.6541	4.2163	61.092	0.85	2.03	47.35	126.92	166.53	True	no
2109	Aragonite	0.8019	1.0105	4	541.91	203.55	1.7446	2.9809	146.9	0.46	1.33	54.23	26.12	92.99	True	no
2110	Aragonite	1.458	1.3625	4	13.75	205.85	2.1242	2.4307	58.684	0.46	1.10	69.51	97.23	0.08	True	no
2111	Aragonite	15.163	4.3939	7	40.67	207.89	6.9845	2.5268	177.84	1.07	3.48	138.71	167.06	127.29	True	no
2112	Aragonite	0.8019	1.0105	2	50.27	204.27	1.1877	1.3817	135	0.60	0.93	100.32	81.03	39.45	True	no
2113	Aragonite	1.3851	1.328	4	182.63	205.58	1.8612	1.9641	67.641	0.46	1.19	73.46	68.82	5.27	True	no
2114	Aragonite	7.8732	3.1661	10	366.53	215.13	5.5221	3.0419	67.078	1.80	3.80	89.01	49.30	163.77	True	no
2115	Aragonite	3.4263	2.0887	4	393.62	207.98	2.2981	1.2106	80.284	0.66	1.58	19.76	93.13	117.22	True	no
2116	Aragonite	3.8637	2.218	5	432.26	209.58	3.9317	3.1422	132.45	1.25	2.56	32.97	160.81	101.70	True	no
2117	Aragonite	1.6767	1.4611	4	494.35	206.17	2.0109	1.8942	105.78	0.76	2.18	62.40	102.70	72.37	True	no
2118	Aragonite	1.6767	1.4611	4	498.61	206.39	2.2471	2.3652	104.84	0.66	1.12	1.51	83.91	66.16	True	no
2119	Aragonite	2.8431	1.9026	6	178.74	210.33	3.193	2.8164	72.442	0.48	1.00	16.35	9.05	59.51	True	no
2120	Aragonite	4.0824	2.2799	8	215.20	209.30	2.6603	1.3615	93.737	1.16	3.19	11.31	12.37	34.76	True	no
2121	Aragonite	2.5515	1.8024	6	237.57	207.51	2.3607	1.7155	40.578	1.04	1.15	39.78	101.16	151.71	True	no
2122	Aragonite	2.187	1.6687	5	317.37	207.90	2.2044	1.7451	124.89	1.55	3.20	98.05	70.86	162.95	True	no
2123	Aragonite	1.8954	1.5535	5	385.31	208.50	2.6699	2.9537	96.973	0.42	0.86	111.55	97.01	172.90	True	no
2124	Aragonite	0.9477	1.0985	4	490.69	206.85	1.6723	2.3177	97.057	0.44	0.83	63.37	102.86	76.44	True	no
2125	Aragonite	4.7385	2.4563	6	538.42	206.62	3.9517	2.5884	162.85	1.38	2.40	50.22	27.43	97.57	True	no
2126	Aragonite	2.187	1.6687	2	565.07	206.53	1.1944	1.0247	63.435	0.70	1.09	157.10	111.58	34.73	True	edge
2127	Aragonite	1.6038	1.429	4	210.45	208.86	2.0972	2.1539	84.408	0.59	1.15	51.47	126.06	8.97	True	no
2128	Aragonite	1.8954	1.5535	7	255.85	208.46	2.3404	2.2696	128.45	0.72	1.74	61.14	96.63	149.37	True	no
2129	Aragonite	0.8748	1.0554	3	257.75	206.25	1.1526	1.1926	169.72	0.26	0.36	23.47	142.59	128.35	True	no
2130	Aragonite	1.2393	1.2562	2	291.18	207.00	1.5907	1.6035	59.981	0.10	0.43	79.81	93.13	154.46	True	no
2131	Aragonite	1.6038	1.429	6	375.27	207.86	1.6641	1.3561	136.98	0.92	1.43	67.82	137.96	123.91	True	no
2132	Aragonite	1.0935	1.18	3	387.73	210.13	2.6451	5.0251	101.78	0.44	0.80	84.43	159.28	156.32	True	no
2133	Aragonite	22.599	5.3641	7	15.77	213.23	9.7062	6.5484	162.08	0.89	2.43	169.72	157.86	177.78	True	edge
2134	Aragonite	22.235	5.3207	11	40.30	217.18	14.03	6.9535	159.21	0.68	2.65	175.47	39.80	175.00	True	no
2135	Aragonite	0.8748	1.0554	1	127.17	207.83	1.7656	2.7988	45	0.48	0.95	48.05	67.47	2.47	True	no
2136	Aragonite	0.8019	1.0105	3	146.64	207.09	1.2028	1.4169	15.071	0.51	0.62	50.81	49.16	178.96	True	no
2137	Aragonite	1.2393	1.2562	4	176.00	208.53	1.8876	2.258	56.046	0.53	0.83	23.99	6.20	51.49	True	no
2138	Aragonite	0.729	0.96343	4	207.40	207.30	1.4078	2.1352	35.437	0.60	1.34	14.09	12.37	33.58	True	no
2139	Aragonite	4.8843	2.4938	8	248.22	211.03	3.0936	1.5389	53.391	1.56	3.20	36.65	110.63	150.40	True	no
2140	Aragonite	4.9572	2.5123	6	294.99	214.97	3.8258	2.319	99.024	0.74	1.55	118.38	53.03	138.45	True	no
2141	Aragonite	1.8954	1.5535	3	297.69	209.54	1.9652	1.6003	78.61	0.37	1.45	33.43	144.17	118.14	True	no
2142	Aragonite	0.8748	1.0554	4	304.00	207.50	1.235	1.3693	90	0.38	0.98	72.20	41.57	171.19	True	no
2143	Aragonite	0.8019	1.0105	4	306.91	207.36	1.2028	1.4169	74.929	0.71	0.82	63.93	104.36	173.92	True	no
2144	Aragonite	0.8019	1.0105	3	355.18	208.27	1.4647	2.1012	123.15	0.34	0.84	103.62	143.55	13.24	True	no
2145	Aragonite	1.8225	1.5233	6	380.80	208.40	1.6992	1.2443	161.06	0.70	1.30	151.83	48.78	133.96	True	no
2146	Aragonite	1.0935	1.18	3	427.07	208.73	2.0183	2.9257	105.33	0.98	1.63	32.33	170.73	101.86	True	no
2147	Aragonite	1.1664	1.2186	4	195.56	209.50	1.4568	1.429	108.36	0.75	1.17	158.36	67.23	123.10	True	no
2148	Aragonite	1.8225	1.5233	7	334.96	211.64	2.7896	3.3536	72.709	0.50	0.86	89.37	128.81	15.65	True	no
2149	Aragonite	3.4992	2.1108	7	359.67	211.98	2.5473	1.4564	92.501	0.82	1.91	43.71	158.66	140.62	True	no
2150	Aragonite	1.9683	1.5831	2	406.30	213.04	3.9821	6.3274	106.75	0.52	1.73	99.33	68.12	8.81	True	no
2151	Aragonite	1.8225	1.5233	5	530.48	210.28	2.0708	1.8481	64.654	0.75	1.08	64.06	62.98	161.79	True	no
2152	Aragonite	1.1664	1.2186	3	50.19	209.88	1.3952	1.3107	20.782	0.80	2.21	100.93	80.37	39.28	True	no
2153	Aragonite	12.976	4.0647	7	87.53	218.40	6.6974	2.7149	63.358	0.92	4.06	64.03	142.52	175.16	True	no
2154	Aragonite	1.3122	1.2926	3	120.44	210.50	1.8406	2.0277	51.732	0.67	1.29	49.53	66.47	5.38	True	no
2155	Aragonite	1.3851	1.328	7	227.79	210.58	1.598	1.448	119.19	0.51	1.80	83.17	78.50	17.75	True	no
2156	Aragonite	1.6038	1.429	4	241.55	210.09	1.5779	1.2192	15.482	0.53	0.95	70.96	55.71	146.71	True	no
2157	Aragonite	0.8019	1.0105	6	261.00	209.45	1.2682	1.5752	35.939	0.46	0.99	5.47	149.43	119.12	True	no
2158	Aragonite	2.1141	1.6407	6	314.00	211.00	1.8765	1.3082	107.25	0.69	1.70	53.96	127.06	173.66	True	no
2159	Aragonite	12.757	4.0303	10	351.12	218.21	5.2883	1.7217	91.43	1.57	3.42	74.48	15.04	0.60	True	no
2160	Aragonite	3.5721	2.1326	4	515.59	212.65	2.6596	1.5552	43.761	0.94	2.07	48.89	125.78	168.10	True	no
2161	Aragonite	3.9366	2.2388	3	563.78	210.37	1.6488	1.0848	9.4623	0.69	1.82	48.82	31.12	94.54	True	edge
2162	Aragonite	6.3423	2.8417	4	142.29	216.33	3.7689	1.7591	104.89	0.99	2.46	141.23	106.96	63.04	True	no
2163	Aragonite	1.3851	1.328	3	145.00	211.37	2.1318	2.5769	54.382	1.22	2.28	85.85	74.64	63.61	True	no
2164	Aragonite	3.5721	2.1326	7	207.08	212.73	2.4903	1.3635	160.99	0.69	1.17	50.70	125.26	11.51	True	no
2165	Aragonite	0.8019	1.0105	3	223.00	210.18	1.6629	2.7084	31.304	0.60	0.78	69.68	22.13	104.69	True	no
2166	Aragonite	0.9477	1.0985	4	232.38	210.38	1.4475	1.7365	169.48	0.77	1.17	137.98	29.12	93.82	True	no
2167	Aragonite	1.0935	1.18	4	263.67	210.93	1.3768	1.3616	58.85	0.71	0.99	100.15	44.29	134.73	True	no
2168	Aragonite	0.9477	1.0985	3	306.46	211.38	1.7883	2.6504	54.494	0.62	1.32	59.96	52.00	0.56	True	no
2169	Aragonite	1.6038	1.429	4	321.41	211.45	1.9476	1.8575	45.075	0.77	1.96	47.01	157.68	171.86	True	no
2170	Aragonite	20.12	5.0614	7	490.28	217.32	6.7916	1.8005	13.265	2.02	4.73	176.30	93.98	161.21	True	no
2171	Aragonite	25.369	5.6834	10	549.69	220.23	9.6281	2.8699	143.34	1.36	4.43	162.90	108.95	36.14	True	no
2172	Aragonite	4.3011	2.3402	4	558.29	214.51	2.4729	1.1166	79.009	1.25	2.15	34.07	34.97	108.43	True	no
2173	Aragonite	19.391	4.9689	9	110.86	223.21	7.7011	2.4021	57.089	1.81	4.49	57.06	79.78	2.47	True	no
2174	Aragonite	1.7496	1.4925	4	173.08	213.54	1.8268	1.498	67.479	0.61	1.35	53.13	6.45	23.96	True	no
2175	Aragonite	1.2393	1.2562	4	184.82	211.41	1.9626	2.441	154.88	0.68	1.32	159.77	68.85	123.60	True	no
2176	Aragonite	0.8019	1.0105	3	199.45	211.00	1.0639	1.1085	35.008	0.32	0.51	62.40	60.17	159.47	True	no
2177	Aragonite	2.4057	1.7502	6	303.88	216.24	2.7037	2.3866	78.208	1.01	2.01	57.41	168.71	176.44	True	no
2178	Aragonite	1.6767	1.4611	5	374.87	212.74	2.0896	2.0454	102.08	0.73	1.24	42.51	158.92	144.95	True	no
2179	Aragonite	0.8748	1.0554	3	429.83	213.00	1.6663	2.4928	110.56	0.45	1.93	117.69	50.88	169.15	True	no
2180	Aragonite	39.074	7.0534	8	21.62	222.96	14.018	7.8999	159.85	1.26	3.54	142.89	154.38	154.29	True	edge
2181	Aragonite	1.0935	1.18	2	8.20	213.20	1.4121	1.4322	29.391	0.50	0.82	134.72	156.29	95.29	True	no
2182	Aragonite	5.6862	2.6907	8	158.88	214.85	4.3987	2.6724	16.458	1.24	4.26	143.19	102.44	59.57	True	no
2183	Aragonite	5.6862	2.6907	10	189.03	214.96	3.8738	2.0727	12.16	1.75	3.01	108.21	106.40	124.35	True	no
2184	Aragonite	2.187	1.6687	7	199.90	214.30	1.8661	1.2506	13.283	0.69	1.39	155.31	18.64	76.48	True	no
2185	Aragonite	1.458	1.3625	6	221.05	213.00	2.0643	2.2954	21.096	0.51	1.06	162.65	59.71	24.47	True	no
2186	Aragonite	1.8225	1.5233	5	236.44	214.28	2.2761	2.2326	68.095	0.57	1.05	40.59	109.98	146.93	True	no
2187	Aragonite	1.7496	1.4925	6	254.38	214.79	2.6018	3.0388	86.697	0.79	1.48	102.61	45.45	132.61	True	no
2188	Aragonite	2.1141	1.6407	5	259.28	214.24	1.8759	1.3073	75.973	0.71	1.12	6.88	144.35	117.79	True	no
2189	Aragonite	1.6767	1.4611	4	300.39	215.17	2.5886	3.1387	94.636	0.72	1.38	49.59	171.96	126.55	True	no
2190	Aragonite	1.0935	1.18	3	308.20	214.07	1.8826	2.5456	71.301	0.65	1.16	59.47	63.73	175.95	True	no
2191	Aragonite	2.6244	1.828	6	379.47	216.03	3.1542	2.9774	106.19	0.56	1.07	75.03	99.20	167.90	True	no
2192	Aragonite	1.5309	1.3961	3	381.81	214.33	2.3518	2.8374	104.16	0.69	1.38	42.95	159.27	144.29	True	no
2193	Aragonite	1.9683	1.5831	6	384.48	217.22	2.8824	3.3152	93.921	0.57	1.35	85.78	160.50	156.11	True	no
2194	Aragonite	4.6656	2.4373	5	428.84	219.34	4.1896	2.9548	118.95	1.27	3.88	31.31	169.06	99.05	True	no
2195	Aragonite	17.642	4.7394	12	445.24	230.42	7.9273	2.7977	114.5	1.28	3.05	30.25	167.96	100.93	True	no
2196	Aragonite	0.8019	1.0105	4	52.64	212.73	1.4723	2.1231	13.283	0.66	1.20	157.58	65.24	35.31	True	no
2197	Aragonite	1.0206	1.1399	3	180.43	214.36	1.5531	1.8562	47.291	0.68	0.90	73.18	6.96	156.70	True	no
2198	Aragonite	1.2393	1.2562	3	224.94	214.12	1.4499	1.3322	60.057	0.32	0.49	105.58	93.03	108.69	True	no
2199	Aragonite	1.1664	1.2186	5	230.06	214.31	1.7831	2.1409	53.435	0.83	1.81	66.14	67.47	148.30	True	no
2200	Aragonite	5.1759	2.5671	6	267.76	218.70	3.7763	2.1639	92.293	0.89	2.47	71.91	74.42	153.91	True	no
2201	Aragonite	3.7179	2.1757	5	309.41	218.18	3.3585	2.3827	49.369	1.15	2.36	143.51	3.93	92.76	True	no
2202	Aragonite	1.6767	1.4611	5	317.87	215.83	2.2323	2.3342	105.64	0.53	1.06	101.92	105.92	171.75	True	no
2203	Aragonite	1.3122	1.2926	4	337.33	215.06	1.9731	2.3302	88.558	0.77	1.75	37.20	19.08	42.62	True	no
2204	Aragonite	1.7496	1.4925	2	565.50	214.00	1.3182	1.5602	53.35	0.96	2.68	162.69	108.92	35.56	True	edge
2205	Aragonite	1.8954	1.5535	5	240.92	214.81	2.2275	2.056	21.844	0.64	1.19	143.72	28.02	84.93	True	no
2206	Aragonite	8.0919	3.2098	7	246.90	221.63	5.5616	3.0021	55.009	1.71	2.94	20.65	138.91	125.10	True	no
2207	Aragonite	1.6767	1.4611	3	272.91	216.96	2.5457	3.0357	93.61	1.39	2.28	41.44	132.05	153.39	True	no
2208	Aragonite	3.2805	2.0437	7	327.36	219.42	3.9202	3.6793	84.396	0.70	2.05	79.92	77.97	14.11	True	no
2209	Aragonite	3.5721	2.1326	8	372.49	222.14	5.3323	6.2516	94.841	1.11	3.11	10.19	167.11	112.82	True	no
2210	Aragonite	1.6767	1.4611	5	392.83	216.09	2.3462	2.5786	102.89	0.80	1.37	123.23	34.00	165.75	True	no
2211	Aragonite	1.3851	1.328	3	524.95	214.95	2.3211	3.0549	15.266	0.61	1.50	9.70	57.51	179.76	True	no
2212	Aragonite	34.117	6.5909	18	505.01	223.12	17.845	7.3306	14.324	1.40	3.66	9.65	121.80	179.86	True	no
2213	Aragonite	0.8748	1.0554	3	51.25	215.92	1.2763	1.4624	145.71	0.78	1.16	7.56	71.78	9.97	True	no
2214	Aragonite	1.5309	1.3961	5	56.81	217.05	2.4288	3.0263	156.16	0.66	1.33	100.89	80.72	39.89	True	no
2215	Aragonite	1.6038	1.429	2	83.00	216.36	1.8177	1.618	58.344	0.68	1.65	68.87	78.91	176.77	True	no
2216	Aragonite	1.8225	1.5233	6	216.44	216.08	1.6969	1.2409	171.46	0.55	0.88	131.74	50.67	92.36	True	no
2217	Aragonite	1.6767	1.4611	5	233.43	217.22	1.9922	1.8591	118.92	0.64	1.17	76.86	56.20	141.84	True	no
2218	Aragonite	0.729	0.96343	3	256.50	216.80	1.4783	2.3544	99.667	0.58	0.92	60.70	96.34	148.92	True	no
2219	Aragonite	2.187	1.6687	5	387.97	217.67	2.4323	2.1246	102.01	0.57	1.73	99.15	147.74	164.02	True	no
2220	Aragonite	0.8748	1.0554	2	397.92	215.83	1.3551	1.6485	99.417	0.37	1.21	6.27	101.97	66.82	True	no
2221	Aragonite	4.9572	2.5123	5	464.76	217.28	3.6512	2.1121	20.807	0.98	2.13	0.28	84.57	14.02	True	no
2222	Aragonite	0.9477	1.0985	2	121.77	216.69	1.2167	1.2269	47.257	0.39	0.99	55.58	135.92	3.68	True	no
2223	Aragonite	43.157	7.4128	11	126.40	236.25	13.185	3.1637	51.453	1.72	4.47	44.99	149.26	175.45	True	no
2224	Aragonite	2.1141	1.6407	7	211.38	218.28	2.2906	1.9492	101.4	0.61	1.45	46.11	130.40	138.02	True	no
2225	Aragonite	4.7385	2.4563	9	225.28	221.14	3.4601	1.9843	115.56	1.41	2.91	156.34	54.55	84.97	True	no
2226	Aragonite	1.9683	1.5831	5	315.48	219.30	2.1349	1.8187	102.6	0.74	1.22	84.47	156.99	157.98	True	no
2227	Aragonite	1.1664	1.2186	4	330.75	217.63	1.8997	2.4299	83.773	1.01	1.72	42.29	18.11	40.38	True	no
2228	Aragonite	0.729	0.96343	4	334.50	218.00	2.0134	4.3672	80.008	0.50	1.11	90.54	142.44	13.48	True	no
2229	Aragonite	2.187	1.6687	4	375.67	220.10	2.3603	2.0006	70.899	0.73	1.77	84.82	59.60	166.39	True	no
2230	Aragonite	1.0206	1.1399	3	395.86	217.64	1.8182	2.544	103.14	0.61	1.02	128.13	104.04	110.82	True	no
2231	Aragonite	1.0206	1.1399	3	562.64	217.64	1.5571	1.8658	62.165	0.40	0.99	34.91	35.27	112.13	True	no
2232	Aragonite	1.5309	1.3961	5	173.67	218.10	1.5634	1.2539	166.86	0.33	0.52	53.86	164.53	10.30	True	no
2233	Aragonite	1.0935	1.18	4	180.00	217.60	1.6174	1.8788	23.831	0.63	1.35	48.90	122.49	175.85	True	no
2234	Aragonite	1.8225	1.5233	5	206.20	220.00	2.0944	1.8904	89.204	0.31	0.64	144.17	32.30	108.71	True	no
2235	Aragonite	0.729	0.96343	5	242.30	217.90	1.1789	1.4974	100.46	0.37	0.55	29.70	119.68	147.29	True	no
2236	Aragonite	1.458	1.3625	4	359.65	219.45	2.0599	2.2856	99.982	0.59	1.02	93.57	39.21	161.32	True	no
2237	Aragonite	4.7385	2.4563	6	435.51	224.74	4.2921	3.0534	98.295	0.89	2.45	103.25	125.08	167.79	True	no
2238	Aragonite	6.7797	2.9381	5	35.33	222.58	6.9882	5.6574	162.36	1.57	4.60	158.06	154.17	168.31	True	no
2239	Aragonite	1.3851	1.328	2	162.47	219.37	1.8212	1.8808	93.669	0.55	1.46	87.58	70.46	65.23	True	no
2240	Aragonite	0.729	0.96343	4	167.70	217.90	1.3542	1.9756	167.13	0.66	1.24	50.39	57.56	179.75	True	no
2241	Aragonite	0.8019	1.0105	4	197.18	218.73	1.3008	1.6573	109.84	0.69	1.07	41.76	120.17	160.19	True	no
2242	Aragonite	4.7385	2.4563	7	200.69	223.23	3.6614	2.222	84.149	0.71	2.33	14.82	161.15	66.63	True	no
2243	Aragonite	1.5309	1.3961	4	220.48	220.43	1.8268	1.7121	101.29	0.53	0.78	86.71	72.79	120.13	True	no
2244	Aragonite	1.0206	1.1399	5	231.00	219.14	1.8726	2.6984	132.05	0.32	0.55	40.82	109.30	146.98	True	no
2245	Aragonite	2.0412	1.6121	1	1.29	219.50	1.1521	1.0214	90	0.45	1.39	135.64	154.94	96.09	True	edge
2246	Aragonite	0.729	0.96343	2	38.20	219.00	1.0835	1.2649	90	0.47	0.90	169.86	157.59	177.76	True	no
2247	Aragonite	1.3122	1.2926	4	62.50	220.06	1.742	1.8162	61.702	1.00	1.76	53.96	66.96	3.27	True	no
2248	Aragonite	35.502	6.7233	15	67.91	236.39	8.0473	1.4326	65.298	1.31	5.57	54.00	130.39	3.59	True	no
2249	Aragonite	4.2282	2.3202	3	68.72	224.79	5.2157	5.0531	48.656	0.78	1.58	50.56	66.94	3.48	True	no
2250	Aragonite	4.3011	2.3402	4	156.20	224.61	3.7078	2.5104	102.45	1.36	2.74	30.00	54.60	89.86	True	no
2251	Aragonite	8.8209	3.3513	9	183.95	229.51	6.2027	3.4256	109	0.95	2.58	100.85	79.24	156.97	True	no
2252	Aragonite	5.4675	2.6385	9	193.77	225.59	4.0567	2.3639	98.11	1.05	2.35	61.98	59.82	159.08	True	no
2253	Aragonite	1.1664	1.2186	5	238.69	219.56	1.4128	1.3441	124.42	0.47	1.21	62.51	64.40	147.90	True	no
2254	Aragonite	1.2393	1.2562	3	263.29	221.65	1.7605	1.9643	84.345	0.79	1.22	48.40	136.69	151.88	True	no
2255	Aragonite	1.2393	1.2562	6	332.24	221.29	1.5498	1.5221	75.6	0.49	1.03	64.94	27.97	16.98	True	no
2256	Aragonite	2.916	1.9269	6	335.95	226.02	4.0492	4.416	90.738	0.93	3.01	76.63	81.40	10.75	True	no
2257	Aragonite	2.7702	1.8781	3	344.29	224.45	3.3999	3.2772	90.653	0.78	1.69	74.88	76.33	0.56	True	no
2258	Aragonite	1.9683	1.5831	3	369.26	221.85	2.4013	2.3008	96.322	0.46	1.10	72.61	110.92	167.81	True	no
2259	Aragonite	1.3122	1.2926	4	421.83	221.67	2.4919	3.7165	102.09	0.62	2.00	162.95	12.04	126.33	True	no
2260	Aragonite	0.729	0.96343	2	437.60	219.90	1.7015	3.1192	122.82	0.71	1.11	158.46	13.33	133.12	True	no
2261	Aragonite	0.729	0.96343	2	468.30	219.80	1.3634	2.0025	83.158	0.25	0.32	123.02	97.19	145.86	True	no
2262	Aragonite	10.789	3.7064	5	533.09	223.94	6.8785	3.4442	12.886	1.21	3.58	24.13	172.88	13.10	True	no
2263	Aragonite	5.2488	2.5851	5	119.76	226.13	5.1582	3.9813	45.475	0.93	2.11	48.74	68.34	0.90	True	no
2264	Aragonite	7.1442	3.016	8	162.03	228.95	4.0612	1.8132	114.16	1.10	3.67	142.08	104.34	57.61	True	no
2265	Aragonite	0.8748	1.0554	2	170.33	220.50	1.2076	1.3093	37.238	0.28	1.01	45.32	7.49	31.81	True	no
2266	Aragonite	0.8019	1.0105	4	177.45	220.64	1.0851	1.1531	161.57	0.86	1.54	74.75	6.26	156.49	True	no
2267	Aragonite	1.6038	1.429	4	185.95	221.55	1.632	1.3043	127.14	0.57	1.34	42.58	121.14	160.25	True	no
2268	Aragonite	2.0412	1.6121	5	208.89	223.46	2.4785	2.3637	85.988	0.63	1.42	83.88	77.19	148.31	True	no
2269	Aragonite	0.8748	1.0554	4	215.67	220.92	1.2921	1.4989	106.44	0.27	0.49	133.62	122.46	90.59	True	no
2270	Aragonite	4.4469	2.3795	5	252.13	225.70	3.0974	1.6945	73.109	1.05	2.24	60.49	95.16	147.24	True	no
2271	Aragonite	2.187	1.6687	4	257.50	222.27	1.8781	1.2668	53.032	0.61	1.27	101.67	44.66	131.82	True	no
2272	Aragonite	1.458	1.3625	3	292.30	221.75	1.6583	1.4813	104.45	0.50	1.10	78.57	92.37	150.64	True	no
2273	Aragonite	1.3851	1.328	3	310.74	221.37	1.4038	1.1174	162.5	0.39	1.09	81.68	112.51	178.59	True	no
2274	Aragonite	2.0412	1.6121	6	322.46	222.89	2.5138	2.4315	103.55	0.60	1.34	94.62	104.26	169.42	True	no
2275	Aragonite	2.4786	1.7765	5	357.50	223.91	2.6829	2.2808	100.7	0.76	1.18	74.17	15.95	175.79	True	no
2276	Aragonite	5.5404	2.656	3	565.00	223.26	2.6092	1.9302	101.72	0.96	2.99	53.48	35.18	95.14	True	edge
2277	Aragonite	0.729	0.96343	2	4.90	221.70	1.0104	1.0998	149.87	0.29	0.72	126.15	66.83	36.96	True	no
2278	Aragonite	30.181	6.199	10	90.29	238.61	10.132	2.6712	48.482	2.62	5.35	48.20	79.87	8.60	True	no
2279	Aragonite	1.1664	1.2186	5	150.38	222.31	1.4867	1.4882	56.709	1.09	1.97	138.09	107.65	65.32	True	no
2280	Aragonite	4.2282	2.3202	9	236.67	224.19	2.949	1.6154	35.381	0.67	1.42	34.41	108.47	148.36	True	no
2281	Aragonite	4.374	2.3599	6	419.02	228.75	3.4938	2.1919	86.752	0.99	2.52	78.57	16.70	25.74	True	no
2282	Aragonite	5.103	2.549	7	473.11	224.50	2.7174	1.1365	137.63	1.04	2.15	164.45	45.60	132.29	True	no
2283	Aragonite	4.8843	2.4938	2	71.72	228.91	4.5197	3.2848	58.555	1.40	3.32	35.28	14.63	17.86	True	no
2284	Aragonite	12.247	3.9489	10	173.91	231.72	5.2038	1.7366	87.637	1.99	3.88	49.29	120.95	179.49	True	no
