Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
2303	Aragonite	1.26	1.2666	3	170.00	282.50	1.8079	2.0374	36.77	0.48	1.29	15.22	41.88	67.06	True	no
2304	Aragonite	1.17	1.2205	3	248.69	283.46	2.2278	3.3316	75.442	0.42	0.85	64.63	137.49	170.83	True	no
2305	Aragonite	12.96	4.0622	13	247.38	295.46	9.9347	5.9813	65.204	1.57	3.88	87.33	22.59	162.64	True	no
2306	Aragonite	1.17	1.2205	3	292.92	283.38	1.695	1.9286	84.954	0.50	1.29	70.04	59.93	39.24	True	no
2307	Aragonite	1.26	1.2666	4	312.36	283.14	1.8176	2.0592	119.36	0.66	1.04	1.63	70.75	126.91	True	no
2308	Aragonite	2.16	1.6584	3	389.96	282.42	1.9311	1.356	4.7125	0.79	1.83	104.11	138.60	81.06	True	no
2309	Aragonite	0.99	1.1227	4	451.27	283.64	1.7698	2.4847	84.69	1.17	2.23	2.11	129.91	34.80	True	no
2310	Aragonite	5.49	2.6439	3	465.66	284.28	3.1678	1.4356	174.37	0.81	2.10	12.61	148.02	15.22	True	no
2311	Aragonite	1.35	1.3111	3	4.53	283.87	1.3981	1.1371	104.04	0.46	0.65	118.38	68.38	98.74	True	no
2312	Aragonite	1.44	1.3541	3	12.19	283.81	1.5661	1.3377	17.254	0.39	0.73	54.07	83.41	116.56	True	no
2313	Aragonite	2.79	1.8848	3	30.48	285.52	2.5639	1.8505	126.49	0.79	1.74	90.42	22.38	49.90	True	no
2314	Aragonite	1.8	1.5139	2	51.85	284.70	1.6684	1.2146	63.988	0.61	0.88	63.38	123.28	163.59	True	no
2315	Aragonite	2.34	1.7261	4	86.85	285.35	2.0824	1.4554	83.873	0.63	1.48	125.93	131.16	6.97	True	no
2316	Aragonite	1.35	1.3111	6	103.20	283.60	1.6935	1.6684	40.935	0.77	1.60	87.90	45.18	154.23	True	no
2317	Aragonite	3.6	2.1409	6	124.95	284.15	4.0131	3.5135	1.2145	0.80	1.56	110.20	147.48	132.64	True	no
2318	Aragonite	2.79	1.8848	5	176.16	284.35	2.3641	1.5734	9.6013	0.88	1.83	128.10	69.52	93.98	True	no
2319	Aragonite	1.35	1.3111	4	181.00	284.47	1.4655	1.2495	76.325	0.80	1.44	12.30	47.00	5.53	True	no
2320	Aragonite	0.9	1.0705	3	257.50	284.30	1.9791	3.4182	86.658	0.85	1.49	64.15	138.15	173.24	True	no
2321	Aragonite	15.03	4.3746	12	258.15	296.34	6.3778	2.1256	82.66	1.11	3.72	69.65	74.56	175.28	True	no
2322	Aragonite	4.95	2.5105	7	328.00	287.51	4.163	2.7498	134.46	0.76	2.09	147.79	28.00	153.09	True	no
2323	Aragonite	4.41	2.3696	8	333.39	284.49	2.9475	1.5472	12.711	1.05	1.90	12.80	97.86	129.90	True	no
2324	Aragonite	0.99	1.1227	4	340.27	283.73	1.3197	1.3817	45	0.70	1.36	13.38	43.13	76.89	True	no
2325	Aragonite	6.66	2.912	6	359.64	285.91	3.476	1.4249	20.57	1.28	2.86	150.77	120.41	40.66	True	no
2326	Aragonite	4.5	2.3937	4	378.38	286.82	2.5771	1.1592	39.918	0.85	2.69	2.99	64.37	40.36	True	no
2327	Aragonite	1.71	1.4755	3	73.58	285.84	2.3433	2.5221	44.004	0.53	1.34	91.51	126.80	40.51	True	no
2328	Aragonite	1.98	1.5878	3	82.27	285.68	2.195	1.9112	109.28	0.98	2.02	54.65	139.27	164.12	True	no
2329	Aragonite	2.07	1.6235	5	214.39	284.57	2.5839	2.5333	3.3438	1.05	1.62	46.75	73.51	22.92	True	no
2330	Aragonite	2.79	1.8848	7	243.97	288.42	3.857	4.1878	57.675	0.61	1.81	145.26	15.20	86.43	True	no
2331	Aragonite	1.62	1.4362	3	439.61	285.28	1.7644	1.5093	61.772	0.72	1.38	153.80	108.06	154.44	True	no
2332	Aragonite	2.97	1.9446	5	459.58	286.76	2.5582	1.7306	115.27	0.98	2.06	80.78	149.43	99.92	True	no
2333	Aragonite	1.53	1.3957	2	474.41	285.06	1.6833	1.4545	76.162	0.39	0.76	109.19	40.97	134.15	True	no
2334	Aragonite	3.78	2.1938	3	33.38	290.33	2.4961	1.2945	83.819	0.60	1.33	88.41	78.65	5.08	True	no
2335	Aragonite	1.17	1.2205	4	58.38	285.15	1.7128	1.9693	167.02	0.50	1.14	9.47	147.43	142.89	True	no
2336	Aragonite	0.99	1.1227	3	91.18	285.45	1.3775	1.5054	48.972	0.37	0.75	74.63	99.07	139.35	True	no
2337	Aragonite	1.08	1.1726	3	99.42	285.75	1.3423	1.3103	32.067	0.29	0.35	89.76	45.49	153.74	True	no
2338	Aragonite	1.35	1.3111	3	109.20	285.53	1.6706	1.6237	163.53	0.57	0.91	173.29	149.64	169.38	True	no
2339	Aragonite	1.08	1.1726	3	112.58	286.08	1.5883	1.8346	111.04	0.70	0.98	80.99	155.12	11.07	True	no
2340	Aragonite	0.99	1.1227	2	132.82	286.27	1.6275	2.1012	56.851	0.82	1.49	27.79	29.18	32.33	True	no
2341	Aragonite	0.99	1.1227	3	140.82	285.45	1.3775	1.5054	131.03	0.49	0.79	12.01	91.44	49.32	True	no
2342	Aragonite	4.68	2.4411	5	169.44	287.58	2.7393	1.2593	165.46	0.79	2.41	10.62	46.81	6.49	True	no
2343	Aragonite	2.61	1.823	4	230.31	286.62	2.4409	1.7929	33.823	0.59	1.96	123.59	134.92	108.33	True	no
2344	Aragonite	2.16	1.6584	3	262.46	286.96	2.2524	1.8447	103.46	0.88	1.78	64.15	74.46	173.92	True	no
2345	Aragonite	2.7	1.8541	5	304.27	287.10	2.4525	1.7496	113.68	0.91	2.19	68.44	64.85	37.86	True	no
2346	Aragonite	0.99	1.1227	3	321.91	285.36	1.3364	1.4169	74.929	0.70	1.69	14.06	99.43	131.05	True	no
2347	Aragonite	8.73	3.334	8	364.99	292.02	4.614	1.9153	72.339	2.26	5.28	39.34	68.94	92.41	True	no
2348	Aragonite	0.9	1.0705	4	370.80	285.70	1.3696	1.637	108.22	0.68	0.95	35.10	106.65	37.94	True	no
2349	Aragonite	8.37	3.2645	6	147.67	289.11	4.7845	2.148	174.71	1.00	3.25	135.55	125.17	112.28	True	no
2350	Aragonite	0.9	1.0705	4	157.00	286.90	1.2655	1.3975	39.806	0.59	0.91	58.44	120.04	64.41	True	no
2351	Aragonite	1.35	1.3111	5	163.33	287.40	2.2583	2.9671	55.145	0.29	0.44	100.12	140.98	99.45	True	no
2352	Aragonite	3.6	2.1409	4	287.38	290.02	3.5035	2.6779	80.322	1.21	2.24	3.80	35.79	89.37	True	no
2353	Aragonite	7.56	3.1025	7	313.44	289.89	3.4297	1.222	23.623	1.98	8.18	11.38	95.67	127.00	True	no
2354	Aragonite	3.78	2.1938	3	349.86	287.74	2.7901	1.6175	158.55	0.78	2.21	56.27	37.05	75.47	True	no
2355	Aragonite	0.9	1.0705	3	402.00	286.50	1.3679	1.633	63.435	0.66	1.48	39.91	102.56	43.58	True	no
2356	Aragonite	3.33	2.0591	2	14.68	288.27	2.8305	1.8896	160.12	0.82	2.57	164.82	115.84	18.30	True	no
2357	Aragonite	1.8	1.5139	5	66.00	288.55	2.5157	2.7615	135.4	0.69	1.09	36.21	129.86	87.02	True	no
2358	Aragonite	0.9	1.0705	3	76.50	287.20	1.2526	1.3693	180	0.43	1.30	163.42	163.72	35.00	True	no
2359	Aragonite	1.17	1.2205	4	160.38	287.23	1.2804	1.1005	59.036	0.64	1.16	135.45	124.23	110.57	True	no
2360	Aragonite	12.33	3.9622	10	201.12	291.92	5.3467	1.821	163.06	2.22	4.90	158.55	73.93	136.57	True	no
2361	Aragonite	1.17	1.2205	3	208.08	288.38	1.4054	1.3259	94.292	0.56	1.08	6.87	32.78	47.46	True	no
2362	Aragonite	1.8	1.5139	4	214.25	288.45	1.7761	1.3765	57.085	0.60	1.25	75.01	132.46	31.33	True	no
2363	Aragonite	6.75	2.9316	5	250.83	299.05	7.1194	5.8976	79.264	1.32	2.87	62.85	137.23	171.07	True	no
2364	Aragonite	1.71	1.4755	4	338.05	287.21	1.9215	1.6957	176.79	0.82	1.87	107.16	56.49	101.22	True	no
2365	Aragonite	0.9	1.0705	3	388.00	287.50	1.3679	1.633	63.435	0.68	1.22	35.52	67.21	98.98	True	no
2366	Aragonite	4.77	2.4644	5	405.77	289.11	3.1987	1.6846	39.76	0.89	2.08	175.21	126.59	125.11	True	no
2367	Aragonite	1.62	1.4362	4	56.72	289.61	1.5825	1.2142	65.1	1.19	2.34	52.83	86.92	97.58	True	no
2368	Aragonite	2.43	1.759	6	62.07	289.59	2.2312	1.609	150.02	0.98	2.49	107.43	109.26	126.33	True	no
2369	Aragonite	5.85	2.7292	7	92.14	289.91	4.9341	3.2685	8.7129	0.76	2.83	3.49	93.13	7.21	True	no
2370	Aragonite	10.26	3.6143	11	108.25	290.80	6.7405	3.478	3.0468	1.36	2.66	18.22	155.64	16.51	True	no
2371	Aragonite	1.35	1.3111	6	121.47	289.13	1.7761	1.8352	121.79	0.25	0.72	5.23	93.20	7.10	True	no
2372	Aragonite	1.44	1.3541	4	125.94	289.19	2.14	2.4977	55.212	1.10	1.57	29.52	29.14	29.80	True	no
2373	Aragonite	11.16	3.7695	10	131.44	294.06	5.1663	1.8784	8.7104	1.61	4.05	45.74	18.95	19.66	True	no
2374	Aragonite	11.25	3.7847	9	178.49	291.73	6.0705	2.5727	7.4131	1.20	2.29	25.03	163.56	11.62	True	no
2375	Aragonite	1.08	1.1726	4	210.83	289.17	1.8387	2.4586	62.955	0.45	0.53	44.15	73.14	23.50	True	no
2376	Aragonite	3.24	2.0311	6	322.11	289.89	2.5462	1.5715	25.458	1.99	4.03	10.80	95.07	127.63	True	no
2377	Aragonite	17.73	4.7513	11	345.27	297.03	5.8142	1.4975	51.519	1.81	4.24	52.65	75.81	123.73	True	no
2378	Aragonite	1.44	1.3541	4	354.88	290.63	2.4501	3.274	104.36	0.82	1.67	13.75	44.80	79.09	True	no
2379	Aragonite	3.78	2.1938	5	411.52	291.02	2.5373	1.3377	61.286	0.79	1.50	91.27	160.46	106.19	True	no
2380	Aragonite	2.79	1.8848	3	468.32	290.35	2.6612	1.9936	39.667	0.87	1.55	21.32	161.35	15.72	True	no
2381	Aragonite	1.53	1.3957	2	41.82	291.18	1.9084	1.8696	101.76	0.52	1.12	115.61	20.87	155.51	True	no
2382	Aragonite	1.26	1.2666	2	46.29	291.07	2.193	2.9977	96.687	0.65	1.17	49.95	40.13	93.83	True	no
2383	Aragonite	2.34	1.7261	7	81.31	291.15	3.0293	3.0801	157.13	1.16	2.88	141.65	137.23	152.68	True	no
2384	Aragonite	1.17	1.2205	3	129.69	289.54	1.636	1.7967	16.845	0.40	0.72	148.33	130.41	97.69	True	no
2385	Aragonite	1.89	1.5513	3	244.71	293.05	2.7415	3.1231	76.89	1.21	2.20	65.33	136.94	170.86	True	no
2386	Aragonite	6.75	2.9316	6	337.12	294.16	3.5136	1.4365	109.9	1.58	3.27	0.47	114.40	119.00	True	no
2387	Aragonite	2.61	1.823	4	371.48	291.14	2.0957	1.3217	84.468	0.81	2.31	102.66	75.36	72.69	True	no
2388	Aragonite	1.71	1.4755	3	455.74	290.84	1.799	1.4865	164.42	1.09	1.70	70.15	61.15	36.87	True	no
2389	Aragonite	1.08	1.1726	4	472.58	290.00	1.7284	2.1724	73.207	0.55	1.02	6.95	105.37	5.03	True	no
2390	Aragonite	1.17	1.2205	5	475.69	290.31	1.8383	2.2684	105.54	0.59	0.96	21.49	161.59	16.58	True	no
2391	Aragonite	0.99	1.1227	2	478.18	289.18	1.1441	1.0385	45	0.53	0.73	65.09	121.71	112.35	True	no
2392	Aragonite	2.07	1.6235	7	72.30	290.70	2.0232	1.553	11.958	0.46	1.38	20.41	149.33	43.36	True	no
2393	Aragonite	1.71	1.4755	6	157.42	291.00	1.9416	1.7314	20.771	0.82	1.63	11.09	91.43	48.91	True	no
2394	Aragonite	5.67	2.6869	5	217.54	292.90	3.4523	1.6509	17.15	1.08	2.60	177.38	77.92	66.20	True	no
2395	Aragonite	1.17	1.2205	5	231.08	290.69	1.3129	1.1571	28.764	0.73	1.89	123.95	135.47	111.21	True	no
2396	Aragonite	0.99	1.1227	3	238.09	290.73	1.4014	1.5579	97.675	0.75	1.60	27.95	42.74	69.86	True	no
2397	Aragonite	6.12	2.7915	5	304.41	294.87	3.6459	1.7059	46.721	2.06	5.43	165.39	71.97	50.06	True	no
2398	Aragonite	5.49	2.6439	4	386.44	293.10	4.0398	2.3347	162.95	0.87	1.67	35.51	66.13	99.04	True	no
2399	Aragonite	5.67	2.6869	4	398.17	295.24	3.9648	2.1775	106.84	1.09	2.86	41.27	100.35	38.66	True	no
2400	Aragonite	2.97	1.9446	6	417.97	291.39	2.2782	1.3725	166.21	0.92	1.45	99.90	162.68	114.86	True	no
2401	Aragonite	2.43	1.759	3	480.74	292.48	2.0703	1.3853	91.982	0.47	0.98	73.79	55.48	26.07	True	no
2402	Aragonite	1.08	1.1726	2	49.17	293.00	1.7208	2.1534	92.809	0.70	1.39	49.15	43.61	96.38	True	no
2403	Aragonite	0.99	1.1227	3	422.82	291.45	1.3775	1.5054	131.03	0.54	1.25	174.05	58.68	160.27	True	no
2404	Aragonite	1.35	1.3111	4	57.80	293.13	1.8389	1.9674	38.969	0.45	0.71	127.36	69.21	100.83	True	no
2405	Aragonite	1.35	1.3111	3	76.27	292.67	2.0122	2.3557	172.08	0.55	0.79	133.14	146.42	145.31	True	no
2406	Aragonite	1.8	1.5139	4	118.65	292.90	2.3299	2.3686	9.7027	0.68	1.21	14.11	143.62	6.06	True	no
2407	Aragonite	3.96	2.2454	7	266.91	293.52	2.4024	1.1447	166.33	1.03	1.75	23.98	28.90	17.27	True	no
2408	Aragonite	3.24	2.0311	3	272.25	296.11	3.0246	2.2176	73.74	1.09	2.34	57.97	79.99	96.55	True	no
2409	Aragonite	1.35	1.3111	4	358.00	293.00	1.7254	1.7321	90	0.69	1.25	113.14	67.65	37.21	True	no
2410	Aragonite	3.69	2.1675	5	372.61	295.80	3.2497	2.2477	52.067	1.77	3.91	36.74	67.32	94.84	True	no
2411	Aragonite	0.9	1.0705	0	522.20	292.70	1.4143	1.7457	98.475	0.00	0.00	131.54	90.64	107.69	True	no
2412	Aragonite	4.95	2.5105	5	64.33	294.45	3.8153	2.3096	10.44	1.75	3.83	64.81	88.19	114.20	True	no
2413	Aragonite	3.33	2.0591	5	93.68	294.22	3.3488	2.6451	173.77	0.82	1.46	141.45	137.03	152.13	True	no
2414	Aragonite	3.06	1.9739	4	142.15	294.09	2.4721	1.5685	1.6336	0.71	1.59	1.92	41.17	7.59	True	no
2415	Aragonite	1.53	1.3957	4	164.29	292.94	2.1574	2.3893	168.89	1.05	1.96	8.74	47.38	6.97	True	no
2416	Aragonite	3.51	2.114	5	224.18	295.74	2.9424	1.9373	31.212	0.56	1.64	51.32	27.08	2.27	True	no
2417	Aragonite	1.17	1.2205	5	229.46	294.46	1.6997	1.9392	67.919	0.60	0.84	31.53	42.98	67.73	True	no
2418	Aragonite	3.6	2.1409	6	233.48	296.02	2.373	1.2285	75.085	0.54	1.23	29.04	44.40	67.90	True	no
2419	Aragonite	1.71	1.4755	3	321.00	294.47	1.7555	1.4154	60.408	1.01	1.69	130.02	57.26	74.47	True	no
2420	Aragonite	2.16	1.6584	5	326.21	295.33	2.3691	2.0407	131.6	0.74	1.27	64.88	57.36	113.34	True	no
2421	Aragonite	2.16	1.6584	5	329.25	293.63	2.2978	1.9199	157.61	1.17	2.01	9.61	93.08	132.41	True	no
2422	Aragonite	0.99	1.1227	4	460.45	293.18	1.2173	1.1756	15.233	0.00	0.00	176.72	60.08	147.50	True	no
2423	Aragonite	1.44	1.3541	4	473.06	294.44	1.6767	1.5334	46.516	0.44	1.13	96.22	84.28	13.71	True	no
2424	Aragonite	3.78	2.1938	1	496.29	296.33	2.8457	1.6826	85.29	0.75	1.57	92.48	100.42	100.82	True	no
2425	Aragonite	1.35	1.3111	5	82.20	294.20	1.7442	1.7699	162.29	0.61	0.83	164.81	88.93	162.53	True	no
2426	Aragonite	3.51	2.114	5	159.74	296.23	2.4901	1.3874	119.32	0.84	1.82	112.38	57.09	68.61	True	no
2427	Aragonite	0.99	1.1227	3	196.73	295.36	1.8208	2.6303	114.01	0.70	0.89	46.30	138.98	83.74	True	no
2428	Aragonite	1.08	1.1726	4	238.92	294.67	1.3054	1.2393	55.278	0.69	1.45	122.06	122.27	47.73	True	no
2429	Aragonite	12.24	3.9477	8	236.01	303.63	4.9643	1.5813	58.972	1.01	3.40	99.60	25.54	148.18	True	no
2430	Aragonite	1.71	1.4755	3	298.74	296.74	2.3104	2.4517	86.018	1.06	2.87	34.16	65.29	125.80	True	no
2431	Aragonite	12.06	3.9186	7	383.19	299.46	4.7824	1.4895	150.3	1.23	3.02	104.55	72.93	70.11	True	no
2432	Aragonite	1.44	1.3541	4	402.69	296.56	2.1147	2.4392	88.538	0.92	2.12	44.44	98.98	39.79	True	no
2433	Aragonite	3.42	2.0867	4	408.87	295.97	3.3153	2.5242	2.7757	0.83	1.61	176.39	62.17	157.79	True	no
2434	Aragonite	0.99	1.1227	3	426.91	294.36	1.3364	1.4169	74.929	0.48	0.78	5.43	129.58	27.89	True	no
2435	Aragonite	1.17	1.2205	5	87.62	296.08	1.7671	2.0962	120.15	1.00	2.22	174.33	161.23	168.03	True	no
2436	Aragonite	1.44	1.3541	4	112.19	295.38	1.7224	1.6181	148.04	1.02	1.50	3.67	29.59	1.16	True	no
2437	Aragonite	0.99	1.1227	3	147.82	295.36	1.9684	3.0737	23.455	0.58	0.89	8.06	93.38	5.13	True	no
2438	Aragonite	0.9	1.0705	2	288.10	295.30	1.537	2.0616	52.125	0.97	1.32	110.87	111.30	40.32	True	no
2439	Aragonite	1.44	1.3541	3	315.13	296.19	1.5909	1.3805	58.839	0.69	1.70	128.94	55.68	76.46	True	no
2440	Aragonite	7.83	3.1574	11	412.74	299.09	5.656	3.2089	16.005	1.58	2.44	87.54	159.90	99.90	True	no
2441	Aragonite	2.7	1.8541	6	423.13	297.37	2.7091	2.135	73.768	0.99	2.03	159.33	110.17	157.58	True	no
2442	Aragonite	12.96	4.0622	7	432.99	300.81	5.0413	1.5402	6.1222	1.33	3.70	89.45	157.51	100.17	True	no
2443	Aragonite	2.16	1.6584	4	467.75	296.21	2.1931	1.7488	131.1	0.81	1.50	44.75	44.40	147.07	True	no
2444	Aragonite	1.08	1.1726	1	65.08	296.42	1.2273	1.0954	78.69	0.44	0.80	126.54	66.45	98.36	True	no
2445	Aragonite	5.4	2.6221	3	104.03	299.13	3.2487	1.535	174.54	0.56	1.49	141.96	137.00	152.60	True	no
2446	Aragonite	0.9	1.0705	3	115.80	296.30	1.3696	1.637	71.778	0.50	0.81	178.07	150.56	171.98	True	no
2447	Aragonite	3.15	2.0027	5	165.77	297.20	2.1767	1.1814	9.1722	0.78	2.20	34.75	61.80	30.26	True	no
2448	Aragonite	1.08	1.1726	2	191.00	296.17	1.2864	1.2034	180	0.53	1.29	103.78	167.56	58.35	True	no
2449	Aragonite	3.15	2.0027	5	192.23	298.03	3.0653	2.3428	7.8339	0.50	1.09	49.92	109.41	11.69	True	no
2450	Aragonite	1.8	1.5139	2	209.30	298.45	2.5881	2.9227	76.413	1.49	2.72	154.39	86.34	105.09	True	no
2451	Aragonite	1.44	1.3541	3	368.13	298.13	2.7472	4.1162	116.99	1.02	2.06	153.65	98.78	66.84	True	no
2452	Aragonite	1.44	1.3541	3	458.81	297.63	1.656	1.4957	60.897	0.97	1.61	151.05	108.79	148.74	True	no
2453	Aragonite	1.98	1.5878	3	481.00	297.64	2.2801	2.0622	156.03	0.64	1.35	66.25	131.39	119.07	True	no
2454	Aragonite	1.62	1.4362	4	81.06	298.61	1.6325	1.292	123.67	0.55	1.20	11.37	145.74	9.76	True	no
2455	Aragonite	4.59	2.4175	6	89.53	299.39	3.7775	2.4417	173.93	0.78	1.25	3.00	82.33	5.09	True	no
2456	Aragonite	1.44	1.3541	4	110.56	298.50	1.9119	1.9937	108.05	0.88	1.89	6.79	92.25	6.51	True	no
2457	Aragonite	4.86	2.4876	6	147.46	298.44	5.1376	4.2655	174.78	1.22	2.81	21.06	157.08	14.75	True	no
2458	Aragonite	2.97	1.9446	5	173.12	297.70	2.697	1.9235	8.7936	0.56	1.14	19.73	54.23	177.25	True	no
2459	Aragonite	1.17	1.2205	4	178.46	297.85	1.4734	1.4572	64.198	1.09	2.14	44.26	53.56	10.86	True	no
2460	Aragonite	2.43	1.759	3	182.52	299.07	2.1001	1.4254	63.463	0.90	1.93	38.76	56.75	12.97	True	no
2461	Aragonite	3.24	2.0311	4	264.78	301.86	4.5213	4.9553	86.48	1.39	2.93	52.51	137.99	169.65	True	no
2462	Aragonite	2.52	1.7912	4	286.36	300.61	2.9836	2.7745	48.86	0.52	1.17	5.29	36.20	88.39	True	no
2463	Aragonite	1.44	1.3541	2	295.44	299.63	2.6158	3.732	106.04	0.80	1.88	161.24	78.04	48.16	True	no
2464	Aragonite	7.92	3.1755	8	320.59	300.47	4.4273	1.9438	178.42	1.47	3.22	164.95	27.86	48.10	True	no
2465	Aragonite	4.23	2.3207	6	330.06	300.21	3.8631	2.7709	49.722	1.67	3.30	106.91	59.82	100.17	True	no
2466	Aragonite	1.89	1.5513	3	443.00	298.43	1.9214	1.5342	123.17	0.44	0.63	60.34	150.42	71.64	True	no
2467	Aragonite	1.62	1.4362	3	465.78	298.89	2.0547	2.0469	126.03	0.89	1.77	179.50	63.34	144.54	True	no
2468	Aragonite	3.24	2.0311	6	477.78	299.75	3.0581	2.267	131.43	0.87	1.70	118.02	88.84	139.27	True	no
2469	Aragonite	1.17	1.2205	2	74.23	298.85	1.7786	2.1235	135.77	0.45	1.15	158.07	81.36	68.47	True	no
2470	Aragonite	1.53	1.3957	3	97.53	298.65	1.492	1.1428	101.31	0.55	1.16	18.33	153.70	12.77	True	no
2471	Aragonite	3.96	2.2454	5	117.34	300.20	2.9991	1.7839	168.02	0.48	1.05	79.20	143.20	14.36	True	no
2472	Aragonite	3.06	1.9739	5	195.09	300.85	3.7868	3.6806	28.008	0.70	1.79	155.63	86.60	108.24	True	no
2473	Aragonite	0.99	1.1227	3	203.09	298.36	1.588	2.0005	135.68	0.93	1.19	38.48	106.43	86.46	True	no
2474	Aragonite	2.88	1.9149	5	212.13	301.00	2.8103	2.1538	60.1	0.80	1.58	106.41	82.68	70.93	True	no
2475	Aragonite	1.17	1.2205	3	228.92	299.08	1.3964	1.3089	45	0.62	1.55	137.68	126.84	56.31	True	no
2476	Aragonite	1.62	1.4362	2	291.50	299.50	1.8297	1.623	79.722	0.36	1.01	159.45	65.96	53.84	True	no
2477	Aragonite	8.37	3.2645	6	303.26	303.94	4.8808	2.2353	49.84	0.69	1.76	179.36	22.25	39.42	True	no
2478	Aragonite	16.65	4.6043	10	366.89	305.83	7.6023	2.7263	147.58	2.48	5.44	106.18	73.44	86.49	True	no
2479	Aragonite	4.14	2.2959	4	375.02	302.07	3.3065	2.0741	115.03	0.95	2.41	152.78	97.12	65.53	True	no
2480	Aragonite	6.21	2.8119	6	393.90	303.97	4.1954	2.2261	119.02	0.98	2.49	148.97	62.10	148.34	True	no
2481	Aragonite	1.62	1.4362	3	462.22	299.00	1.8798	1.7132	135.99	0.67	1.46	83.43	149.23	99.85	True	no
2482	Aragonite	1.8	1.5139	2	72.25	300.60	2.2171	2.1448	137.44	0.59	1.43	37.85	74.98	106.63	True	no
2483	Aragonite	1.98	1.5878	3	123.50	300.91	2.2617	2.029	92.585	0.76	1.37	61.27	32.28	168.46	True	no
2484	Aragonite	1.8	1.5139	4	217.55	300.45	1.7354	1.3141	86.987	0.58	1.25	166.97	102.76	75.86	True	no
2485	Aragonite	1.62	1.4362	1	255.28	300.17	2.0009	1.9409	65.987	0.62	1.53	63.67	70.69	178.18	True	no
2486	Aragonite	2.7	1.8541	2	281.37	301.30	2.6572	2.0538	89.406	0.89	1.50	123.60	76.10	81.02	True	no
2487	Aragonite	2.43	1.759	5	310.11	301.19	2.0327	1.3354	64.148	0.59	1.57	50.65	48.62	153.02	True	no
2488	Aragonite	4.32	2.3453	5	468.92	303.10	3.7439	2.5483	55.897	1.10	1.93	135.19	109.50	134.07	True	no
2489	Aragonite	1.53	1.3957	3	491.41	301.53	2.3884	2.9283	82.126	0.44	1.33	27.03	102.58	84.18	True	no
2490	Aragonite	2.07	1.6235	4	78.09	301.74	1.8533	1.3032	118.25	1.27	2.07	150.58	78.69	106.30	True	no
2491	Aragonite	2.97	1.9446	2	127.76	301.33	2.0212	1.0803	34.767	0.78	1.71	46.28	18.44	19.45	True	no
2492	Aragonite	5.13	2.5557	4	137.09	302.21	3.3807	1.7498	17.404	1.03	2.01	22.88	54.25	140.25	True	no
2493	Aragonite	0.9	1.0705	3	185.60	301.30	1.5256	2.031	100.3	0.40	0.82	99.34	62.70	93.83	True	no
2494	Aragonite	6.66	2.912	7	223.65	305.15	3.1133	1.143	49.582	1.11	2.51	48.05	77.60	2.34	True	no
2495	Aragonite	4.77	2.4644	5	399.51	304.06	3.54	2.0633	123.53	1.14	3.33	52.19	150.27	100.98	True	no
2496	Aragonite	0.99	1.1227	1	431.82	300.45	1.3775	1.5054	131.03	0.72	1.86	178.40	61.06	154.27	True	no
2497	Aragonite	4.23	2.3207	4	473.79	304.06	2.7527	1.4069	66.578	0.90	1.98	61.08	134.21	77.27	True	no
2498	Aragonite	0.99	1.1227	1	116.73	302.18	1.278	1.2958	85.269	1.00	1.61	66.36	80.49	8.94	True	no
2499	Aragonite	2.25	1.6926	6	168.28	301.08	3.0293	3.2033	179.85	0.52	0.97	16.74	117.77	177.36	True	no
2500	Aragonite	1.17	1.2205	5	176.00	301.15	1.5872	1.6912	90	0.73	1.19	7.82	89.54	136.76	True	no
2501	Aragonite	0.9	1.0705	3	245.90	302.80	2.0503	3.6686	72.077	1.03	1.80	63.76	138.24	168.99	True	no
2502	Aragonite	4.68	2.4411	3	268.87	304.63	3.0733	1.5851	97.6	1.09	3.05	16.81	150.75	73.78	True	no
2503	Aragonite	3.06	1.9739	2	275.56	303.68	2.8225	2.0447	64.101	1.36	4.06	22.66	148.72	81.84	True	no
2504	Aragonite	1.17	1.2205	3	446.77	301.15	1.7397	2.0316	6.3263	0.79	1.38	55.85	152.80	63.04	True	no
2505	Aragonite	3.15	2.0027	4	452.63	303.20	2.5095	1.5702	124.59	0.81	1.96	62.36	145.48	70.31	True	no
2506	Aragonite	2.07	1.6235	5	483.22	303.17	2.278	1.9689	79.948	0.68	1.20	132.78	118.21	100.26	True	no
2507	Aragonite	0.9	1.0705	4	487.30	301.30	1.2064	1.27	45	0.27	0.59	15.26	86.07	60.55	True	no
2508	Aragonite	1.35	1.3111	3	82.53	302.60	1.3588	1.0742	18.435	0.26	0.38	133.85	64.88	86.62	True	no
2509	Aragonite	1.17	1.2205	4	146.38	302.15	1.7128	1.9693	167.02	0.54	1.47	115.48	35.60	67.54	True	no
2510	Aragonite	2.88	1.9149	5	153.13	302.47	3.1119	2.6409	3.8081	0.71	1.25	16.46	118.03	176.48	True	no
2511	Aragonite	2.52	1.7912	5	160.71	303.46	2.3763	1.7599	39.256	0.69	1.27	20.09	53.86	176.47	True	no
2512	Aragonite	1.08	1.1726	4	179.25	302.67	1.543	1.7315	37.822	1.07	2.06	133.70	48.81	64.75	True	no
2513	Aragonite	1.26	1.2666	2	204.43	303.21	1.7003	1.8021	105.56	1.01	2.54	94.58	103.13	104.66	True	no
