Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Log_Area,Log_Major,Minor,Log_Minor
2037,Aragonite,4.7385,2.4563,8,137.82,241.8,2.5063,1.0411,153.11,1,2.58,34.81,93.49,66.66,True,no,1.55572062992811,0.918807561998429,1.8906355982923,0.636913067929683
2038,Aragonite,3.7908,2.197,2,163.77,241.73,2.3855,1.179,93.531,0.87,1.39,42.64,29.52,137.68,True,no,1.3325770786139,0.869408745974025,1.58910081743869,0.463168332639878
2039,Aragonite,1.9683,1.5831,5,191.48,240.37,2.3096,2.1285,102.45,1.14,2.05,27.58,47.48,20.61,True,no,0.677170226036804,0.837074349366588,0.852225493591964,-0.159904123329784
2040,Aragonite,2.5515,1.8024,4,283.94,239.77,1.9428,1.1619,127.54,0.5,0.87,92.59,103.64,108.74,True,no,0.936681421521889,0.664130231489453,1.3133106856084,0.272551190032436
2041,Aragonite,6.7068,2.9222,10,455.61,244.27,3.9753,1.8506,46.374,1.28,2.63,49.91,130.9,127.42,True,no,1.90312193708152,1.38010021695656,1.68711795336201,0.523021720124953
2042,Aragonite,2.7702,1.8781,4,503.87,242.82,3.4106,3.2979,59.995,1.04,2.05,70.68,101.45,24.79,True,no,1.01891951975886,1.22688822889668,0.812232451768017,-0.207968709137816
2043,Aragonite,1.8954,1.5535,4,551.88,240.65,2.343,2.2747,42.256,0.66,1.45,46.95,56.6,46.44,True,no,0.639429898053957,0.851432159525659,0.808962868117798,-0.212002261471701
2044,Aragonite,0.8748,1.0554,2,147,239.92,1.1696,1.2282,153.81,0.8,2.17,23.58,48.08,34.68,True,no,-0.133759990179524,0.156661810013377,0.747948016415869,-0.290421800192901
2045,Aragonite,1.0206,1.1399,5,195.14,240.07,1.7395,2.3286,59.137,0.5,0.93,51.13,75.12,70.22,True,no,0.020390689647734,0.55359771560986,0.58672032193159,-0.533207025962126
2046,Aragonite,0.9477,1.0985,3,222.85,239.08,1.1612,1.1174,160.1,0.78,1.35,26.39,66.03,57.04,True,no,-0.0537172825059879,0.149453953168338,0.816138477437134,-0.203171235674326
2047,Aragonite,1.6038,1.429,6,278.05,241.41,1.8603,1.6948,103.84,0.52,0.94,33,110.37,99.04,True,no,0.472375813390791,0.620737765041805,0.862119013062409,-0.148361951651014
2048,Aragonite,1.1664,1.2186,3,385.31,240.06,1.4541,1.4237,71.565,0.68,1.14,11.25,162.26,135.65,True,no,0.153922082272257,0.374387152537303,0.802145657107489,-0.220465070265046
2049,Aragonite,3.4263,2.0887,8,438.7,244.21,3.6002,2.9711,91.993,1.74,3.96,143.34,132.67,41.3,True,no,1.23148096174253,1.28098939947447,0.951697127937337,-0.0495084377319332
2050,Aragonite,0.9477,1.0985,3,469.85,240.23,1.5101,1.8898,101.31,0.54,1.02,143.72,72.03,98.54,True,no,-0.0537172825059879,0.412175873799606,0.627574332825641,-0.465893156305594
2051,Aragonite,4.3011,2.3402,6,515.19,243.25,3.0778,1.7298,106.38,1.57,3.91,114.37,116.41,9.29,True,no,1.45887080393819,1.12421505604761,1.39745922412113,0.334655747890581
2052,Aragonite,1.7496,1.4925,2,524.13,240.13,1.9421,1.6932,155.65,0.72,1.16,56,117.9,54.08,True,no,0.559387190380421,0.663769861849269,0.90088049019103,-0.104382671468848
2053,Aragonite,0.729,0.96343,5,542.7,239.3,1.0857,1.27,135,0.7,1.22,7.62,76.5,52.94,True,no,-0.316081546973479,0.0822249402556695,0.671456203371097,-0.398306487229148
2054,Aragonite,1.8225,1.5233,3,584.52,241.6,2.7156,3.178,89.378,0.87,1.78,95.74,74.24,170.6,True,no,0.600209184900676,0.999012923445355,0.671122403888643,-0.398803738544679
2055,Aragonite,1.1664,1.2186,4,116,241.13,1.2721,1.0897,90,0.7,1.08,168.54,119.8,119.12,True,no,0.153922082272257,0.240669078180028,0.916909048030815,-0.0867469959077714
2056,Aragonite,5.5404,2.656,6,124.83,246.25,3.4435,1.681,67.634,1.09,2.61,89.64,108.1,79.49,True,no,1.71206670031881,1.23648839600262,1.60894438797735,0.475578304316191
2057,Aragonite,2.7702,1.8781,7,184.87,243.76,2.5839,1.8929,115.72,0.63,1.04,177.19,33.54,144.23,True,no,1.01891951975886,0.949299885481101,1.07210031347962,0.0696196342777606
2058,Aragonite,3.3534,2.0663,5,201.76,243.46,2.4003,1.3494,106.39,0.83,2.83,100.6,94.17,65.45,True,no,1.20997475652157,0.875593729542051,1.3970753655793,0.33438102697952
2059,Aragonite,2.4786,1.7765,3,218,242.41,2.2942,1.6678,59.06,1.15,2.94,74.81,107.27,51.77,True,no,0.907693884648637,0.83038419886503,1.08037660186557,0.0773096857836065
2060,Aragonite,0.9477,1.0985,3,252.69,240.62,1.3026,1.4063,33.932,0.75,1.64,17.78,45.16,52.59,True,no,-0.0537172825059879,0.264362267130164,0.727544910179641,-0.318079549636152
2061,Aragonite,0.8019,1.0105,3,271,240.45,1.0639,1.1085,125.01,0.16,0.86,78.29,21.73,167.21,True,no,-0.220771367169154,0.0619414015401834,0.753736253407275,-0.282712768709337
2062,Aragonite,2.6244,1.828,1,294.83,242.25,1.8868,1.0654,20.642,1.39,3.28,37.92,18,96.05,True,no,0.964852298488585,0.63488227242797,1.39092643629425,0.329970026060616
2063,Aragonite,1.6038,1.429,4,331.18,241.95,1.922,1.809,122.47,0.64,1.97,142.49,80.48,123,True,no,0.472375813390791,0.653366310548101,0.834443288241415,-0.18099049715731
2064,Aragonite,2.0412,1.6121,3,434.04,242.5,2.27,1.9827,118.64,1.12,2.27,65.98,35.57,51.68,True,no,0.713537870207679,0.819779831493311,0.89920704845815,-0.106241961285632
2065,Aragonite,1.0206,1.1399,4,476,240.5,1.6271,2.0374,36.77,0.82,1.49,95.5,135.88,154.5,True,no,0.020390689647734,0.486799289163136,0.627250937250323,-0.466408599515402
2066,Aragonite,2.1141,1.6407,4,485.07,242.38,2.6118,2.5342,124.17,0.77,2.02,118.53,135.95,0.3,True,no,0.748629190018949,0.96003963880417,0.809441764300482,-0.21141044878522
2067,Aragonite,2.2599,1.6963,3,494.1,242.42,2.0934,1.523,88.922,0.77,1.53,133.76,128.87,111.61,True,no,0.815320564517622,0.738789538438646,1.07953568357696,0.0765310260789754
2068,Aragonite,6.9984,2.9851,9,499.25,248.61,3.2698,1.1999,114.66,1.4,3.37,123.19,154.29,61.82,True,no,1.94568155150031,1.18472882095918,2.14031439231757,0.760952730541137
2069,Aragonite,1.3851,1.328,4,100.89,243,1.7973,1.8317,100.57,0.78,1.45,6.53,98.57,89.05,True,no,0.325772339198916,0.586285538775852,0.770655983975964,-0.260513199576936
2070,Aragonite,1.6038,1.429,2,256.86,241.86,1.5641,1.198,32.458,0.6,0.97,164.14,88.74,121.89,True,no,0.472375813390791,0.447310578698059,1.02538200882297,0.0250652346927324
2071,Aragonite,1.3851,1.328,4,264.53,242.79,1.5943,1.4412,58.886,0.63,1.36,174.52,107.68,92.13,True,no,0.325772339198916,0.466434768431183,0.86878253779088,-0.140662429232267
2072,Aragonite,2.4057,1.7502,5,269.55,243.58,2.3117,1.7447,135.03,0.8,1.26,90.61,103.86,109.78,True,no,0.877840921498956,0.837983184605394,1.04066271575031,0.0398577368935615
2073,Aragonite,1.1664,1.2186,2,312,241.88,1.4871,1.4891,37.562,0.9,1.61,120.64,126.37,89.3,True,no,0.153922082272257,0.396827914712501,0.784345370183579,-0.242905832440244
2074,Aragonite,0.8019,1.0105,2,343.64,241.64,1.2386,1.5025,120.29,1,1.41,171.62,50.34,72.37,True,no,-0.220771367169154,0.213981709521823,0.647424511545293,-0.434753076690977
2075,Aragonite,1.3851,1.328,4,357.16,241.47,1.645,1.5344,18.435,0.86,1.81,163.53,139.4,176.65,True,no,0.325772339198916,0.497740384217335,0.842006079027356,-0.171968045018419
2076,Aragonite,0.729,0.96343,3,363.4,241.3,0.97814,1.0308,26.565,0.67,1.17,175.72,33.6,96.11,True,no,-0.316081546973479,-0.0221024699079472,0.745292084977611,-0.293979077065532
2077,Aragonite,1.6038,1.429,3,467.45,243.91,2.0478,2.0536,85.213,0.57,1.01,126.05,37.62,122.65,True,no,0.472375813390791,0.716766046158579,0.783181951362438,-0.244390232767788
2078,Aragonite,3.1347,1.9978,6,478.58,244.81,2.4043,1.4484,70.693,1.13,2.32,87.22,88.23,173.52,True,no,1.14253347572604,0.877258800900397,1.30378904462837,0.265274674825641
2079,Aragonite,1.5309,1.3961,4,482.86,244.1,2.4485,3.0757,119.69,0.67,1.37,118.78,19.82,179.83,True,no,0.425855797755898,0.895475592160235,0.625239942822136,-0.469619794404337
2080,Aragonite,0.729,0.96343,4,541,241.5,1.2312,1.633,116.57,0.57,0.98,8.18,74.21,55.86,True,no,-0.316081546973479,0.207989303542532,0.592105263157895,-0.524070850516011
2081,Aragonite,3.7179,2.1757,6,588.06,246.33,3.0382,1.95,103.87,0.61,2.31,129.65,12.97,142.25,True,no,1.3131589927568,1.11126523479143,1.22371799091567,0.201893757965376
2082,Aragonite,1.7496,1.4925,3,593.58,242.33,1.4934,2.0023,114.31,0.55,1.62,109.63,21.72,156.8,True,edge,0.559387190380421,0.401055399619464,1.17155484130173,0.158331790760957
2083,Aragonite,2.7702,1.8781,5,149.34,243.08,3.1451,2.8045,2.9162,1.07,2.2,48.22,110.35,23.85,True,no,1.01891951975886,1.14584568614929,0.880798702743951,-0.126926166390429
2084,Aragonite,2.5515,1.8024,5,177.46,243.17,2.0286,1.2667,0.89174,0.51,0.97,59.73,108.09,55.94,True,no,0.936681421521889,0.707345899959758,1.25776397515528,0.229335521562131
2085,Aragonite,0.8019,1.0105,3,197.09,242.73,1.4382,2.0258,114.34,0.85,1.54,161.72,114.63,83.11,True,no,-0.220771367169154,0.363392331686257,0.557571964956195,-0.584163698855411
2086,Aragonite,0.9477,1.0985,3,260.46,243.15,1.2548,1.3049,74.619,0.39,1.56,62.97,50.18,94.09,True,no,-0.0537172825059879,0.226976197334386,0.755259802358942,-0.280693479840374
2087,Aragonite,1.5309,1.3961,3,318.62,242.9,1.7369,1.5477,43.962,0.84,1.67,8.16,56.69,172.95,True,no,0.425855797755898,0.55210191507783,0.881397892797513,-0.126246117321932
2088,Aragonite,4.2282,2.3202,6,411.98,246.78,3.9445,2.8901,55.877,1.55,2.67,57.15,114.08,170.37,True,no,1.44177637057889,1.37232220355301,1.07192293066295,0.0694541670258876
2089,Aragonite,1.2393,1.2562,3,510,243.35,2.0548,2.6757,122.75,0.98,1.89,76.34,117.25,123.78,True,no,0.214546704088692,0.720178519610976,0.603124391668289,-0.505631815522284
2090,Aragonite,7.8732,3.1661,12,544.23,248.59,3.5714,1.2724,92.214,1.39,4.54,136.49,79.67,165.22,True,no,2.0634645871567,1.27295767578089,2.20451363610909,0.790506911375808
2091,Aragonite,6.8526,2.9538,8,108.95,247.54,3.5184,1.4188,34.83,0.98,2.21,106.3,71.59,123.21,True,no,1.92462814230248,1.25800634081836,1.94764665757162,0.66662180148412
2092,Aragonite,1.0206,1.1399,2,171.5,244.21,1.4032,1.5151,51.198,0.75,2.09,27.93,98.78,146.31,True,no,0.020390689647734,0.338755342635782,0.727337514253136,-0.318364652988048
2093,Aragonite,0.9477,1.0985,3,328.38,244,1.6579,2.2778,123.96,0.71,1.3,0.83,119.57,172.96,True,no,-0.0537172825059879,0.505551741263282,0.571626756740455,-0.55926902376927
2094,Aragonite,1.5309,1.3961,2,340.86,245.33,2.2331,2.5583,100.61,0.54,0.83,93.67,96,107.28,True,no,0.425855797755898,0.803390754658704,0.685549236487394,-0.377534956902806
2095,Aragonite,0.9477,1.0985,2,359.38,244.31,1.3026,1.4063,56.068,0.51,0.59,164.74,76.57,0.58,True,no,-0.0537172825059879,0.264362267130164,0.727544910179641,-0.318079549636152
2096,Aragonite,1.7496,1.4925,5,366,244.67,1.8774,1.5822,64.903,1.27,2.25,56.65,73.92,176.5,True,no,0.559387190380421,0.629887840920754,0.931927133269415,-0.0705006505403333
2097,Aragonite,0.729,0.96343,2,380.3,243.3,1.0857,1.27,45,0.19,0.24,175.59,27.9,168.89,True,no,-0.316081546973479,0.0822249402556695,0.671456203371097,-0.398306487229148
2098,Aragonite,0.9477,1.0985,2,451.69,244.15,1.6264,2.1923,81.774,0.49,1.47,139.1,45.27,122.93,True,no,-0.0537172825059879,0.486368983332,0.582697983275947,-0.540086265837988
2099,Aragonite,0.8748,1.0554,3,457.42,244.17,1.2563,1.417,84.608,0.44,0.84,95.98,83.27,142.67,True,no,-0.133759990179524,0.228170893028235,0.696330494308684,-0.361930883207759
2100,Aragonite,1.1664,1.2186,5,473.31,244.38,1.7047,1.9568,115.27,0.46,1.15,133.48,118.77,113.11,True,no,0.153922082272257,0.533389142174742,0.684225963512642,-0.379467059902485
2101,Aragonite,3.4992,2.1108,5,118.23,247.58,3.2512,2.3725,80.044,1.01,2.53,98.59,52.88,108.42,True,no,1.25253437094037,1.17902415896197,1.07627952755906,0.0735102119783953
2102,Aragonite,3.2805,2.0437,5,132.56,249.36,3.5136,2.9557,62.833,0.97,1.58,97.21,112.49,82.3,True,no,1.1879958498028,1.25664115289302,0.933657786885246,-0.0686453030902246
2103,Aragonite,1.8954,1.5535,3,181.62,246.92,2.0904,1.8106,97.965,0.72,1.55,110.84,149.01,140.9,True,no,0.639429898053957,0.737355435224266,0.906716417910448,-0.0979255371703081
2104,Aragonite,4.4469,2.3795,3,228.3,247.7,2.6782,1.2669,104.1,1.36,2.59,73.19,41.24,94.49,True,no,1.49220722420579,0.985144927079329,1.66040624299903,0.507062297126458
2105,Aragonite,1.2393,1.2562,1,252.35,245.76,1.6657,1.7583,97.041,0.68,1.25,35.12,119.4,27.61,True,no,0.214546704088692,0.510245455500925,0.744011526685478,-0.295698751412233
2106,Aragonite,1.0935,1.18,4,275.87,245.13,1.2933,1.2013,108.54,0.56,0.68,24.49,110.34,89.4,True,no,0.0893835611346854,0.257197091439061,0.845511482254697,-0.167813530304376
2107,Aragonite,2.7702,1.8781,3,288.24,245.84,2.184,1.3524,141.87,1.07,2.46,154.61,95.03,53.12,True,no,1.01891951975886,0.781158057882659,1.26840659340659,0.237761461876203
2108,Aragonite,0.8019,1.0105,2,292.36,245.27,1.6829,2.7739,130.27,0.09,0.4,41.14,15.96,95.42,True,no,-0.220771367169154,0.520518495736891,0.476498900707113,-0.741289862906045
2109,Aragonite,2.1141,1.6407,3,326.72,246.59,2.3143,1.9897,139.52,0.56,1.12,85.98,102.69,109.37,True,no,0.748629190018949,0.839107266003479,0.913494361145919,-0.0904780759845298
2110,Aragonite,0.8019,1.0105,3,385.18,244.55,1.3862,1.8821,98.13,0.61,0.86,157.64,143.38,167.96,True,no,-0.220771367169154,0.326566190501747,0.578487952676381,-0.547337557670901
2111,Aragonite,2.3328,1.7234,4,508,246.91,1.9443,1.2728,99.843,1.12,3,179.02,51.14,105.23,True,no,0.847069262832202,0.664902015119643,1.19981484338837,0.182167247712559
2112,Aragonite,2.6973,1.8532,4,522.92,248.54,3.5367,3.6422,120.04,0.56,1.3,119.11,126.97,11.5,True,no,0.9922512726767,1.26319408898405,0.762660106879294,-0.270942816307355
2113,Aragonite,0.8019,1.0105,4,141.73,245.73,1.2907,1.6317,68.166,0.71,1.36,13.54,92.19,42.63,True,no,-0.220771367169154,0.255184706859005,0.621290772449059,-0.475956074028159
2114,Aragonite,2.0412,1.6121,6,191.32,247.36,2.3284,2.0861,97.674,0.83,1.5,89.82,81.64,138.68,True,no,0.713537870207679,0.845181336415443,0.876653495962893,-0.131643466207764
2115,Aragonite,1.3122,1.2926,5,195.33,246.61,2.0202,2.4427,93.263,0.71,1.1,88.65,69.66,141.43,True,no,0.27170511792864,0.703196516412947,0.64953964953965,-0.431491398484307
2116,Aragonite,0.8748,1.0554,2,222.33,245.25,1.1306,1.1477,160.19,0.64,1.28,37.92,28.55,164,True,no,-0.133759990179524,0.122748465259053,0.773748452149301,-0.256508455438578
2117,Aragonite,0.8019,1.0105,4,349.45,245.18,1.2398,1.5054,41.028,0.36,1.41,80.66,93.93,103.25,True,no,-0.220771367169154,0.214950076285682,0.646797870624294,-0.435721443454836
2118,Aragonite,1.9683,1.5831,4,372.74,247.48,2.3301,2.1664,121.17,0.45,0.78,178.75,28.05,168.52,True,no,0.677170226036804,0.845911185111574,0.844727694090382,-0.16874095907477
2119,Aragonite,1.5309,1.3961,3,429.67,247.86,2.0229,2.0994,81.048,1.32,2.91,157.47,73.76,44.93,True,no,0.425855797755898,0.704532125426509,0.756784813881062,-0.27867632767061
2120,Aragonite,1.3851,1.328,3,443,247.42,1.7962,1.8295,100.46,0.46,0.88,98.46,84.6,143.93,True,no,0.325772339198916,0.585673322254712,0.771127936755372,-0.259900983055797
2121,Aragonite,1.6767,1.4611,5,446.74,246.43,1.9877,1.8507,59.483,0.87,2.73,98.96,86.67,142.45,True,no,0.516827575961625,0.686978191414416,0.843537757206822,-0.170150615452791
2122,Aragonite,0.8748,1.0554,3,460.25,245.58,1.2081,1.3103,57.933,0.59,1.35,36.79,136.35,119.5,True,no,-0.133759990179524,0.189048877543381,0.724112242364043,-0.322808867722905
2123,Aragonite,5.103,2.549,8,488.36,248.6,3.3409,1.7179,31.967,0.98,2.22,177.8,85.49,168.52,True,no,1.62982860208183,1.20624023176834,1.5274327277081,0.423588370313497
2124,Aragonite,6.4881,2.8742,7,529.67,255.01,5.2237,3.3032,104.49,1.17,2.9,114.94,68.39,137.12,True,no,1.86996972976462,1.65320596306632,1.24205065375117,0.216763766698299
2125,Aragonite,7.9461,3.1808,5,534.94,251.27,4.7215,2.2034,103.11,1.02,3.21,10.71,141.54,94.69,True,no,2.07268124226162,1.55212654572099,1.68296092343535,0.520554696540632
2126,Aragonite,3.4992,2.1108,7,552.98,247.54,2.5627,1.474,99.966,1.1,2.5,113.17,56.16,113.37,True,no,1.25253437094037,0.941061390199367,1.36543489288641,0.311472980741
2127,Aragonite,5.6133,2.6734,3,93.99,250.52,2.9819,1.2441,89.478,1.26,3.18,120.66,80.72,98.51,True,no,1.72513878188616,1.09256068123967,1.88245749354438,0.632578100646485
2128,Aragonite,1.0206,1.1399,3,99.29,248.07,1.8439,2.6165,89.592,0.61,1.58,4.89,100.71,92.13,True,no,0.020390689647734,0.611882893728982,0.553500732143826,-0.591492204081248
2129,Aragonite,0.729,0.96343,3,131.2,246.5,1.1274,1.3693,90,0.47,1.46,85.92,108.85,79.86,True,no,-0.316081546973479,0.119914096665338,0.646620542841937,-0.435995643638816
2130,Aragonite,1.6767,1.4611,3,145.3,247.17,1.6559,1.2844,137.08,0.93,1.44,116.36,159.89,77,True,no,0.516827575961625,0.504344667666301,1.01256114499668,0.0124829082953238
2131,Aragonite,3.1347,1.9978,3,150.53,248.6,2.6418,1.7487,55.639,1.15,2.28,22.07,51.97,28.78,True,no,1.14253347572604,0.971460503007626,1.18657733363616,0.171072972718412
2132,Aragonite,4.0095,2.2594,5,176.6,249.78,3.178,1.9783,136.45,0.67,2,126.05,26.68,55.22,True,no,1.38866654526495,1.15625206811452,1.26164254247955,0.232414477150422
2133,Aragonite,1.2393,1.2562,4,262.65,247.41,1.5186,1.4615,117.79,0.81,2.13,138.77,66.71,47.55,True,no,0.214546704088692,0.417788857796996,0.816080600553141,-0.203242153708305
2134,Aragonite,0.8019,1.0105,5,267.27,246.45,1.5199,2.2625,143.76,0.97,1.31,148.13,121.23,123.92,True,no,-0.220771367169154,0.418644543220278,0.527600500032897,-0.639415910389433
2135,Aragonite,0.9477,1.0985,4,278.38,247.38,1.4965,1.8561,74.196,0.7,1.34,24.12,59,110.14,True,no,-0.0537172825059879,0.403129048310617,0.633277647844972,-0.456846330816604
2136,Aragonite,1.7496,1.4925,4,282,247.42,1.725,1.3357,85.911,0.55,1.01,99.96,57.88,65.98,True,no,0.559387190380421,0.545227050483323,1.01426086956522,0.0141601398970979
2137,Aragonite,0.8019,1.0105,4,317.73,246.55,1.1973,1.4039,168.15,0.26,0.85,13.43,71.97,83.42,True,no,-0.220771367169154,0.180069021740661,0.669756953144575,-0.400840388909815
2138,Aragonite,7.1442,3.016,8,323.11,253.59,4.159,1.9016,85.312,1.32,2.62,167.74,63.74,67.34,True,no,1.96630083870305,1.42527466076077,1.71776869439769,0.541026177942273
2139,Aragonite,1.6038,1.429,6,347.14,248.64,1.9321,1.8282,116.83,0.63,1.33,143.65,81.42,100.25,True,no,0.472375813390791,0.658607494285201,0.83008125873402,-0.18623168089441
2140,Aragonite,4.9572,2.5123,5,353.51,249.74,2.805,1.2466,107.54,0.87,1.99,28.53,102.53,93.84,True,no,1.60084106520858,1.03140353897466,1.76727272727273,0.569437526233923
2141,Aragonite,1.5309,1.3961,4,382.1,247.71,1.6805,1.4489,140.75,0.57,1.28,178.53,27.9,168.46,True,no,0.425855797755898,0.519091368183023,0.910978875334722,-0.0932355704271251
2142,Aragonite,0.9477,1.0985,2,547.85,247.08,1.2583,1.3122,76.475,0.84,1.56,175.03,20.51,135.95,True,no,-0.0537172825059879,0.229761603615785,0.753159024080108,-0.283478886121773
2143,Aragonite,1.9683,1.5831,5,557.81,247.96,1.9223,1.4744,72.929,0.87,1.83,12.54,122.75,116.18,True,no,0.677170226036804,0.653522385776678,1.0239296675857,0.0236478402601269
2144,Aragonite,2.4057,1.7502,4,564,248.76,2.1691,1.536,150.86,1.15,1.86,58.28,91.36,129.98,True,no,0.877840921498956,0.774312334977453,1.10907749757964,0.103528586521502
2145,Aragonite,5.9778,2.7588,5,593.78,253.59,4.6427,5.664,88.991,0.57,1.39,96.5,12.04,172.25,True,edge,1.78805260729673,1.53529609355374,1.28756973312943,0.25275651374299
2146,Aragonite,1.8225,1.5233,6,272.92,248.44,1.5955,1.097,161.57,0.67,1.62,31.47,96.12,73.42,True,no,0.600209184900676,0.467187166736161,1.14227514885616,0.133022018164515
2147,Aragonite,1.2393,1.2562,2,314.12,247.47,1.4938,1.4142,149.04,0.64,0.68,179.01,60.08,6.19,True,no,0.214546704088692,0.401323208940829,0.829629133752845,-0.186776504852138
2148,Aragonite,0.729,0.96343,1,360.3,247.2,1.2019,1.5562,50.884,0.52,0.68,175.05,136.93,12.39,True,no,-0.316081546973479,0.183903637976606,0.606539645561195,-0.499985184950085
2149,Aragonite,1.5309,1.3961,3,370.43,250.57,2.3741,2.8917,129.71,0.82,1.85,129.51,133.9,18.55,True,no,0.425855797755898,0.864618418299485,0.644833831767828,-0.438762620543587
2150,Aragonite,15.017,4.3727,15,390.51,252.65,7.6153,3.0329,173.95,1.23,3.89,159.51,143.29,168.96,True,no,2.70918289269814,2.03015938150021,1.97195120349822,0.67902351119793
2151,Aragonite,1.8954,1.5535,5,405.27,249.19,1.9008,1.4972,45.543,0.73,1.71,34.1,164.82,153.34,True,no,0.639429898053957,0.642274850186189,0.997159090909091,-0.00284495213223136
2152,Aragonite,4.374,2.3599,6,466.07,251.17,2.8897,1.4994,119.81,1.19,2.59,76.66,86.39,148.21,True,no,1.47567792225458,1.06115269050773,1.51365193618715,0.414525231746848
2153,Aragonite,1.6767,1.4611,5,471.74,248.39,1.617,1.2247,116.54,0.5,0.63,23.67,48.59,90.03,True,no,0.516827575961625,0.48057258059497,1.03692022263451,0.0362549953666554
2154,Aragonite,1.6038,1.429,5,102,250.91,2.4651,2.9757,102.37,0.74,1.03,176.14,51.11,87.05,True,no,0.472375813390791,0.902232374623115,0.650602409638554,-0.429856561232324
2155,Aragonite,1.9683,1.5831,4,110.89,250.85,1.9046,1.4474,135.55,0.98,1.62,4.9,106.17,90.29,True,no,0.677170226036804,0.644272012777809,1.03344534285414,0.0328982132589959
2156,Aragonite,12.32,3.9606,10,146.87,254.21,5.3847,1.8484,177.63,1.48,2.96,117.4,158.26,77.55,True,no,2.51122395810537,1.68356159875007,2.28796404627927,0.827662359355305
