Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Log_Area,Log_Major,Minor,Log_Minor
2201,Aragonite,5.58,2.6655,6,132.52,276.35,3.1745,1.4184,119.37,0.92,2.08,37.01,55.91,8.9,True,no,1.71918877639322,1.15515013962837,1.75775712710663,0.564038636764852
2202,Aragonite,2.25,1.6926,2,136.64,273,1.8039,1.1358,4.135,0.77,2.27,46.28,140.45,19.39,True,no,0.810930216216329,0.589950987731496,1.24729752203559,0.220979228484833
2203,Aragonite,1.35,1.3111,3,198.13,273.8,1.9455,2.2019,62.23,0.8,1.11,96.91,102.74,50.97,True,no,0.300104592450338,0.665519013442471,0.693909020817271,-0.365414420992133
2204,Aragonite,1.44,1.3541,5,247.63,273.69,2.0682,2.3329,27.642,1.08,2.1,123.07,133.08,107.5,True,no,0.364643113587909,0.726678663768738,0.696257615317667,-0.362035550180828
2205,Aragonite,2.79,1.8848,4,296.68,273.84,2.5045,1.7658,178.81,0.82,1.7,4.97,31.16,86.11,True,no,1.02604159583327,0.918089113815534,1.11399480934318,0.10795248201774
2206,Aragonite,8.64,3.3167,8,317.3,279.39,4.2657,1.6541,114.92,0.7,1.86,164.28,18.45,139.72,True,no,2.15640258281596,1.4506062940883,2.02545889303045,0.705796288727663
2207,Aragonite,3.15,2.0027,4,341.69,275.49,2.7185,1.8426,113.98,0.68,1.36,14.23,43.97,77.65,True,no,1.14740245283754,1.00008025760384,1.15872723928637,0.147322195233703
2208,Aragonite,1.44,1.3541,3,362.5,272.5,1.3541,1,90,0.59,1.21,164.62,168.38,169.86,True,no,0.364643113587909,0.303137027006641,1.06343696920464,0.0615060865812679
2209,Aragonite,14.04,4.228,10,394.7,277.94,7.1656,2.8723,16.367,2.44,4.57,37.75,104.71,41.98,True,no,2.64191039859766,1.96929179817885,1.95936139332366,0.672618600418816
2210,Aragonite,23.13,5.4268,11,416.75,280.27,7.5694,1.9455,10.575,3.3,7.83,107.19,131.32,79.99,True,no,3.14113047624335,2.02411380407032,3.05572436388617,1.11701667217303
2211,Aragonite,0.99,1.1227,3,15.09,273.64,1.3364,1.4169,74.929,0.38,0.62,119.68,70.92,134.32,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
2212,Aragonite,1.53,1.3957,2,52.18,273.82,1.7851,1.6358,30.093,0.68,1.49,124.32,66.38,51.19,True,no,0.425267735404344,0.579474436071369,0.857094840625175,-0.154206700667025
2213,Aragonite,0.9,1.0705,4,186.1,273.2,1.2312,1.3229,116.57,0.16,0.8,136.8,127.8,69.45,True,no,-0.105360515657826,0.207989303542532,0.730994152046784,-0.313349819200359
2214,Aragonite,1.26,1.2666,4,201.07,274.07,1.5906,1.577,45,0.42,1.2,162.5,130.05,83.85,True,no,0.231111720963387,0.464111303540898,0.792153904187099,-0.232999582577511
2215,Aragonite,2.88,1.9149,6,205.88,274.94,2.3152,1.4618,82.812,0.66,1.56,165.13,77.69,66.27,True,no,1.05779029414785,0.839496076895082,1.24395300621977,0.218294217252772
2216,Aragonite,1.35,1.3111,2,210.73,274.87,1.848,1.9869,78.781,0.72,2.64,165.61,155.83,108.96,True,no,0.300104592450338,0.614103973219493,0.730519480519481,-0.313999380769154
2217,Aragonite,7.65,3.1209,6,267.68,280.74,6.417,4.2276,117.25,2.09,3.55,141.48,96.04,20.12,True,no,2.03470564783844,1.85895071876838,1.19214586255259,0.175754929070066
2218,Aragonite,3.06,1.9739,7,338.29,277.68,3.416,2.995,97.004,1.21,3.14,77.54,79.11,44.65,True,no,1.11841491596429,1.22847027592632,0.895784543325527,-0.110055359962034
2219,Aragonite,0.99,1.1227,3,456.45,273.27,1.4512,1.6709,48.861,0.94,1.03,62.2,89.98,66.78,True,no,-0.0100503358535015,0.372390800378735,0.682194046306505,-0.382441136232237
2220,Aragonite,1.8,1.5139,5,33.6,275,1.5275,1.0181,90,0.78,1.51,104.48,48.52,87.44,True,no,0.587786664902119,0.423632412063613,1.17839607201309,0.164154252838506
2221,Aragonite,0.9,1.0705,4,42.5,274.5,1.2456,1.354,108.43,0.79,1.33,168.52,113.98,45.48,True,no,-0.105360515657826,0.219617341537652,0.722543352601156,-0.324977857195478
2222,Aragonite,2.43,1.759,4,105.11,276.89,2.4226,1.8969,67.66,0.49,1.48,63.21,129.63,170.14,True,no,0.887891257352457,0.884841343600565,1.00305456947082,0.00304991375189246
2223,Aragonite,1.26,1.2666,4,111.14,274.36,1.4977,1.3982,20.576,0.55,0.93,122.85,162.78,98.74,True,no,0.231111720963387,0.403930598016213,0.841289977966215,-0.172818877052826
2224,Aragonite,4.95,2.5105,6,170.91,276.53,4.1475,2.7294,30.765,0.65,1.57,153.56,59.27,131.45,True,no,1.5993875765806,1.42250574308246,1.19349005424955,0.176881833498136
2225,Aragonite,0.99,1.1227,4,183.82,275.27,1.4631,1.6984,87.536,0.68,1.02,96.44,65.23,117.12,True,no,-0.0100503358535015,0.38055747240198,0.676645478777937,-0.390607808255481
2226,Aragonite,8.91,3.3682,6,281.1,284.25,5.5412,2.7066,91.234,1.27,3.09,146.47,92.87,93.46,True,no,2.18717424148272,1.71221108380159,1.60795495560528,0.474963157681131
2227,Aragonite,2.07,1.6235,4,458.83,275.7,1.7762,1.197,63.784,0.38,1,174.76,51.61,154.77,True,no,0.727548607277278,0.574476250842267,1.16540930075442,0.153072356435011
2228,Aragonite,2.25,1.6926,6,38.8,276.04,1.8336,1.1736,148.03,0.65,1.26,95.95,137.73,177.41,True,no,0.810930216216329,0.606281247538283,1.2270942408377,0.204648968678045
2229,Aragonite,1.71,1.4755,4,119.63,276,1.6558,1.2593,57.467,0.43,0.82,49.45,119.01,8.35,True,no,0.536493370514568,0.504284275722568,1.03273342191086,0.032209094792
2230,Aragonite,1.26,1.2666,5,369,275.71,1.6058,1.6074,71.063,0.58,1.64,36.6,70.32,97.13,True,no,0.231111720963387,0.473622074768446,0.784655623365301,-0.24251035380506
2231,Aragonite,1.89,1.5513,5,18.19,276.29,2.2269,2.0608,8.5477,1.32,2.43,97.98,18.78,42.33,True,no,0.636576829071551,0.800610483809474,0.848713458170551,-0.164033654737923
2232,Aragonite,1.62,1.4362,5,48.17,277.11,1.5791,1.2088,88.308,0.91,1.71,124.72,65.32,45.56,True,no,0.482426149244293,0.45685506449046,1.02590082958647,0.0255710847538323
2233,Aragonite,8.19,3.2292,10,65.93,281.03,5.166,2.5593,140.37,0.8,2.14,161.6,165.16,33.77,True,no,2.10291389786498,1.64209869467365,1.58536585365854,0.460815203191329
2234,Aragonite,0.99,1.1227,3,67.09,276.73,1.598,2.0258,114.34,0.36,0.96,72.72,121.07,157.74,True,no,-0.0100503358535015,0.468752847344083,0.619524405506884,-0.478803183197584
2235,Aragonite,1.35,1.3111,5,87.93,276.47,1.5637,1.4226,151.68,0.4,0.44,172.67,139.91,120.57,True,no,0.300104592450338,0.447054807867328,0.863336957216857,-0.146950215416989
2236,Aragonite,1.8,1.5139,5,93.05,276.9,1.5787,1.0875,153.43,0.51,0.97,118.44,49.14,131.9,True,no,0.587786664902119,0.456601723555544,1.14017862798505,0.131184941346575
2237,Aragonite,4.5,2.3937,5,124.14,278.88,2.8766,1.4442,19.871,1.34,2.72,41.8,55.82,8.81,True,no,1.50407739677627,1.05660904118765,1.56434679830355,0.447468355588622
2238,Aragonite,6.66,2.912,5,144.43,279.19,3.6671,1.5858,6.6159,0.89,2.43,35.66,41.61,67.23,True,no,1.8961194845523,1.29940115896552,1.81614900057266,0.596718325586776
2239,Aragonite,0.99,1.1227,3,186,277.18,1.2269,1.1941,75.595,0.55,0.93,158.81,109.41,130.13,True,no,-0.0100503358535015,0.204490662815,0.806911728747249,-0.214540998668502
2240,Aragonite,1.53,1.3957,3,193.47,276.53,1.9133,1.8791,20.231,0.95,1.14,45.28,62.33,58.88,True,no,0.425267735404344,0.64882949990882,0.799665499398944,-0.223561764504476
2241,Aragonite,4.5,2.3937,8,289.2,282.36,5.1368,4.6054,115.36,1.36,3.26,108.06,112.28,36.24,True,no,1.50407739677627,1.6364303174977,0.876031770752219,-0.132352920721427
2242,Aragonite,3.69,2.1675,5,329.37,278.41,2.9887,1.9012,137.73,0.55,0.98,58.42,166.88,102.15,True,no,1.30562645805244,1.09483851024854,1.23465051694717,0.2107879478039
2243,Aragonite,6.84,2.9511,10,364.13,278.82,4.7697,2.6123,157.16,0.89,2.2,154.02,113.72,155.92,True,no,1.92278773163446,1.56228340984064,1.43405245612932,0.360504321793823
2244,Aragonite,36.81,6.846,17,440.12,289.91,10.743,2.4626,154.24,3.08,6.24,85.86,154.49,101.98,True,no,3.60576954739093,2.37425437968441,3.42641720189891,1.23151516770652
2245,Aragonite,3.6,2.1409,4,443.75,280.35,3.3466,2.4434,73.101,0.55,1.77,3.55,129.8,32.74,True,no,1.28093384546206,1.20794490507834,1.07571863981354,0.0729889403837281
2246,Aragonite,1.62,1.4362,5,450.89,277.39,1.8041,1.5779,98.57,0.75,1.78,145.06,120.99,134.38,True,no,0.482426149244293,0.59006185247662,0.897954658832659,-0.107635703232327
2247,Aragonite,4.77,2.4644,6,55.21,279.98,2.6867,1.1885,109.06,0.86,1.71,69.14,81.69,75.19,True,no,1.56234630490025,0.988313674721353,1.77541221572933,0.574032630178897
2248,Aragonite,4.23,2.3207,5,82.13,278.87,2.9879,1.6576,156.38,0.7,1.86,60.33,132.71,144.19,True,no,1.44220199305819,1.09457079950839,1.41571003045617,0.347631193549797
2249,Aragonite,0.9,1.0705,4,107.1,278.6,2.4279,5.1443,58.832,0.27,0.49,69.54,77.37,172.93,True,no,-0.105360515657826,0.887026686187629,0.370690720375633,-0.992387201845455
2250,Aragonite,1.53,1.3957,5,110,278.59,1.4255,1.0432,90,0.46,0.86,95.9,15.09,151.44,True,no,0.425267735404344,0.35452262937059,1.07330761136443,0.0707451060337545
2251,Aragonite,1.08,1.1726,5,114,277.5,1.6057,1.875,10.901,0.9,1.31,179.48,46.72,144.52,True,no,0.0769610411361284,0.473559798573502,0.67260384878869,-0.396598757437373
2252,Aragonite,3.33,2.0591,6,175.46,278.49,3.3016,2.571,12.074,0.73,1.2,108.76,105.81,137.07,True,no,1.20297230399235,1.19440719945624,1.00860188999273,0.00856510453611736
2253,Aragonite,1.98,1.5878,5,201.23,277.86,1.9748,1.5469,6.879,0.47,1.09,97.04,102.81,51.4,True,no,0.683096844706444,0.680467127402571,1.00263317804335,0.00262971730387311
2254,Aragonite,11.25,3.7847,9,240.57,284.3,6.1156,2.6111,44.816,2.29,6.02,122.07,124.79,48.47,True,no,2.42036812865043,1.81084288370432,1.83955785205049,0.609525244946108
2255,Aragonite,3.15,2.0027,2,280.49,286.03,6.0063,8.9949,88.281,1.03,2.59,28.88,91.98,84.86,True,no,1.14740245283754,1.79280891836363,0.524449328205384,-0.645406465526085
2256,Aragonite,1.17,1.2205,5,291,278.69,1.9078,2.4432,108.8,0.26,0.94,163.7,146.32,74.37,True,no,0.157003748809665,0.645950745728971,0.613271831428871,-0.488946996919306
2257,Aragonite,11.97,3.9039,9,297.21,286.68,5.7913,2.2006,92.912,1.39,3.3,106.77,114.29,38.1,True,no,2.48240351956988,1.75635679142611,2.0668934436137,0.726046728143775
2258,Aragonite,1.8,1.5139,4,334.5,277.75,1.9389,1.6404,127.98,1.06,2.38,139.76,62.46,165.41,True,no,0.587786664902119,0.662120801954822,0.928361442054773,-0.0743341370527034
2259,Aragonite,1.08,1.1726,3,370.67,278.5,1.4327,1.4927,95.477,0.62,2.16,153.82,92.12,67.63,True,no,0.0769610411361284,0.35956077591719,0.753821455992183,-0.282599734781061
2260,Aragonite,0.99,1.1227,3,373.82,278.18,1.8016,2.5751,139.99,1.03,2.09,103.98,75.01,74.62,True,no,-0.0100503358535015,0.588675158963234,0.549511545293073,-0.598725494816736
2261,Aragonite,1.89,1.5513,5,455.19,278.1,2.1374,1.8984,146.62,0.85,1.18,104.39,155.36,123.52,True,no,0.636576829071551,0.759590137108659,0.884251894825489,-0.123013308037108
2262,Aragonite,3.42,2.0867,5,22.53,279.05,2.9407,1.9859,13.327,0.56,1.26,6.55,112.21,131.99,True,no,1.22964055107451,1.07864764824851,1.16298840412147,0.150992902826001
2263,Aragonite,3.6,2.1409,6,26.67,281.42,3.6486,2.9043,46.742,0.66,2.01,111.53,43.99,94.95,True,no,1.28093384546206,1.29434353237198,0.986679822397632,-0.0134096869099177
2264,Aragonite,4.77,2.4644,6,36.81,284.55,5.1102,4.2998,100.74,0.69,1.9,70.5,14.39,19.28,True,no,1.56234630490025,1.63123854239295,0.933427263120817,-0.0688922374927033
2265,Aragonite,1.35,1.3111,5,44.07,278.67,1.8592,2.011,136.72,0.62,1.19,49.86,41.41,94.77,True,no,0.300104592450338,0.620146287675455,0.726118760757315,-0.320041695225117
2266,Aragonite,4.59,2.4175,5,264.88,284.31,4.6336,3.6739,116.19,1.95,3.33,3.38,27.7,132.67,True,no,1.52388002407245,1.53333410376921,0.99059046961326,-0.00945407969675179
2267,Aragonite,1.98,1.5878,5,326.23,280.86,2.3703,2.2286,125.69,0.68,1.23,110.02,139.79,161.8,True,no,0.683096844706444,0.86301652941466,0.835337299076066,-0.179919684708216
2268,Aragonite,10.44,3.6459,7,395.55,285.89,5.3554,2.1576,65.869,1.43,2.76,174.6,125.78,130.19,True,no,2.34564458245449,1.67810539765535,1.94943421593158,0.667539184799144
2269,Aragonite,9.81,3.5342,8,20.83,285.61,6.3735,3.2522,139.81,1.57,4.33,150.47,129.08,17.28,True,no,2.28340227357727,1.85214876924084,1.53918569075077,0.431253504336433
2270,Aragonite,1.35,1.3111,4,32,280,1.7254,1.7321,90,0.35,0.56,33.83,86.22,122.9,True,no,0.300104592450338,0.545458907660341,0.782427263243306,-0.245354315210003
2271,Aragonite,1.08,1.1726,2,72,279.83,1.6389,1.9533,141.77,0.4,0.79,113.43,127.01,123.28,True,no,0.0769610411361284,0.494025285087645,0.658978583196046,-0.417064243951516
2272,Aragonite,0.99,1.1227,3,90.09,280,1.3789,1.5084,104.71,0.62,1.73,96.05,114.54,154.75,True,no,-0.0100503358535015,0.321286079865558,0.717963594169265,-0.33133641571906
2273,Aragonite,1.17,1.2205,5,116.38,280.62,1.4531,1.4174,54.109,0.74,1.45,149.2,169.06,105.54,True,no,0.157003748809665,0.373699205344513,0.805175142798156,-0.216695456534848
2274,Aragonite,4.59,2.4175,6,158.63,282.84,3.2115,1.7648,20.932,1.64,3.69,38.37,58.68,84.11,True,no,1.52388002407245,1.16673811771571,1.42923867351705,0.357141906356744
2275,Aragonite,1.53,1.3957,5,183.47,279.65,1.8254,1.7104,178.63,0.46,1.24,179.34,93.66,110.71,True,no,0.425267735404344,0.60179914110064,0.838172455352252,-0.176531405696296
2276,Aragonite,5.85,2.7292,6,188.34,282.18,4.7386,3.0146,30.772,1.56,2.8,165.31,74.82,66.43,True,no,1.76644166124377,1.55574173343024,1.23454184780315,0.210699927813526
2277,Aragonite,1.53,1.3957,3,209.82,281.53,2.5616,3.3683,96.387,0.43,1.43,164.75,79.79,66.27,True,no,0.425267735404344,0.940632063260313,0.597282948157402,-0.515364327855969
2278,Aragonite,3.6,2.1409,5,307.17,282,2.8389,1.7582,102.35,0.92,3.2,179.99,110.9,51.73,True,no,1.28093384546206,1.04341665320016,1.26809679805558,0.237517192261905
2279,Aragonite,6.57,2.8923,6,346.55,281.97,3.4797,1.4474,3.2088,0.79,2.54,115.21,116.94,48.71,True,no,1.88251383249652,1.2469460831738,1.88809380118976,0.635567749322716
2280,Aragonite,1.53,1.3957,2,363.82,280.18,1.713,1.5063,119.81,0.56,1.58,1.67,125.32,27.64,True,no,0.425267735404344,0.538246219341983,0.893169877408056,-0.112978483937639
2281,Aragonite,4.23,2.3207,7,377.26,281.38,3.8077,2.6921,39.142,0.94,1.92,103.85,142.3,83.77,True,no,1.44220199305819,1.33702533231309,1.11090684665284,0.105176660745099
2282,Aragonite,4.77,2.4644,4,445.7,284.36,4.6656,3.5841,53.15,1.35,2.63,87.93,154.55,106.14,True,no,1.56234630490025,1.54021644339215,1.02237654320988,0.0221298615081024
2283,Aragonite,1.08,1.1726,4,460,280.17,1.532,1.7067,70.195,0.31,0.92,52.08,129.23,64.7,True,no,0.0769610411361284,0.4265740713184,0.704960835509138,-0.349613030182271
2284,Aragonite,5.4,2.6221,6,42.97,283.92,3.3804,1.662,125.16,0.85,2.41,160.7,107.26,42.35,True,no,1.68639895357023,1.21799404568819,1.59744408945687,0.468404907882039
2285,Aragonite,1.8,1.5139,4,93.45,281.35,1.8129,1.434,59.433,0.69,1.44,123.59,56.14,151.85,True,no,0.587786664902119,0.594927773053485,0.992884328975674,-0.00714110815136645
2286,Aragonite,1.53,1.3957,3,98.35,281.29,1.7556,1.5821,92.982,0.3,0.85,103.84,60.71,139.8,True,no,0.425267735404344,0.562810678831942,0.871496924128503,-0.137542943427598
2287,Aragonite,1.62,1.4362,3,137.22,281.39,2.0781,2.0937,124.82,1.28,1.91,43.88,125.01,19.93,True,no,0.482426149244293,0.731454014714532,0.779558250324816,-0.249027865470239
2288,Aragonite,2.25,1.6926,6,206,282.68,2.6238,2.4031,108.52,0.64,1.12,176.41,80.68,63.56,True,no,0.810930216216329,0.964623648664793,0.857534873084839,-0.153693432448464
2289,Aragonite,2.34,1.7261,3,285.31,282.38,2.5005,2.0986,82.034,0.73,2.2,71.67,58.7,38.5,True,no,0.85015092936961,0.916490711876821,0.935812837432513,-0.0663397825072114
2290,Aragonite,1.71,1.4755,4,302.58,281.11,1.6764,1.2908,77.179,0.68,1.26,131,67.44,52.52,True,no,0.536493370514568,0.516648637068779,1.02004294917681,0.0198447334457891
2291,Aragonite,3.06,1.9739,2,1.12,282.47,1.8527,1.762,98.525,0.45,1.1,151.41,55.13,35.65,True,edge,1.11841491596429,0.61664403457383,1.65164354725536,0.501770881390459
2292,Aragonite,5.31,2.6002,7,50.75,288.56,5.3205,4.187,115.13,0.87,1.91,160.79,105.46,44.53,True,no,1.66959183525385,1.67156728389965,0.998026501268678,-0.00197544864580181
2293,Aragonite,3.15,2.0027,5,62.54,282.89,2.1495,1.152,173.86,0.86,2.28,58.75,119.38,10.51,True,no,1.14740245283754,0.765235256954199,1.46545708304257,0.382167195883342
2294,Aragonite,2.97,1.9446,7,115.48,284.18,3.0777,2.5048,140.9,0.76,1.67,100.23,37.61,74.47,True,no,1.08856195281461,1.12418256477964,0.965006335900185,-0.0356206119650314
2295,Aragonite,1.35,1.3111,2,151.93,282,1.92,2.1447,141.11,0.88,1.98,105.1,79.74,58.22,True,no,0.300104592450338,0.65232518603969,0.703125,-0.352220593589352
2296,Aragonite,7.56,3.1025,4,192.25,286.25,4.253,1.8792,50.482,0.83,2.04,96.96,61.69,93.86,True,no,2.02287119019144,1.4476246162715,1.77756877498237,0.575246573919945
2297,Aragonite,3.51,2.114,4,201.82,283.54,2.3358,1.2208,119.6,0.95,2.26,110.32,62.84,86.3,True,no,1.25561603747777,0.848354444862328,1.50269714872849,0.407261592615446
2298,Aragonite,8.19,3.2292,10,223.03,286.46,3.4338,1.1307,102.98,1.2,2.5,57.38,144.26,3.53,True,no,2.10291389786498,1.23366751966097,2.38511270312773,0.869246378204003
2299,Aragonite,2.34,1.7261,4,454.65,282.38,1.8441,1.1414,113.38,0.68,2.13,148.78,106.84,149.47,True,no,0.85015092936961,0.611991353598936,1.26891166422645,0.238159575770674
2300,Aragonite,1.89,1.5513,4,8.52,282.9,1.8639,1.4436,53.538,0.75,1.17,55.63,87.78,114.81,True,no,0.636576829071551,0.622671066755621,1.01400289715113,0.0139057623159303
2301,Aragonite,0.99,1.1227,3,107.64,282.82,1.511,1.8113,37.875,0.57,0.96,150.74,169.61,106.64,True,no,-0.0100503358535015,0.412771683290602,0.655195234943746,-0.422822019144104
2302,Aragonite,0.9,1.0705,4,165.2,282.5,1.2526,1.3693,90,0.61,0.99,92.54,135.7,145.35,True,no,-0.105360515657826,0.225221391109175,0.718505508542232,-0.330581906767002
2303,Aragonite,1.26,1.2666,3,170,282.5,1.8079,2.0374,36.77,0.48,1.29,15.22,41.88,67.06,True,no,0.231111720963387,0.592165950705832,0.696941202500138,-0.361054229742445
2304,Aragonite,1.17,1.2205,3,248.69,283.46,2.2278,3.3316,75.442,0.42,0.85,64.63,137.49,170.83,True,no,0.157003748809665,0.801014551428952,0.525181793697818,-0.644010802619288
2305,Aragonite,12.96,4.0622,13,247.38,295.46,9.9347,5.9813,65.204,1.57,3.88,87.33,22.59,162.64,True,no,2.56186769092413,2.29603367927207,1.30451850584316,0.265834011652058
2306,Aragonite,1.17,1.2205,3,292.92,283.38,1.695,1.9286,84.954,0.5,1.29,70.04,59.93,39.24,True,no,0.157003748809665,0.527682740832414,0.690265486725664,-0.370678992022749
2307,Aragonite,1.26,1.2666,4,312.36,283.14,1.8176,2.0592,119.36,0.66,1.04,1.63,70.75,126.91,True,no,0.231111720963387,0.597516949544695,0.693221830985915,-0.366405228581309
2308,Aragonite,2.16,1.6584,3,389.96,282.42,1.9311,1.356,4.7125,0.79,1.83,104.11,138.6,81.06,True,no,0.770108221696074,0.658089788744543,1.11853347832841,0.112018432951531
2309,Aragonite,0.99,1.1227,4,451.27,283.64,1.7698,2.4847,84.69,1.17,2.23,2.11,129.91,34.8,True,no,-0.0100503358535015,0.570866545851113,0.5593852412702,-0.580916881704614
2310,Aragonite,5.49,2.6439,3,465.66,284.28,3.1678,1.4356,174.37,0.81,2.1,12.61,148.02,15.22,True,no,1.70292825552144,1.15303734064618,1.73306395605783,0.549890914875256
2311,Aragonite,1.35,1.3111,3,4.53,283.87,1.3981,1.1371,104.04,0.46,0.65,118.38,68.38,98.74,True,no,0.300104592450338,0.335114172011642,0.965596166225592,-0.0350095795613037
2312,Aragonite,1.44,1.3541,3,12.19,283.81,1.5661,1.3377,17.254,0.39,0.73,54.07,83.41,116.56,True,no,0.364643113587909,0.448588452490251,0.919481514590384,-0.0839453389023419
2313,Aragonite,2.79,1.8848,3,30.48,285.52,2.5639,1.8505,126.49,0.79,1.74,90.42,22.38,49.9,True,no,1.02604159583327,0.941529536737781,1.08818596669137,0.0845120590954937
2314,Aragonite,1.8,1.5139,2,51.85,284.7,1.6684,1.2146,63.988,0.61,0.88,63.38,123.28,163.59,True,no,0.587786664902119,0.511865083340653,1.07887796691441,0.0759215815614659
2315,Aragonite,2.34,1.7261,4,86.85,285.35,2.0824,1.4554,83.873,0.63,1.48,125.93,131.16,6.97,True,no,0.85015092936961,0.733521074698218,1.12370341913177,0.116629854671391
2316,Aragonite,1.35,1.3111,6,103.2,283.6,1.6935,1.6684,40.935,0.77,1.6,87.9,45.18,154.23,True,no,0.300104592450338,0.526797393275689,0.797165633303809,-0.226692800825351
2317,Aragonite,3.6,2.1409,6,124.95,284.15,4.0131,3.5135,1.2145,0.8,1.56,110.2,147.48,132.64,True,no,1.28093384546206,1.38956400998751,0.897062121551918,-0.108630164525449
2318,Aragonite,2.79,1.8848,5,176.16,284.35,2.3641,1.5734,9.6013,0.88,1.83,128.1,69.52,93.98,True,no,1.02604159583327,0.860397399833615,1.18015312381033,0.165644195999659
2319,Aragonite,1.35,1.3111,4,181,284.47,1.4655,1.2495,76.325,0.8,1.44,12.3,47,5.53,True,no,0.300104592450338,0.38219648116881,0.921187308085977,-0.082091888718472
2320,Aragonite,0.9,1.0705,3,257.5,284.3,1.9791,3.4182,86.658,0.85,1.49,64.15,138.15,173.24,True,no,-0.105360515657826,0.682642195914798,0.45475216007276,-0.788002711572624
2321,Aragonite,15.03,4.3746,12,258.15,296.34,6.3778,2.1256,82.66,1.11,3.72,69.65,74.56,175.28,True,no,2.71004820376488,1.85282321030379,2.3566119978676,0.857224993461094
2322,Aragonite,4.95,2.5105,7,328,287.51,4.163,2.7498,134.46,0.76,2.09,147.79,28,153.09,True,no,1.5993875765806,1.42623596821284,1.1890463607975,0.17315160836776
2323,Aragonite,4.41,2.3696,8,333.39,284.49,2.9475,1.5472,12.711,1.05,1.9,12.8,97.86,129.9,True,no,1.48387468945875,1.08095735342939,1.49618320610687,0.402917336029366
2324,Aragonite,0.99,1.1227,4,340.27,283.73,1.3197,1.3817,45,0.7,1.36,13.38,43.13,76.89,True,no,-0.0100503358535015,0.277404438040647,0.75017049329393,-0.287454773894148
2325,Aragonite,6.66,2.912,6,359.64,285.91,3.476,1.4249,20.57,1.28,2.86,150.77,120.41,40.66,True,no,1.8961194845523,1.24588220740315,1.91599539700806,0.650237277149152
2326,Aragonite,4.5,2.3937,4,378.38,286.82,2.5771,1.1592,39.918,0.85,2.69,2.99,64.37,40.36,True,no,1.50407739677627,0.946664735729137,1.74614877187536,0.557412661047137
2327,Aragonite,1.71,1.4755,3,73.58,285.84,2.3433,2.5221,44.004,0.53,1.34,91.51,126.8,40.51,True,no,0.536493370514568,0.851560192302224,0.729740110101139,-0.315066821787656
2328,Aragonite,1.98,1.5878,3,82.27,285.68,2.195,1.9112,109.28,0.98,2.02,54.65,139.27,164.12,True,no,0.683096844706444,0.786182046527135,0.902050113895216,-0.103085201820691
2329,Aragonite,2.07,1.6235,5,214.39,284.57,2.5839,2.5333,3.3438,1.05,1.62,46.75,73.51,22.92,True,no,0.727548607277278,0.949299885481101,0.801114594218042,-0.221751278203823
2330,Aragonite,2.79,1.8848,7,243.97,288.42,3.857,4.1878,57.675,0.61,1.81,145.26,15.2,86.43,True,no,1.02604159583327,1.34988967922609,0.723360124449054,-0.323848083392817
2331,Aragonite,1.62,1.4362,3,439.61,285.28,1.7644,1.5093,61.772,0.72,1.38,153.8,108.06,154.44,True,no,0.482426149244293,0.567810689248648,0.918159147585582,-0.0853845400043548
2332,Aragonite,2.97,1.9446,5,459.58,286.76,2.5582,1.7306,115.27,0.98,2.06,80.78,149.43,99.92,True,no,1.08856195281461,0.939303886183156,1.16097255883043,0.149258066631453
2333,Aragonite,1.53,1.3957,2,474.41,285.06,1.6833,1.4545,76.162,0.39,0.76,109.19,40.97,134.15,True,no,0.425267735404344,0.520756152442899,0.908928889680984,-0.0954884170385548
2334,Aragonite,3.78,2.1938,3,33.38,290.33,2.4961,1.2945,83.819,0.6,1.33,88.41,78.65,5.08,True,no,1.3297240096315,0.914729513807201,1.51436240535235,0.414994495824296
2335,Aragonite,1.17,1.2205,4,58.38,285.15,1.7128,1.9693,167.02,0.5,1.14,9.47,147.43,142.89,True,no,0.157003748809665,0.538129458293336,0.683092013078001,-0.381125709483671
2336,Aragonite,0.99,1.1227,3,91.18,285.45,1.3775,1.5054,48.972,0.37,0.75,74.63,99.07,139.35,True,no,-0.0100503358535015,0.320270262044932,0.718693284936479,-0.330320597898434
2337,Aragonite,1.08,1.1726,3,99.42,285.75,1.3423,1.3103,32.067,0.29,0.35,89.76,45.49,153.74,True,no,0.0769610411361284,0.294384560511453,0.804589138046636,-0.217423519375325
2338,Aragonite,1.35,1.3111,3,109.2,285.53,1.6706,1.6237,163.53,0.57,0.91,173.29,149.64,169.38,True,no,0.300104592450338,0.513182843339669,0.80809290075422,-0.213078250889331
2339,Aragonite,1.08,1.1726,3,112.58,286.08,1.5883,1.8346,111.04,0.7,0.98,80.99,155.12,11.07,True,no,0.0769610411361284,0.462664261858972,0.67997229742492,-0.385703220722844
2340,Aragonite,0.99,1.1227,2,132.82,286.27,1.6275,2.1012,56.851,0.82,1.49,27.79,29.18,32.33,True,no,-0.0100503358535015,0.487045095100587,0.608294930875576,-0.497095430954089
2341,Aragonite,0.99,1.1227,3,140.82,285.45,1.3775,1.5054,131.03,0.49,0.79,12.01,91.44,49.32,True,no,-0.0100503358535015,0.320270262044932,0.718693284936479,-0.330320597898434
