Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
210	Aragonite	3.8829	2.2235	6	455.32	21.18	2.6106	1.3785	55.857	0.66	2.52	89.30	49.59	132.39	True	no
211	Aragonite	28.66	6.0407	14	469.58	41.21	11.708	3.7566	58.247	1.44	4.08	82.97	50.55	131.90	True	no
212	Aragonite	5.5932	2.6686	6	574.31	23.39	4.0815	2.3392	52.56	1.19	2.39	52.13	60.32	146.28	True	no
213	Aragonite	1.4792	1.3724	4	93.56	19.00	2.0796	2.2962	143.84	0.66	1.11	8.72	156.07	59.24	True	no
214	Aragonite	1.6641	1.4556	7	202.69	19.94	1.608	1.2204	129.5	0.92	1.57	36.05	144.98	88.83	True	no
215	Aragonite	1.017	1.1379	1	225.50	18.73	1.3511	1.4098	116.26	0.64	1.14	114.18	106.97	156.55	True	no
216	Aragonite	0.50848	0.80462	1	228.36	17.27	0.91637	1.2971	113.2	0.52	0.96	112.32	109.03	145.40	True	no
217	Aragonite	0.69337	0.93959	3	348.53	18.93	1.2012	1.6344	85.657	0.29	0.58	59.55	130.44	157.00	True	no
218	Aragonite	6.6564	2.9112	6	548.69	26.65	4.8794	2.8092	62.795	0.93	2.14	69.13	66.01	6.77	True	no
219	Aragonite	1.2019	1.237	4	597.46	18.96	1.6263	1.7284	89.522	0.83	2.28	67.20	119.44	0.92	True	no
220	Aragonite	0.9245	1.0849	2	46.35	19.45	1.4344	1.748	153.61	0.59	1.78	121.68	128.30	148.19	True	no
221	Aragonite	3.9291	2.2367	4	76.99	24.52	3.6467	2.6582	123.38	0.88	1.95	138.33	71.95	153.31	True	no
222	Aragonite	2.3112	1.7155	4	145.78	21.02	2.3805	1.9257	134.75	0.65	1.37	8.83	136.94	62.03	True	no
223	Aragonite	0.78583	1.0003	2	207.24	18.59	1.3016	1.6933	155.64	0.47	0.82	55.05	143.38	101.28	True	no
224	Aragonite	1.6641	1.4556	1	251.53	20.22	1.6186	1.2365	111.75	0.89	1.22	91.83	110.52	127.19	True	no
225	Aragonite	0.9245	1.0849	2	296.20	19.20	1.2362	1.2983	80.355	0.61	1.40	56.35	108.38	118.94	True	no
226	Aragonite	1.5717	1.4146	5	385.03	22.59	2.1826	2.3805	53.179	0.71	1.49	72.43	81.29	127.74	True	no
227	Aragonite	0.69337	0.93959	4	394.33	19.00	1.1217	1.4253	42.28	0.78	1.07	107.30	46.60	118.52	True	no
228	Aragonite	1.1094	1.1885	4	401.21	19.50	1.3605	1.3104	49.592	0.80	1.50	100.05	51.85	121.94	True	no
229	Aragonite	0.9245	1.0849	3	450.25	19.15	1.419	1.7107	73.831	0.75	1.12	105.32	50.55	130.37	True	no
230	Aragonite	3.0971	1.9858	5	491.18	23.99	2.7139	1.8678	71.8	0.72	1.72	37.40	116.36	143.22	True	no
231	Aragonite	2.1263	1.6454	6	163.04	21.07	1.8887	1.3176	148.35	0.68	1.25	118.60	135.58	139.07	True	no
232	Aragonite	1.4792	1.3724	5	184.09	20.91	1.6383	1.4251	106.54	0.73	1.00	121.82	135.43	143.38	True	no
233	Aragonite	0.64715	0.90773	2	269.29	20.21	1.1506	1.6066	75.128	0.58	1.32	32.13	125.87	113.63	True	no
234	Aragonite	0.78583	1.0003	2	307.71	19.53	1.3525	1.8283	136.11	0.59	0.85	7.91	113.13	116.79	True	no
235	Aragonite	4.9461	2.5095	6	333.07	25.03	3.1934	1.6193	82.387	1.27	3.24	126.83	42.69	104.40	True	no
236	Aragonite	0.78583	1.0003	2	342.41	19.94	1.24	1.5367	65.098	0.56	0.79	75.72	74.24	134.11	True	no
237	Aragonite	0.7396	0.97041	3	374.50	19.75	1.2199	1.5804	148.28	0.80	1.36	109.07	47.15	107.46	True	no
238	Aragonite	0.7396	0.97041	2	497.63	20.00	1.0986	1.2816	116	0.64	1.06	13.81	126.16	127.02	True	no
239	Aragonite	2.265	1.6982	3	507.14	22.45	2.1831	1.6526	76.815	0.73	1.63	24.92	119.56	131.54	True	no
240	Aragonite	0.50848	0.80462	2	14.00	20.00	0.99445	1.5275	180	0.42	0.73	146.79	87.62	157.84	True	no
241	Aragonite	2.2188	1.6808	5	156.38	23.56	2.3793	2.0038	121.22	0.84	2.33	143.43	80.03	143.45	True	no
242	Aragonite	0.5547	0.8404	1	266.00	20.50	0.98341	1.3693	90	0.47	1.33	48.27	133.24	116.58	True	no
243	Aragonite	1.2943	1.2837	3	371.50	22.96	1.703	1.7598	81.111	0.58	1.99	53.18	101.11	128.73	True	no
244	Aragonite	1.8952	1.5534	5	389.68	23.27	1.9455	1.5685	84.947	0.65	1.64	135.92	53.24	99.89	True	no
245	Aragonite	1.5254	1.3936	5	405.30	23.30	1.9689	1.996	83.649	0.50	1.57	93.00	56.11	114.92	True	no
246	Aragonite	0.50848	0.80462	4	413.73	20.55	1.1502	2.0433	72.588	0.61	1.02	107.22	51.72	123.07	True	no
247	Aragonite	0.46225	0.76717	4	416.30	20.80	0.88784	1.3393	53.677	0.77	1.34	92.73	54.99	109.69	True	no
248	Aragonite	0.97072	1.1117	3	430.33	20.81	1.1463	1.0631	81.87	0.60	0.91	170.28	46.93	59.01	True	no
249	Aragonite	1.5717	1.4146	7	436.03	21.24	2.3837	2.8394	21.169	0.68	0.93	40.51	87.52	140.61	True	no
250	Aragonite	0.5547	0.8404	3	447.08	20.83	1.079	1.6485	80.583	0.63	0.94	67.81	89.97	143.16	True	no
251	Aragonite	2.1263	1.6454	4	533.85	24.17	2.5859	2.4699	60.755	0.88	1.87	65.47	175.31	36.44	True	no
252	Aragonite	0.64715	0.90773	2	604.29	21.29	1.1609	1.6356	79.276	0.71	2.07	169.64	34.67	93.80	True	no
253	Aragonite	0.7396	0.97041	2	44.31	22.00	1.207	1.547	146.23	0.70	1.00	143.05	81.86	154.35	True	no
254	Aragonite	0.64715	0.90773	3	125.50	21.29	1.3692	2.2753	180	0.59	1.02	115.36	125.25	153.92	True	no
255	Aragonite	2.0339	1.6092	4	171.36	24.55	2.8452	3.1259	143.94	0.51	1.13	124.04	123.88	144.21	True	no
256	Aragonite	1.1556	1.213	2	358.48	23.20	1.5412	1.6143	89.557	0.55	1.01	51.02	99.53	129.11	True	no
257	Aragonite	2.9584	1.9408	6	396.30	25.00	2.3812	1.5053	84.162	1.12	2.12	84.10	67.41	126.22	True	no
258	Aragonite	2.9584	1.9408	8	416.48	25.28	2.8921	2.2205	50.247	0.78	1.55	169.61	59.95	63.56	True	no
259	Aragonite	6.7488	2.9314	10	428.07	28.20	3.7705	1.6545	126.19	1.13	3.20	120.07	42.22	88.98	True	no
260	Aragonite	1.6179	1.4352	5	443.40	23.29	1.5939	1.2333	81.794	0.43	1.12	95.21	45.52	116.02	True	no
261	Aragonite	2.6811	1.8476	4	462.74	24.69	2.574	1.9408	65.234	0.79	1.96	54.75	91.29	146.13	True	no
262	Aragonite	1.7565	1.4955	5	600.66	24.21	1.9493	1.699	81.732	0.65	1.64	151.52	39.30	106.12	True	no
263	Aragonite	3.8829	2.2235	4	606.69	31.23	5.2151	5.5012	90.212	0.98	2.29	95.16	67.01	145.41	True	no
264	Aragonite	1.017	1.1379	2	11.59	23.14	1.2075	1.1262	149.61	1.17	1.60	149.48	78.32	159.22	True	no
265	Aragonite	0.78583	1.0003	5	196.94	22.82	1.1064	1.2235	117.07	0.78	1.26	145.91	59.24	139.93	True	no
266	Aragonite	1.4792	1.3724	5	409.94	24.66	1.6571	1.4579	59.659	0.78	1.91	87.29	62.92	121.83	True	no
267	Aragonite	1.1094	1.1885	4	438.42	24.33	1.4739	1.5378	78.019	0.46	1.42	97.80	47.39	104.92	True	no
268	Aragonite	5.8243	2.7232	8	561.91	30.90	5.4233	3.9662	54.713	0.67	1.95	49.87	54.42	172.81	True	no
269	Aragonite	10.632	3.6792	9	98.26	31.83	4.9906	1.8399	135.77	1.00	2.47	24.55	157.36	75.45	True	no
270	Aragonite	1.3867	1.3288	3	101.20	25.43	1.9754	2.2102	120.53	0.75	1.93	117.14	120.19	153.91	True	no
271	Aragonite	2.9584	1.9408	6	191.41	26.11	2.2264	1.316	171.78	0.68	1.75	28.38	152.75	63.35	True	no
272	Aragonite	0.5547	0.8404	3	200.33	23.50	0.94614	1.2675	55.625	0.97	1.16	42.43	144.71	96.30	True	no
273	Aragonite	0.5547	0.8404	2	277.17	23.08	1.079	1.6485	170.58	0.63	0.76	14.57	138.83	104.74	True	no
274	Aragonite	0.78583	1.0003	2	311.53	24.18	1.1004	1.2102	45.734	0.11	0.58	56.08	85.22	129.15	True	no
275	Aragonite	2.866	1.9102	5	467.18	27.61	2.6217	1.8836	48.221	0.62	1.37	102.65	43.02	125.20	True	no
276	Aragonite	1.849	1.5343	5	539.63	24.63	2.0554	1.7944	31.045	0.65	1.45	47.24	164.71	16.38	True	no
277	Aragonite	0.46225	0.76717	3	160.20	24.90	1.0268	1.7912	110.62	0.45	0.73	24.39	142.31	72.52	True	no
278	Aragonite	0.87827	1.0575	2	206.11	25.37	1.1368	1.1556	91.745	0.73	1.50	28.96	155.42	93.87	True	no
279	Aragonite	0.78583	1.0003	0	223.24	25.24	1.0209	1.0417	45	0.45	1.05	77.35	139.50	106.52	True	no
280	Aragonite	0.50848	0.80462	0	305.82	24.18	0.81995	1.0385	135	0.15	0.82	131.16	56.46	106.13	True	no
281	Aragonite	2.4037	1.7494	1	320.87	27.19	2.1576	1.5211	42.376	0.73	1.75	58.11	86.87	129.45	True	no
282	Aragonite	0.97072	1.1117	4	374.95	25.62	1.2616	1.2877	54.848	0.56	0.93	101.32	54.07	115.71	True	no
283	Aragonite	0.50848	0.80462	4	379.09	24.64	0.95777	1.4169	74.929	0.09	0.49	1.87	124.81	116.48	True	no
284	Aragonite	1.017	1.1379	2	552.50	26.23	1.7696	2.4185	68.93	0.65	1.31	78.07	129.39	8.16	True	no
285	Aragonite	3.1895	2.0152	2	30.96	29.00	3.0269	2.2562	135.11	0.68	1.55	119.64	133.99	143.78	True	no
286	Aragonite	5.5008	2.6465	8	86.45	32.02	3.403	1.6534	130.32	0.87	2.36	107.82	129.20	147.37	True	no
287	Aragonite	0.64715	0.90773	4	182.29	25.93	1.0345	1.2988	11.693	0.91	1.06	60.13	66.31	67.87	True	no
288	Aragonite	0.97072	1.1117	3	273.29	26.19	1.408	1.6039	35.555	0.70	1.62	131.21	57.23	120.49	True	no
289	Aragonite	0.60093	0.87471	1	294.54	25.62	1.0701	1.4965	39.265	0.40	0.50	63.24	100.28	101.69	True	no
290	Aragonite	0.50848	0.80462	4	435.09	26.00	0.98821	1.5084	104.71	0.15	0.41	177.71	61.58	52.22	True	no
291	Aragonite	3.0508	1.9709	6	496.68	29.30	2.5935	1.7316	50.862	1.03	1.52	47.49	96.40	129.47	True	no
292	Aragonite	1.9414	1.5722	4	514.48	27.19	1.6957	1.1632	13.063	0.73	1.23	79.10	43.07	131.25	True	no
293	Aragonite	9.1063	3.4051	7	594.83	43.50	8.6151	6.4013	79.628	0.98	2.41	68.01	57.27	0.52	True	no
294	Aragonite	6.3328	2.8396	3	24.20	32.65	4.8542	2.9223	144.37	0.82	1.98	149.24	78.27	160.00	True	no
295	Aragonite	8.7365	3.3352	10	150.65	36.07	5.1853	2.4171	121.17	0.75	1.99	114.76	116.78	136.49	True	no
296	Aragonite	1.9414	1.5722	6	165.88	27.67	2.1056	1.7936	161.39	0.58	1.36	94.76	124.36	122.32	True	no
297	Aragonite	0.7396	0.97041	2	280.06	26.75	1.066	1.2067	59.221	0.00	0.00	136.58	53.60	110.87	True	no
298	Aragonite	1.017	1.1379	4	447.59	27.32	1.3942	1.5011	65.737	0.47	1.34	88.81	48.41	134.27	True	no
299	Aragonite	1.3405	1.3064	3	574.34	29.45	2.0998	2.5833	58.947	0.78	1.51	138.95	30.93	77.16	True	no
300	Aragonite	1.9877	1.5908	4	73.65	29.79	2.039	1.6428	135.46	0.79	1.44	27.53	154.96	79.88	True	no
301	Aragonite	7.0724	3.0008	6	117.22	34.23	5.234	3.0422	147.15	1.24	3.54	37.45	159.36	92.75	True	no
302	Aragonite	2.5886	1.8155	6	199.16	29.61	1.9299	1.1301	54.288	0.62	1.65	176.89	34.90	122.64	True	no
303	Aragonite	0.7396	0.97041	1	290.88	28.06	1.1237	1.3409	52.589	0.22	0.35	138.33	54.34	108.70	True	no
304	Aragonite	0.46225	0.76717	1	299.00	27.50	0.98036	1.633	63.435	0.19	0.96	62.93	94.05	109.79	True	no
305	Aragonite	1.5254	1.3936	5	382.36	29.00	1.5805	1.2861	70.987	0.59	1.61	51.82	96.13	130.82	True	no
306	Aragonite	2.4037	1.7494	6	389.10	30.23	2.0315	1.3485	25.336	0.82	1.33	41.78	100.12	132.56	True	no
307	Aragonite	1.0632	1.1635	3	419.26	28.52	1.4044	1.457	41.098	0.76	1.25	102.71	43.98	100.83	True	no
308	Aragonite	14.884	4.3533	10	531.38	36.99	5.652	1.6857	39.922	1.22	2.94	27.51	49.20	6.36	True	no
309	Aragonite	0.83205	1.0293	4	136.78	29.11	1.2188	1.4022	140	0.93	1.42	144.51	96.40	152.92	True	no
310	Aragonite	0.50848	0.80462	2	151.64	28.18	1.0829	1.8113	142.13	0.35	0.75	130.99	86.84	148.04	True	no
311	Aragonite	2.4962	1.7827	10	178.35	32.81	2.4864	1.9452	106.01	0.56	1.16	92.51	97.57	133.13	True	no
312	Aragonite	0.60093	0.87471	2	269.08	28.62	0.90657	1.0742	168.69	0.64	1.17	92.44	92.40	137.23	True	no
313	Aragonite	1.7565	1.4955	2	309.82	29.97	1.6952	1.2849	33.153	0.47	0.98	54.55	94.74	128.21	True	no
314	Aragonite	1.3867	1.3288	5	376.70	32.50	2.2062	2.7566	95.922	1.10	1.71	169.68	50.86	72.36	True	no
315	Aragonite	10.724	3.6952	11	451.16	35.60	4.4712	1.4641	31.837	0.94	3.72	177.23	41.93	58.06	True	no
316	Aragonite	2.7273	1.8635	7	505.15	31.29	2.1473	1.3278	17.139	0.59	1.07	172.69	45.96	73.62	True	no
317	Aragonite	0.83205	1.0293	1	609.89	29.89	1.4974	2.1165	117.99	0.66	0.90	168.54	33.02	96.08	True	no
318	Aragonite	0.83205	1.0293	4	181.56	30.61	1.2398	1.451	95.392	0.32	0.48	95.93	111.33	136.13	True	no
319	Aragonite	1.3867	1.3288	3	186.57	31.07	1.5501	1.3608	143.58	0.48	0.87	118.67	134.18	148.07	True	no
320	Aragonite	1.017	1.1379	3	205.82	30.41	1.4477	1.6185	120.76	0.69	1.47	162.45	31.11	124.15	True	no
321	Aragonite	0.83205	1.0293	1	265.11	30.06	1.162	1.2746	38.474	1.03	1.96	105.20	68.24	152.31	True	no
322	Aragonite	0.83205	1.0293	3	276.11	29.56	1.1017	1.1457	30.911	0.36	1.23	135.73	56.98	104.92	True	no
323	Aragonite	1.6179	1.4352	0	283.94	31.46	1.6428	1.3101	45.394	0.44	0.96	31.16	117.13	125.54	True	no
324	Aragonite	0.60093	0.87471	3	300.77	29.77	1.0371	1.4057	45	0.36	0.78	128.15	70.42	110.23	True	no
325	Aragonite	0.83205	1.0293	3	304.72	30.89	1.5345	2.2226	128.62	0.90	1.43	134.77	159.47	57.04	True	no
326	Aragonite	0.7396	0.97041	2	321.44	30.88	1.5343	2.4998	72.978	0.71	1.18	3.43	124.10	113.49	True	no
327	Aragonite	1.3405	1.3064	2	356.45	30.59	1.5259	1.3642	39.671	0.67	1.14	111.05	66.86	119.65	True	no
328	Aragonite	1.6179	1.4352	1	361.63	30.91	1.62	1.2741	61.723	0.70	2.16	74.46	95.30	128.19	True	no
329	Aragonite	0.5547	0.8404	3	378.50	30.42	1.0691	1.6183	121.09	0.81	1.76	125.17	155.05	54.91	True	no
330	Aragonite	1.8952	1.5534	4	401.98	31.37	1.9665	1.6025	127.81	0.73	1.26	97.32	61.28	112.80	True	no
331	Aragonite	0.5547	0.8404	3	409.17	28.92	1.079	1.6485	9.4169	0.51	0.72	118.94	156.54	57.18	True	no
332	Aragonite	0.46225	0.76717	4	438.10	29.00	0.90693	1.3975	50.194	0.73	1.75	109.87	45.95	99.36	True	no
333	Aragonite	3.0508	1.9709	6	438.21	33.74	2.9589	2.2539	50.631	0.61	1.57	6.97	114.34	129.37	True	no
334	Aragonite	12.712	4.0231	7	480.54	42.33	7.2564	3.2533	57.589	1.38	4.39	176.32	42.09	60.47	True	no
335	Aragonite	0.46225	0.76717	2	526.10	28.80	1.0268	1.7912	159.38	0.34	0.76	54.93	70.86	137.30	True	no
336	Aragonite	1.0632	1.1635	1	55.70	31.13	1.4291	1.5087	154.33	0.37	0.78	162.73	47.82	138.01	True	no
337	Aragonite	2.2188	1.6808	3	69.58	32.88	2.5009	2.2139	140.11	0.60	1.59	137.56	71.39	153.81	True	no
338	Aragonite	4.7612	2.4621	7	130.98	33.96	4.0687	2.7308	159.35	0.83	3.05	37.12	161.91	90.34	True	no
339	Aragonite	1.8952	1.5534	5	140.76	32.37	1.8964	1.4904	38.492	0.64	1.27	156.14	68.00	138.13	True	no
340	Aragonite	2.6811	1.8476	6	160.84	31.78	2.555	1.9123	170.15	0.56	1.23	12.02	130.83	66.19	True	no
341	Aragonite	0.9245	1.0849	4	172.80	31.25	1.2947	1.4241	132.2	0.55	1.22	30.26	130.83	103.63	True	no
342	Aragonite	0.9245	1.0849	3	328.70	31.70	1.3803	1.6186	135	0.61	1.19	125.50	47.16	103.10	True	no
343	Aragonite	0.78583	1.0003	2	343.82	30.82	1.0677	1.1394	84.996	0.73	1.43	24.15	82.68	129.61	True	no
344	Aragonite	4.0216	2.2628	7	517.34	34.46	2.4088	1.1332	11.667	0.74	2.15	118.02	37.13	104.46	True	no
345	Aragonite	4.3914	2.3646	4	602.38	37.31	3.6819	2.4246	90.587	0.78	2.59	170.20	34.62	93.54	True	no
346	Aragonite	0.5547	0.8404	2	28.58	31.33	1.0505	1.5626	140.61	0.50	0.95	11.07	145.80	49.47	True	no
347	Aragonite	0.5547	0.8404	4	194.00	31.92	0.93136	1.2282	153.81	0.53	0.87	156.82	65.56	156.28	True	no
348	Aragonite	1.017	1.1379	0	212.00	32.50	1.1564	1.0328	90	0.56	0.95	99.37	121.23	151.64	True	no
349	Aragonite	1.849	1.5343	4	338.75	33.42	1.9075	1.5456	51.483	1.09	1.65	84.58	50.68	103.76	True	no
350	Aragonite	1.017	1.1379	6	393.91	32.95	1.2618	1.2296	86.372	0.44	1.04	35.27	108.16	129.51	True	no
351	Aragonite	5.0385	2.5328	7	408.12	36.27	3.732	2.171	39.243	0.81	2.13	52.12	90.40	128.54	True	no
352	Aragonite	0.64715	0.90773	3	420.36	31.64	1.1419	1.5826	28.616	0.59	1.23	1.33	115.88	131.05	True	no
353	Aragonite	1.2943	1.2837	3	424.00	33.18	1.7202	1.7957	82.135	0.58	1.46	95.46	50.75	105.55	True	no
354	Aragonite	0.50848	0.80462	3	445.00	32.00	0.99445	1.5275	90	0.19	1.06	175.42	59.96	57.55	True	no
355	Aragonite	0.7396	0.97041	3	498.88	32.06	1.1949	1.5161	83.846	0.40	0.80	165.84	53.00	76.84	True	no
356	Aragonite	0.7396	0.97041	4	510.81	32.69	1.2566	1.6769	82.185	0.63	0.91	20.78	117.44	139.74	True	no
357	Aragonite	0.97072	1.1117	6	169.10	33.10	1.3455	1.4647	141.13	0.52	1.09	137.21	89.04	135.68	True	no
358	Aragonite	0.5547	0.8404	1	374.58	33.25	1.0042	1.4279	105.77	0.64	1.86	47.85	93.46	132.12	True	no
359	Aragonite	1.017	1.1379	1	50.73	34.14	1.3514	1.4104	143.43	0.61	1.50	172.37	63.08	130.90	True	no
360	Aragonite	1.6179	1.4352	3	203.00	34.71	1.6515	1.324	3.8702	0.62	1.43	14.36	151.32	71.71	True	no
361	Aragonite	3.0971	1.9858	5	302.33	36.58	2.5843	1.6937	122.58	0.87	1.79	124.30	40.31	106.76	True	no
362	Aragonite	2.0339	1.6092	4	325.50	35.95	1.8559	1.3301	77.945	0.59	1.47	108.76	54.01	111.97	True	no
363	Aragonite	1.0632	1.1635	3	347.57	34.22	1.3093	1.2664	69.992	0.82	1.77	70.97	100.73	127.26	True	no
364	Aragonite	0.60093	0.87471	3	352.62	34.08	1.0027	1.3141	52.161	0.68	1.00	31.80	123.05	117.20	True	no
365	Aragonite	1.3867	1.3288	3	490.83	35.67	1.754	1.7425	63.435	0.49	1.01	30.89	109.76	144.33	True	no
366	Aragonite	1.0632	1.1635	5	184.65	35.17	1.351	1.3482	2.8785	0.63	1.05	85.92	106.85	131.34	True	no
367	Aragonite	0.60093	0.87471	3	192.00	35.31	1.1103	1.6113	90	0.51	1.30	96.33	111.36	134.30	True	no
368	Aragonite	0.7396	0.97041	3	275.63	36.19	1.4502	2.2334	91.664	0.29	0.73	92.48	61.63	131.69	True	no
369	Aragonite	2.3575	1.7325	5	333.00	36.84	1.8845	1.1832	97.686	0.77	1.55	24.30	83.05	131.94	True	no
370	Aragonite	0.5547	0.8404	4	384.50	34.33	0.9616	1.3093	127.24	0.54	0.68	159.88	46.61	79.72	True	no
371	Aragonite	1.3405	1.3064	4	399.86	35.83	1.9491	2.2257	141.32	0.60	1.29	171.71	57.03	71.07	True	no
372	Aragonite	6.98	2.9811	9	417.74	42.95	4.2458	2.0284	48.058	1.97	3.68	100.57	53.32	101.67	True	no
373	Aragonite	1.1094	1.1885	4	462.83	35.50	1.5124	1.6194	68.645	0.69	1.07	46.19	90.96	148.81	True	no
374	Aragonite	1.8952	1.5534	4	564.63	37.51	1.9433	1.565	60.889	0.76	1.50	160.21	21.70	107.98	True	no
375	Aragonite	1.9414	1.5722	2	81.76	37.33	1.996	1.6118	154.17	0.85	1.89	153.10	55.92	147.49	True	no
376	Aragonite	1.8028	1.515	5	143.51	37.77	1.7568	1.3445	111.97	0.48	1.06	51.66	142.05	93.40	True	no
377	Aragonite	0.46225	0.76717	2	156.00	35.50	0.98036	1.633	116.57	0.40	1.09	50.13	142.46	91.34	True	no
378	Aragonite	0.46225	0.76717	4	165.40	35.70	1.0167	1.7563	28.363	0.60	0.94	94.53	124.77	122.68	True	no
379	Aragonite	0.5547	0.8404	4	173.00	35.42	1.0063	1.4339	6.2087	0.59	0.95	132.38	62.09	125.93	True	no
380	Aragonite	0.50848	0.80462	3	195.36	35.09	0.95777	1.4169	164.93	0.20	1.10	72.72	133.04	115.35	True	no
381	Aragonite	0.78583	1.0003	1	265.00	35.76	1.0906	1.1887	138.35	0.40	1.16	23.32	139.76	131.74	True	no
382	Aragonite	2.7735	1.8792	4	291.08	38.40	2.1242	1.2778	64.424	0.71	2.28	94.86	47.53	127.01	True	no
383	Aragonite	1.2481	1.2606	4	380.63	36.89	1.3757	1.1909	28.727	0.52	1.20	102.16	53.40	119.16	True	no
384	Aragonite	0.97072	1.1117	4	387.86	36.00	1.3963	1.5775	34.276	0.65	0.89	83.35	65.27	128.09	True	no
385	Aragonite	0.64715	0.90773	2	431.21	35.79	1.1173	1.5151	158.56	0.75	1.31	48.49	70.07	133.77	True	no
386	Aragonite	0.83205	1.0293	5	507.83	36.94	1.3303	1.6704	75.067	0.61	1.00	51.49	73.90	118.36	True	no
387	Aragonite	4.53	2.4016	8	566.24	44.16	5.8668	5.9675	58.92	0.80	1.82	64.41	76.93	151.91	True	no
388	Aragonite	4.2065	2.3143	3	584.76	49.00	5.6519	5.9644	77.081	1.10	3.32	58.87	174.20	168.62	True	no
389	Aragonite	0.46225	0.76717	1	47.20	36.00	0.86283	1.2649	90	0.20	1.02	34.41	147.54	77.79	True	no
390	Aragonite	9.9384	3.5572	7	115.23	43.61	5.6794	2.549	165.46	1.02	2.45	57.93	158.18	105.62	True	no
391	Aragonite	2.5886	1.8155	5	277.52	40.77	2.7101	2.2285	59.676	1.20	2.10	173.09	41.62	75.78	True	no
392	Aragonite	0.5547	0.8404	1	341.08	36.33	0.93557	1.2393	55.278	0.87	1.24	151.23	57.63	63.25	True	no
393	Aragonite	2.866	1.9102	4	354.39	39.76	2.3675	1.5361	56.905	0.75	1.51	86.06	84.75	132.04	True	no
394	Aragonite	2.3112	1.7155	5	495.92	39.48	2.34	1.8608	34.213	0.72	1.18	46.34	91.05	128.09	True	no
395	Aragonite	2.1263	1.6454	4	503.04	39.20	1.9365	1.3851	90.292	0.79	1.65	106.59	57.53	93.63	True	no
396	Aragonite	7.5347	3.0973	6	587.79	57.93	9.6487	9.7042	77.48	0.80	1.66	67.90	121.64	0.10	True	no
397	Aragonite	0.78583	1.0003	3	94.53	38.94	1.3139	1.7255	126.08	0.78	1.72	70.87	150.85	113.33	True	no
398	Aragonite	6.4253	2.8602	8	166.57	43.96	4.6616	2.6563	135.04	0.78	1.93	135.70	93.53	136.63	True	no
399	Aragonite	3.0046	1.9559	7	173.14	39.45	2.3499	1.4434	160.76	0.84	1.46	31.09	131.88	104.88	True	no
400	Aragonite	0.5547	0.8404	2	198.50	37.50	0.8404	1	90	0.69	1.35	128.24	87.70	133.63	True	no
401	Aragonite	4.2527	2.327	6	268.21	41.23	3.4582	2.2086	39.482	0.99	2.30	17.86	134.37	123.05	True	no
402	Aragonite	0.87827	1.0575	3	296.42	38.42	1.3802	1.7035	64.478	0.73	1.67	28.07	121.12	135.54	True	no
403	Aragonite	1.2019	1.237	3	320.73	39.35	1.5774	1.626	80.996	0.64	0.99	60.99	83.49	131.45	True	no
404	Aragonite	0.83205	1.0293	3	391.83	39.28	1.4419	1.9626	78.667	0.68	1.23	35.34	92.81	115.16	True	no
405	Aragonite	2.4037	1.7494	5	396.92	40.40	2.3103	1.744	121.99	1.34	2.45	84.61	68.17	109.73	True	no
406	Aragonite	1.6179	1.4352	3	414.37	39.71	1.9646	1.8737	54.78	0.56	0.99	176.26	65.66	59.50	True	no
407	Aragonite	0.7396	0.97041	3	458.44	38.19	1.3418	1.9119	47.496	0.66	1.40	82.55	49.41	132.38	True	no
408	Aragonite	1.7565	1.4955	5	540.74	40.71	2.2882	2.3411	71.929	0.64	2.33	53.23	139.27	147.42	True	no
409	Aragonite	0.7396	0.97041	1	21.13	39.13	1.0829	1.2453	57.601	0.63	1.05	123.73	138.83	143.61	True	no
410	Aragonite	7.7196	3.1351	7	78.59	42.92	4.4022	1.9717	157.23	1.21	4.08	68.59	149.43	112.16	True	no
411	Aragonite	0.83205	1.0293	2	114.78	39.22	1.7667	2.9462	144.96	0.84	1.40	143.60	60.44	156.06	True	no
412	Aragonite	0.60093	0.87471	3	130.69	38.69	1.1563	1.7475	25.627	0.83	1.78	135.29	63.89	157.10	True	no
413	Aragonite	0.78583	1.0003	4	187.82	38.94	1.4184	2.0107	48.707	0.43	0.81	21.30	138.09	85.25	True	no
414	Aragonite	0.46225	0.76717	2	285.90	38.30	0.80455	1.0998	30.128	0.21	1.06	47.15	95.92	143.66	True	no
415	Aragonite	1.2481	1.2606	1	308.81	39.59	1.3689	1.1792	98.906	0.72	1.20	87.17	52.91	124.73	True	no
416	Aragonite	0.78583	1.0003	1	363.41	39.12	1.1327	1.2823	74.828	0.47	0.74	27.12	129.00	115.81	True	no
417	Aragonite	1.017	1.1379	3	368.05	39.09	1.2993	1.3039	40.583	0.90	1.29	53.10	85.68	125.63	True	no
418	Aragonite	0.9245	1.0849	3	371.75	40.25	1.5111	1.9398	93.856	0.63	1.01	115.09	57.14	103.53	True	no
419	Aragonite	0.83205	1.0293	4	508.78	39.50	1.5431	2.2477	45.622	0.58	1.12	176.10	73.66	62.02	True	no
420	Aragonite	1.3867	1.3288	1	2.20	39.87	0.98341	1.0954	56.31	0.69	1.91	136.87	142.64	78.14	True	edge
