Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
2669	Aragonite	0.83906	1.0336	1	479.44	308.69	1.1805	1.3045	100.41	0.36	0.86	97.23	139.69	119.32	True	no
2670	Aragonite	0.99638	1.1263	3	517.63	309.53	1.6459	2.1354	46.309	0.76	1.68	95.62	139.19	110.35	True	no
2671	Aragonite	5.2965	2.5969	6	535.56	311.92	4.8412	3.4754	168.27	1.30	3.04	171.73	57.04	142.76	True	no
2672	Aragonite	2.5172	1.7902	6	617.21	310.56	2.0242	1.2784	83.046	0.81	2.43	122.29	58.89	75.31	True	no
2673	Aragonite	0.8915	1.0654	2	668.41	309.29	1.6283	2.3359	51.671	0.51	0.96	85.29	35.31	167.51	True	no
2674	Aragonite	0.62929	0.89512	2	29.00	309.50	1.1181	1.5602	36.65	0.53	1.49	163.36	48.89	27.99	True	no
2675	Aragonite	1.6781	1.4617	3	145.88	311.13	1.9097	1.7068	96.047	0.79	1.44	39.48	75.84	128.10	True	no
2676	Aragonite	1.6257	1.4387	1	318.52	311.35	1.5156	1.1097	67.5	0.37	1.22	150.74	29.31	10.92	True	no
2677	Aragonite	0.62929	0.89512	2	498.17	310.25	1.0875	1.476	66.622	0.82	0.98	13.69	138.26	70.89	True	no
2678	Aragonite	7.8661	3.1647	9	522.11	320.39	4.4163	1.9473	94.353	1.00	2.23	82.67	145.00	113.02	True	no
2679	Aragonite	0.62929	0.89512	4	525.33	309.33	1.178	1.7321	45	0.17	0.43	137.93	112.32	148.54	True	no
2680	Aragonite	0.78662	1.0008	2	612.47	310.53	1.0926	1.192	101.45	0.64	1.31	42.84	92.83	11.11	True	no
2681	Aragonite	0.83906	1.0336	3	637.13	310.00	1.2613	1.4891	127.56	0.46	0.93	136.63	71.66	68.04	True	no
2682	Aragonite	0.78662	1.0008	4	683.40	309.73	1.2493	1.5583	114.37	0.84	1.02	76.01	37.70	3.89	True	no
2683	Aragonite	1.5732	1.4153	4	8.30	311.80	1.7338	1.5007	100.46	0.54	2.17	73.27	54.27	90.15	True	no
2684	Aragonite	1.311	1.292	3	12.92	312.48	1.5785	1.4926	120.47	0.87	2.02	107.66	50.23	61.93	True	no
2685	Aragonite	1.5208	1.3915	4	50.59	312.45	1.5463	1.2349	136.73	0.68	1.15	15.08	69.95	135.50	True	no
2686	Aragonite	1.8879	1.5504	3	56.53	313.19	2.2874	2.1768	67.639	0.81	1.87	82.41	42.77	98.73	True	no
2687	Aragonite	0.62929	0.89512	1	131.00	310.50	1.0474	1.3693	90	0.61	0.61	101.90	110.76	134.16	True	no
2688	Aragonite	0.99638	1.1263	0	209.21	311.00	1.1962	1.1278	90	0.52	1.55	136.10	86.27	135.06	True	no
2689	Aragonite	0.73417	0.96684	3	370.29	311.21	1.1458	1.4044	125.6	0.43	0.70	109.22	93.07	51.39	True	no
2690	Aragonite	0.57685	0.85701	0	401.82	310.82	0.87334	1.0385	45	0.09	0.50	164.91	102.65	24.88	True	no
2691	Aragonite	1.0488	1.1556	0	485.15	311.85	1.4327	1.537	85.176	0.26	1.09	167.10	36.22	129.96	True	no
2692	Aragonite	0.94394	1.0963	2	576.94	311.94	1.3136	1.4357	71.438	0.31	0.75	145.21	40.46	168.26	True	no
2693	Aragonite	0.62929	0.89512	3	645.83	310.50	0.94504	1.1146	90	0.15	0.93	30.66	83.75	81.12	True	no
2694	Aragonite	5.1392	2.558	3	3.20	314.53	2.3205	1.6459	104.04	0.73	1.43	18.45	62.98	121.53	True	edge
2695	Aragonite	0.57685	0.85701	0	172.09	311.73	0.97613	1.2973	165.85	0.27	1.50	67.87	118.25	109.02	True	no
2696	Aragonite	0.52441	0.81713	1	270.80	311.50	1.0365	1.6091	90	0.31	0.79	90.18	19.40	90.47	True	no
2697	Aragonite	0.73417	0.96684	2	337.50	312.14	1.2376	1.6385	144.94	0.94	1.04	6.05	88.29	173.61	True	no
2698	Aragonite	0.94394	1.0963	2	630.28	312.17	1.2067	1.2115	85.649	0.37	0.66	9.54	95.86	125.08	True	no
2699	Aragonite	1.0488	1.1556	2	634.15	312.05	1.2818	1.2303	138.33	0.65	0.91	1.61	87.33	130.41	True	no
2700	Aragonite	0.57685	0.85701	0	651.18	311.82	0.87334	1.0385	135	0.42	0.77	107.28	44.68	29.28	True	no
2701	Aragonite	0.57685	0.85701	3	664.00	311.55	0.90232	1.1085	125.01	0.50	0.61	34.42	100.71	91.89	True	no
2702	Aragonite	1.4159	1.3427	2	681.56	313.48	1.9052	2.0134	103.17	0.93	1.25	80.75	153.66	1.05	True	no
2703	Aragonite	0.73417	0.96684	3	38.64	313.21	1.0967	1.2867	65.642	0.51	0.87	52.34	14.50	88.71	True	no
2704	Aragonite	0.73417	0.96684	2	116.50	312.71	1.2867	1.7711	126.71	0.32	0.32	25.87	68.44	105.17	True	no
2705	Aragonite	1.2061	1.2392	2	137.48	313.00	1.3481	1.1834	126.54	0.66	1.21	160.47	57.13	151.41	True	no
2706	Aragonite	1.0488	1.1556	3	367.15	313.60	1.3665	1.3983	54.634	0.47	0.74	18.04	90.52	164.36	True	no
2707	Aragonite	1.1013	1.1841	4	466.57	313.52	1.5297	1.6689	77.039	0.64	0.82	45.63	145.39	86.66	True	no
2708	Aragonite	1.2586	1.2659	2	596.79	313.67	1.6059	1.6094	59.619	0.51	0.85	9.84	147.48	33.61	True	no
2709	Aragonite	1.6781	1.4617	2	661.28	314.97	2.0577	1.9817	103.14	0.73	1.94	33.94	102.21	88.57	True	no
2710	Aragonite	1.0488	1.1556	1	685.90	312.20	0.93983	1.3229	63.435	0.19	0.80	107.15	95.17	136.24	True	edge
2711	Aragonite	1.6257	1.4387	3	29.74	314.71	1.5812	1.2079	0.6254	0.99	1.91	157.15	45.32	28.35	True	no
2712	Aragonite	5.0868	2.5449	7	39.35	319.49	3.9832	2.4497	156.29	0.99	2.29	3.53	76.91	161.25	True	no
2713	Aragonite	1.5732	1.4153	2	420.47	314.23	1.7849	1.5905	2.7052	0.82	1.33	40.69	29.06	133.88	True	no
2714	Aragonite	1.5208	1.3915	2	519.24	315.34	1.8957	1.8559	128.91	0.51	1.20	170.28	55.26	139.93	True	no
2715	Aragonite	0.62929	0.89512	4	525.92	314.08	1.2879	2.0702	107.99	1.26	1.99	32.90	95.53	47.18	True	no
2716	Aragonite	0.8915	1.0654	2	640.18	314.59	1.2708	1.4227	111.21	0.62	1.11	161.73	46.14	77.50	True	no
2717	Aragonite	0.62929	0.89512	2	644.75	313.17	1.0875	1.476	156.62	0.48	1.28	152.99	101.29	87.23	True	no
2718	Aragonite	1.6781	1.4617	3	19.72	316.34	1.6939	1.343	77.007	0.42	0.81	2.85	148.50	154.75	True	no
2719	Aragonite	1.4159	1.3427	5	132.93	316.44	1.8975	1.9972	98.504	0.75	0.98	132.46	115.48	176.20	True	no
2720	Aragonite	2.255	1.6944	2	311.53	315.67	2.1351	1.5878	169.68	0.97	1.81	177.76	82.16	9.68	True	no
2721	Aragonite	0.57685	0.85701	2	329.64	314.45	0.92029	1.1531	108.43	0.64	0.89	160.40	89.73	14.78	True	no
2722	Aragonite	0.8915	1.0654	2	496.35	314.47	1.1389	1.1428	168.69	0.67	1.30	139.75	78.24	131.14	True	no
2723	Aragonite	0.8915	1.0654	2	600.71	315.12	1.3297	1.5577	80.683	0.16	0.34	134.91	145.72	150.31	True	no
2724	Aragonite	1.4683	1.3673	2	604.21	317.04	1.6838	1.5165	110.37	0.71	1.47	161.13	85.77	161.39	True	no
2725	Aragonite	1.2061	1.2392	4	665.26	316.09	1.8907	2.3277	83.568	0.42	0.87	33.52	98.88	87.07	True	no
2726	Aragonite	3.1989	2.0182	4	672.97	318.77	2.7305	1.8305	96.171	0.69	1.61	29.23	94.75	78.63	True	no
2727	Aragonite	0.52441	0.81713	2	676.00	314.20	0.91901	1.2649	90	0.51	0.64	71.98	40.67	159.67	True	no
2728	Aragonite	1.5732	1.4153	2	43.63	316.83	1.8223	1.6578	153.72	0.92	2.10	54.44	24.43	124.17	True	no
2729	Aragonite	0.57685	0.85701	3	115.45	315.82	0.95452	1.2405	37.69	0.45	1.72	144.82	49.34	149.16	True	no
2730	Aragonite	0.99638	1.1263	3	136.26	317.26	1.5432	1.8772	114.12	0.48	1.33	57.48	177.02	104.37	True	no
2731	Aragonite	0.73417	0.96684	1	177.64	315.79	1.0967	1.2867	114.36	0.74	1.27	129.32	99.97	107.90	True	no
2732	Aragonite	0.57685	0.85701	2	362.55	316.36	1.0277	1.438	112.05	0.07	0.40	110.28	97.85	78.82	True	no
2733	Aragonite	1.8879	1.5504	1	426.47	317.97	2.2009	2.0152	68.325	0.90	1.49	35.41	147.45	160.48	True	no
2734	Aragonite	1.1013	1.1841	2	503.43	316.33	1.4152	1.4284	122.18	0.48	1.07	92.28	133.96	125.48	True	no
2735	Aragonite	1.2586	1.2659	2	507.79	316.79	1.4103	1.2412	84.23	0.64	1.31	127.36	132.96	130.09	True	no
2736	Aragonite	1.8879	1.5504	3	512.81	317.25	2.1474	1.9185	116.34	0.80	1.57	163.32	96.04	140.35	True	no
2737	Aragonite	6.3978	2.8541	5	533.84	321.39	3.3648	1.3899	144.25	1.76	3.67	86.42	147.71	108.49	True	no
2738	Aragonite	1.8354	1.5287	2	612.91	317.54	1.7034	1.2416	47.635	0.74	1.47	128.62	42.46	77.74	True	no
2739	Aragonite	1.8354	1.5287	3	619.69	316.91	1.649	1.1636	142.23	0.73	1.71	118.58	43.41	85.15	True	no
2740	Aragonite	0.99638	1.1263	2	668.16	316.95	1.4565	1.6722	81.171	0.37	0.85	37.06	104.41	99.14	True	no
2741	Aragonite	0.73417	0.96684	4	13.50	316.64	1.384	2.049	162.07	0.77	1.21	157.14	87.09	42.75	True	no
2742	Aragonite	0.62929	0.89512	2	24.33	316.50	1.0242	1.3093	142.76	0.33	0.40	52.48	26.28	148.57	True	no
2743	Aragonite	3.094	1.9848	4	305.97	320.00	2.7033	1.8551	122.56	0.78	1.83	158.74	50.15	148.15	True	no
2744	Aragonite	3.1989	2.0182	4	329.64	319.97	2.5863	1.6423	133.24	0.72	1.42	178.92	32.00	132.60	True	no
2745	Aragonite	0.73417	0.96684	2	333.14	316.93	1.1584	1.4355	100.46	0.33	1.15	2.52	30.01	152.77	True	no
2746	Aragonite	1.9403	1.5718	3	358.54	318.89	1.8511	1.387	111.99	0.60	1.12	27.30	94.95	156.50	True	no
2747	Aragonite	0.73417	0.96684	2	469.64	316.86	1.128	1.3611	172.43	0.53	1.08	48.47	64.38	5.56	True	no
2748	Aragonite	0.62929	0.89512	4	482.75	317.17	1.2653	1.9981	121.85	0.54	1.20	117.54	136.08	140.30	True	no
2749	Aragonite	0.68173	0.93167	2	490.85	317.46	1.281	1.8906	79.632	0.72	0.78	117.44	121.42	17.78	True	no
2750	Aragonite	1.7306	1.4844	3	546.67	318.61	1.7785	1.4356	116.55	0.68	1.82	134.68	108.45	143.41	True	no
2751	Aragonite	1.2061	1.2392	4	679.09	318.74	1.8215	2.1604	120.28	0.94	1.28	77.30	43.00	173.54	True	no
2752	Aragonite	1.6781	1.4617	3	9.50	319.47	1.7273	1.3964	73.279	0.80	1.35	131.44	70.30	54.06	True	no
2753	Aragonite	1.7306	1.4844	2	58.18	319.30	1.5865	1.1424	6.6243	0.79	2.19	175.37	60.50	14.63	True	no
2754	Aragonite	0.83906	1.0336	4	118.06	318.13	1.1615	1.2628	77.127	0.35	0.90	64.05	151.71	118.55	True	no
2755	Aragonite	1.1537	1.212	1	180.36	318.91	1.5337	1.6014	65.717	0.87	1.44	12.89	114.71	77.23	True	no
2756	Aragonite	1.0488	1.1556	4	479.15	318.30	1.2736	1.2146	63.988	0.41	0.70	110.79	129.26	138.92	True	no
2757	Aragonite	1.9928	1.5929	5	501.66	321.13	2.5612	2.5855	110.56	0.67	2.02	120.24	131.33	144.30	True	no
2758	Aragonite	2.3598	1.7334	5	543.69	321.56	2.6847	2.3988	134.12	0.87	1.86	144.67	101.31	146.50	True	no
2759	Aragonite	2.9891	1.9509	6	585.35	319.81	2.5524	1.7118	123.35	1.77	3.46	148.71	29.36	166.53	True	no
2760	Aragonite	0.94394	1.0963	4	5.44	320.44	1.7077	2.4266	68.573	0.64	1.48	16.83	59.87	124.80	True	no
2761	Aragonite	1.2586	1.2659	1	270.54	318.38	2.0445	2.6084	10.904	0.51	1.64	173.85	66.85	9.79	True	no
2762	Aragonite	1.1013	1.1841	2	301.00	320.62	1.5984	1.8221	116.35	0.33	0.69	174.99	49.81	135.32	True	no
2763	Aragonite	0.52441	0.81713	1	422.00	318.20	0.91901	1.2649	90	0.23	1.14	173.82	95.08	14.76	True	no
2764	Aragonite	0.52441	0.81713	0	434.60	318.20	1.0555	1.6684	49.065	0.26	1.30	4.81	69.75	1.42	True	no
2765	Aragonite	0.83906	1.0336	1	461.50	318.81	1.2233	1.4007	69.615	0.64	1.07	62.57	124.24	10.73	True	no
2766	Aragonite	1.5732	1.4153	4	462.63	321.77	2.3601	2.7806	48.595	1.00	1.63	53.85	127.37	5.60	True	no
2767	Aragonite	2.1501	1.6546	3	474.12	320.37	1.8796	1.2905	147.82	0.41	0.93	35.10	18.23	134.41	True	no
2768	Aragonite	0.73417	0.96684	4	496.21	318.29	1.071	1.227	29.256	0.16	0.36	121.40	121.80	152.39	True	no
2769	Aragonite	2.0452	1.6137	3	574.67	320.49	1.7526	1.1796	131.44	0.54	1.45	39.31	59.77	138.71	True	no
2770	Aragonite	0.78662	1.0008	3	590.40	318.60	1.1953	1.4266	87.55	0.49	1.33	126.70	145.01	169.71	True	no
2771	Aragonite	4.6148	2.424	4	1.75	323.98	2.5038	2.1338	101.52	1.06	2.38	145.33	78.37	47.90	True	edge
2772	Aragonite	1.3635	1.3176	2	92.92	321.08	1.8596	1.992	116.9	0.52	0.82	109.35	40.48	135.10	True	no
2773	Aragonite	1.2586	1.2659	5	113.63	320.67	1.2943	1.0454	104.17	0.46	1.10	61.69	156.07	122.96	True	no
2774	Aragonite	2.5696	1.8088	0	259.39	321.76	2.0881	1.3327	95.793	0.97	2.33	158.64	149.77	8.98	True	no
2775	Aragonite	1.311	1.292	3	441.12	320.96	1.3993	1.1731	60.58	0.62	1.31	122.59	98.47	20.34	True	no
2776	Aragonite	0.73417	0.96684	6	486.36	319.57	1.0716	1.2284	100.1	0.14	0.14	130.07	82.70	160.23	True	no
2777	Aragonite	1.1013	1.1841	2	580.10	320.24	1.3667	1.3322	113.53	0.35	1.10	128.69	91.30	51.23	True	no
2778	Aragonite	3.8806	2.2228	6	595.57	322.85	2.468	1.2328	100.28	0.63	1.73	120.66	47.02	80.19	True	no
2779	Aragonite	2.8843	1.9163	2	655.25	322.95	2.619	1.8678	102.43	0.58	1.52	7.08	99.67	103.09	True	no
2780	Aragonite	0.68173	0.93167	2	88.77	321.15	1.0791	1.3416	78.69	0.19	0.25	16.05	142.47	119.37	True	no
2781	Aragonite	5.0343	2.5318	7	133.25	327.06	3.9801	2.4714	116.42	1.30	3.12	105.58	150.58	151.30	True	no
2782	Aragonite	0.99638	1.1263	0	144.16	321.00	1.1643	1.0686	75.034	0.90	1.29	141.72	78.44	98.74	True	no
2783	Aragonite	2.6745	1.8453	2	295.24	321.67	2.5453	1.9025	155.02	0.71	1.55	133.33	17.27	37.59	True	no
2784	Aragonite	2.6745	1.8453	1	375.27	323.73	2.1224	1.3228	76.856	0.94	2.40	145.54	129.74	30.86	True	no
2785	Aragonite	0.57685	0.85701	4	481.91	320.64	1.043	1.4811	28.515	0.63	0.97	28.81	152.36	64.76	True	no
2786	Aragonite	0.57685	0.85701	3	498.00	320.82	1.0922	1.6241	54.992	0.60	1.10	25.35	155.55	70.36	True	no
2787	Aragonite	2.2025	1.6746	5	566.17	321.95	2.1105	1.5883	28.427	0.71	1.26	2.41	109.87	139.63	True	no
2788	Aragonite	0.94394	1.0963	3	648.22	321.89	1.3611	1.5415	96.086	0.55	1.38	64.39	67.64	105.59	True	no
2789	Aragonite	7.8137	3.1542	8	38.98	331.29	4.9641	2.4769	138.34	2.19	4.92	18.74	84.82	172.89	True	no
2790	Aragonite	3.094	1.9848	1	65.59	325.10	2.6256	1.7499	119.93	0.72	1.41	174.59	61.62	12.57	True	no
2791	Aragonite	0.62929	0.89512	1	106.25	321.42	1.1522	1.6568	163.25	0.29	1.64	59.19	126.45	143.94	True	no
2792	Aragonite	0.68173	0.93167	4	135.54	322.31	1.2933	1.9271	114.61	0.26	0.58	130.59	112.83	1.98	True	no
2793	Aragonite	1.9403	1.5718	2	270.76	322.38	2.0622	1.7214	9.2938	0.75	1.10	137.17	13.21	41.35	True	no
2794	Aragonite	5.9783	2.7589	4	314.72	325.78	3.1041	1.2658	56.632	1.07	2.55	12.66	135.42	35.17	True	no
2795	Aragonite	0.52441	0.81713	4	489.40	321.30	0.82961	1.0308	26.565	0.63	0.63	133.93	82.07	160.37	True	no
2796	Aragonite	0.78662	1.0008	4	494.47	321.87	1.2199	1.4857	127.93	0.27	0.68	106.45	122.08	145.02	True	no
2797	Aragonite	1.0488	1.1556	3	559.55	322.10	1.2936	1.253	26.565	0.43	1.05	4.32	105.28	28.77	True	no
2798	Aragonite	1.7306	1.4844	3	570.18	325.36	2.1289	2.0569	77.711	0.60	1.03	43.32	60.33	136.48	True	no
2799	Aragonite	0.83906	1.0336	2	602.56	321.38	1.1557	1.2502	23.745	0.39	0.53	118.46	33.60	84.12	True	no
2800	Aragonite	1.311	1.292	5	119.00	323.84	1.9115	2.1888	124.37	0.64	1.43	70.73	155.51	123.73	True	no
2801	Aragonite	0.99638	1.1263	3	125.16	322.84	1.219	1.1713	135	0.65	1.12	91.90	123.99	153.32	True	no
2802	Aragonite	0.83906	1.0336	1	291.19	323.63	1.6772	2.633	139.9	0.55	0.58	122.87	84.80	19.76	True	no
2803	Aragonite	0.99638	1.1263	1	364.37	322.21	1.6196	2.0677	5.8072	1.11	1.99	118.87	106.81	63.21	True	no
2804	Aragonite	1.5208	1.3915	4	483.97	324.69	1.8393	1.7472	103.51	0.60	1.17	92.75	131.61	138.96	True	no
2805	Aragonite	0.78662	1.0008	3	645.33	323.67	1.3343	1.7775	99.217	0.70	1.62	150.71	144.56	43.91	True	no
2806	Aragonite	0.94394	1.0963	1	22.89	323.28	1.3731	1.5687	18.219	0.15	0.98	8.50	137.70	163.77	True	no
2807	Aragonite	3.8282	2.2078	2	38.30	327.03	2.6893	1.4838	121.5	0.89	1.78	38.01	23.78	159.32	True	no
2808	Aragonite	2.3598	1.7334	4	113.60	327.13	2.9673	2.9304	124.39	1.86	3.80	109.86	83.05	157.29	True	no
2809	Aragonite	1.5732	1.4153	3	139.47	325.83	1.6219	1.3132	103.46	0.57	1.34	49.89	78.06	129.11	True	no
2810	Aragonite	1.2061	1.2392	2	274.78	324.91	1.6531	1.7795	31.481	0.76	1.28	172.01	69.89	7.00	True	no
2811	Aragonite	5.9783	2.7589	6	339.79	328.51	3.9794	2.0804	137.78	0.64	2.19	7.54	152.73	30.43	True	no
2812	Aragonite	0.68173	0.93167	3	342.23	323.62	0.97738	1.1005	149.04	0.47	0.90	166.37	91.09	45.80	True	no
2813	Aragonite	0.52441	0.81713	3	346.20	323.60	1.0555	1.6684	40.935	0.52	0.66	149.40	150.28	140.11	True	no
2814	Aragonite	0.52441	0.81713	2	436.30	322.80	1.0455	1.637	18.222	0.00	0.00	87.72	66.29	158.37	True	no
2815	Aragonite	1.1537	1.212	4	487.86	324.82	1.4236	1.3797	104.82	0.59	1.46	176.52	29.24	131.34	True	no
2816	Aragonite	0.8915	1.0654	4	511.71	324.18	1.4369	1.8189	130.58	0.52	1.17	110.00	135.09	137.91	True	no
2817	Aragonite	0.57685	0.85701	4	514.55	323.36	1.2037	1.9727	131.2	0.19	0.53	112.30	124.29	139.54	True	no
2818	Aragonite	1.2586	1.2659	4	676.96	324.29	1.6973	1.7978	41.034	0.65	1.01	73.69	43.65	3.24	True	no
2819	Aragonite	1.4159	1.3427	3	91.52	326.22	1.6256	1.4659	111.56	0.61	1.49	69.80	95.42	147.91	True	no
2820	Aragonite	0.57685	0.85701	1	105.36	324.00	0.95904	1.2523	90	0.25	1.35	58.81	125.16	142.10	True	no
2821	Aragonite	0.52441	0.81713	0	165.20	324.00	0.91901	1.2649	90	0.05	0.24	76.28	100.53	124.65	True	no
2822	Aragonite	1.5208	1.3915	0	185.31	326.52	1.9105	1.8851	93.349	0.66	1.06	177.09	30.93	97.81	True	no
2823	Aragonite	0.94394	1.0963	0	229.61	324.89	1.2836	1.371	40.948	0.64	1.42	142.63	156.89	146.95	True	no
2824	Aragonite	0.57685	0.85701	0	282.18	324.82	0.87334	1.0385	135	0.37	0.62	145.53	15.36	28.14	True	no
2825	Aragonite	0.62929	0.89512	2	349.33	324.33	1.178	1.7321	45	0.36	0.79	172.66	83.46	25.82	True	no
2826	Aragonite	1.2586	1.2659	2	352.79	326.38	1.379	1.1867	99.014	0.33	0.99	177.12	91.75	23.76	True	no
2827	Aragonite	2.3598	1.7334	4	478.38	326.82	2.312	1.779	149.79	0.97	2.63	162.25	171.55	174.79	True	no
2828	Aragonite	1.3635	1.3176	1	609.77	325.65	1.7605	1.7854	148.9	1.14	1.87	112.52	37.94	86.70	True	no
2829	Aragonite	0.83906	1.0336	3	651.00	325.50	1.1984	1.3442	99.217	0.31	0.60	6.09	94.22	119.77	True	no
2830	Aragonite	1.2586	1.2659	4	6.50	326.75	1.4745	1.3567	78.583	0.83	1.97	81.72	46.36	81.86	True	no
2831	Aragonite	1.1537	1.212	4	117.36	326.95	2.0234	2.7873	108.28	0.89	1.11	61.28	151.65	123.09	True	no
2832	Aragonite	0.68173	0.93167	1	304.69	325.85	1.1532	1.5322	56.835	0.32	0.75	172.62	49.39	137.51	True	no
2833	Aragonite	0.57685	0.85701	2	321.36	325.45	0.92029	1.1531	71.565	0.08	0.42	162.09	101.98	155.95	True	no
2834	Aragonite	1.4683	1.3673	4	325.00	326.46	1.6124	1.3906	32.632	0.68	2.00	108.62	153.44	118.07	True	no
2835	Aragonite	0.99638	1.1263	4	437.53	325.95	1.205	1.1445	109.57	0.75	1.18	89.07	68.43	156.02	True	no
2836	Aragonite	1.2061	1.2392	5	441.57	326.13	1.4572	1.3827	62.969	0.96	1.33	83.56	31.89	41.92	True	no
2837	Aragonite	1.1013	1.1841	3	493.52	326.19	1.322	1.2465	3.8978	0.51	1.52	15.30	148.81	69.64	True	no
2838	Aragonite	0.83906	1.0336	3	507.38	325.50	1.0366	1.0057	90	0.54	0.80	142.73	85.08	84.65	True	no
2839	Aragonite	1.5208	1.3915	3	559.52	326.83	2.0847	2.2445	133.56	0.79	2.11	13.77	97.10	158.87	True	no
2840	Aragonite	2.8318	1.8988	4	565.46	329.61	2.6698	1.9768	116.58	0.95	1.61	43.76	38.99	145.29	True	no
2841	Aragonite	0.57685	0.85701	4	590.64	325.45	1.2037	1.9727	138.8	0.78	2.57	5.26	100.10	132.92	True	no
2842	Aragonite	5.0343	2.5318	5	679.11	330.50	3.4025	1.8061	54.868	1.54	2.58	75.27	32.60	0.76	True	no
2843	Aragonite	2.0976	1.6343	2	685.60	326.05	1.3887	1.4441	100.83	0.88	2.27	81.55	143.05	93.60	True	edge
2844	Aragonite	0.52441	0.81713	4	47.10	326.20	0.93983	1.3229	116.57	0.19	0.23	108.91	79.63	96.17	True	no
2845	Aragonite	0.68173	0.93167	2	50.23	326.38	0.97738	1.1005	30.964	0.31	1.36	163.30	77.12	84.29	True	no
2846	Aragonite	0.52441	0.81713	5	123.80	326.50	0.95618	1.3693	90	0.73	1.53	64.29	158.21	114.78	True	no
2847	Aragonite	2.3074	1.714	5	128.70	330.09	2.4053	1.9692	108.62	1.53	2.70	109.19	61.78	166.67	True	no
2848	Aragonite	1.4159	1.3427	1	149.30	328.56	1.6473	1.5052	75.631	0.68	1.55	97.38	40.44	106.68	True	no
2849	Aragonite	0.94394	1.0963	1	159.67	327.06	1.4487	1.7463	64.791	0.43	0.98	63.14	75.38	115.68	True	no
2850	Aragonite	1.5732	1.4153	0	240.93	328.27	1.8525	1.7133	99.346	0.82	1.59	103.55	24.16	52.68	True	no
2851	Aragonite	0.8915	1.0654	1	276.65	327.00	1.1385	1.142	162.89	0.73	1.50	145.91	15.12	29.25	True	no
2852	Aragonite	0.99638	1.1263	5	331.05	326.79	1.4301	1.612	136.8	0.94	2.00	135.93	86.14	158.73	True	no
2853	Aragonite	0.78662	1.0008	3	345.07	327.53	1.509	2.2734	134.38	0.49	0.76	4.86	86.81	18.93	True	no
2854	Aragonite	1.4159	1.3427	3	458.56	328.81	1.7452	1.6895	87.269	0.46	0.96	96.70	149.78	165.85	True	no
2855	Aragonite	2.3074	1.714	2	469.93	328.52	1.9584	1.3055	162.43	1.01	2.21	115.63	164.51	152.27	True	no
2856	Aragonite	4.3002	2.3399	7	507.65	330.22	2.7433	1.3745	9.8585	1.03	1.81	25.72	86.37	96.01	True	no
2857	Aragonite	3.9855	2.2527	4	531.28	331.24	2.9589	1.7253	126.18	0.61	1.54	129.03	82.88	170.56	True	no
2858	Aragonite	0.94394	1.0963	2	546.67	326.83	1.3236	1.4577	153.43	0.72	0.90	63.31	56.57	44.22	True	no
2859	Aragonite	2.8843	1.9163	7	555.00	328.49	3.1965	2.7822	153.92	0.89	2.03	44.88	40.29	145.15	True	no
2860	Aragonite	4.4575	2.3823	4	601.71	330.09	2.9636	1.5475	33.585	1.17	2.11	27.27	98.10	142.68	True	no
2861	Aragonite	0.57685	0.85701	4	648.36	327.00	1.1319	1.7442	120.69	0.81	1.23	7.50	101.67	116.84	True	no
2862	Aragonite	0.8915	1.0654	2	20.71	328.24	1.0985	1.0631	16.845	0.53	1.14	5.36	104.22	167.58	True	no
2863	Aragonite	0.83906	1.0336	0	56.25	327.81	1.2175	1.3876	140.37	1.04	1.28	37.00	16.61	122.95	True	no
2864	Aragonite	0.99638	1.1263	2	108.79	328.26	1.3862	1.5146	76.082	0.45	0.64	57.24	144.02	146.06	True	no
2865	Aragonite	1.1013	1.1841	0	431.05	327.81	1.2928	1.1919	36.136	0.99	1.64	39.29	80.23	160.60	True	no
2866	Aragonite	1.2586	1.2659	3	447.04	328.79	1.7919	2.0036	114.68	0.74	1.85	129.08	156.49	11.89	True	no
2867	Aragonite	1.8879	1.5504	4	463.78	331.75	2.7949	3.2497	117.33	1.13	1.79	101.02	132.21	166.73	True	no
2868	Aragonite	0.62929	0.89512	3	515.00	327.50	1.0474	1.3693	90	0.22	0.27	123.25	117.22	34.38	True	no
2869	Aragonite	1.6781	1.4617	5	588.97	330.19	2.1901	2.2448	94.334	0.59	1.05	59.23	38.01	141.50	True	no
2870	Aragonite	1.1537	1.212	3	645.77	328.82	1.694	1.9535	140.16	0.64	1.18	136.04	61.35	89.64	True	no
2871	Aragonite	0.68173	0.93167	2	673.00	327.54	1.1482	1.5187	117.07	0.48	1.21	28.13	92.18	78.67	True	no
2872	Aragonite	0.78662	1.0008	1	81.00	328.73	1.0703	1.1438	90	0.41	1.04	70.71	59.77	86.75	True	no
2873	Aragonite	0.83906	1.0336	1	93.50	330.00	1.4033	1.8433	54.217	0.76	0.88	21.96	146.55	122.37	True	no
2874	Aragonite	0.62929	0.89512	1	155.75	328.42	1.0246	1.3103	57.933	0.72	0.86	131.75	136.65	48.23	True	no
2875	Aragonite	0.8915	1.0654	0	178.88	329.41	1.1633	1.1921	52.866	0.10	0.82	137.77	59.79	101.87	True	no
2876	Aragonite	5.2965	2.5969	5	322.48	332.11	3.7718	2.1095	1.2829	1.05	3.47	160.52	101.85	155.76	True	no
