Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
3273	Aragonite	1.1875	1.2296	3	277.00	306.21	1.4894	1.4671	44.072	0.83	2.17	0.18	65.95	80.03	True	no
3274	Aragonite	0.625	0.89206	3	302.90	306.30	1.3503	2.2913	57.529	0.35	0.73	94.04	132.51	86.24	True	no
3275	Aragonite	1.0625	1.1631	1	351.41	307.18	1.6524	2.0183	79.147	0.51	1.04	32.89	92.18	21.82	True	no
3276	Aragonite	2.125	1.6449	3	356.38	306.82	2.0947	1.6217	31.624	0.90	1.74	177.81	144.54	139.80	True	no
3277	Aragonite	0.8125	1.0171	3	427.85	306.85	1.5981	2.4687	107.48	0.52	0.95	109.72	10.13	24.09	True	no
3278	Aragonite	0.8125	1.0171	4	430.15	305.69	1.2053	1.4042	137.35	0.81	1.27	160.06	129.89	29.31	True	no
3279	Aragonite	1.125	1.1968	4	470.44	306.56	1.621	1.8344	138.08	0.56	1.09	118.25	82.58	12.88	True	no
3280	Aragonite	0.8125	1.0171	3	77.00	307.31	1.2911	1.6113	90	0.87	1.22	132.68	94.56	36.35	True	no
3281	Aragonite	4.75	2.4592	5	114.57	314.89	5.7109	5.3928	122.7	0.90	2.02	127.75	85.60	172.02	True	no
3282	Aragonite	1.75	1.4927	5	136.21	308.79	2.0537	1.8929	99.393	0.68	1.45	36.77	46.92	86.18	True	no
3283	Aragonite	2	1.5958	4	140.47	308.38	1.8536	1.3492	133.22	1.10	1.85	151.43	117.97	53.20	True	no
3284	Aragonite	0.625	0.89206	2	291.20	307.00	1.23	1.9011	129.35	0.18	0.90	86.85	114.01	82.23	True	no
3285	Aragonite	1.375	1.3231	3	305.36	307.91	1.6803	1.6128	73.94	0.74	1.29	164.79	109.70	126.99	True	no
3286	Aragonite	0.75	0.97721	1	324.25	306.83	1.3182	1.8198	59.853	0.98	1.17	68.86	117.63	39.91	True	no
3287	Aragonite	6.375	2.849	6	501.83	313.30	5.2175	3.3538	134.17	0.83	1.97	113.25	46.62	14.59	True	no
3288	Aragonite	2.125	1.6449	5	96.85	309.62	2.4422	2.2044	141.3	0.47	1.01	137.91	68.76	168.61	True	no
3289	Aragonite	16	4.5135	16	115.85	327.37	13.688	9.197	126.33	1.22	3.93	137.65	33.23	166.77	True	no
3290	Aragonite	5.625	2.6762	6	121.56	320.77	7.9383	8.7988	121.58	0.78	1.91	131.52	32.58	177.95	True	no
3291	Aragonite	1.625	1.4384	4	127.62	308.73	2.0498	2.0308	85.208	0.67	1.49	128.41	73.33	0.93	True	no
3292	Aragonite	1.875	1.5451	6	180.50	310.13	1.9438	1.5827	110.09	0.75	1.53	75.29	39.72	50.16	True	no
3293	Aragonite	0.875	1.0555	2	203.57	308.29	1.3429	1.6188	120.52	0.16	0.63	151.09	151.38	20.61	True	no
3294	Aragonite	1.0625	1.1631	4	313.82	308.12	1.3606	1.3684	120.07	0.54	0.78	81.31	136.84	66.79	True	no
3295	Aragonite	1.0625	1.1631	4	444.59	308.18	1.3281	1.3039	95.655	0.28	0.70	126.30	71.91	20.45	True	no
3296	Aragonite	0.625	0.89206	2	279.20	308.70	1.1414	1.637	71.778	0.26	1.02	54.85	79.60	63.35	True	no
3297	Aragonite	1.375	1.3231	2	289.77	310.14	1.6399	1.5362	108.32	0.77	1.87	154.25	106.36	107.83	True	no
3298	Aragonite	1.0625	1.1631	4	310.00	309.35	1.2411	1.1385	9.0519	0.51	1.53	87.43	118.74	51.90	True	no
3299	Aragonite	2.875	1.9133	6	514.00	310.78	2.0576	1.1565	146.84	0.75	1.79	164.62	144.90	35.22	True	no
3300	Aragonite	5.1875	2.57	8	133.33	313.84	2.9302	1.3	145.11	1.52	3.89	110.70	54.71	62.70	True	no
3301	Aragonite	2.375	1.7389	4	156.66	313.42	2.7163	2.4399	87.434	0.65	1.06	35.45	35.09	76.80	True	no
3302	Aragonite	1.375	1.3231	4	160.73	311.64	1.9995	2.2836	84.271	0.68	1.29	133.96	117.91	45.07	True	no
3303	Aragonite	0.75	0.97721	4	176.83	309.42	1.2356	1.5989	159.39	0.38	0.82	152.04	135.82	45.08	True	no
3304	Aragonite	0.8125	1.0171	4	188.46	309.62	1.2443	1.4965	140.73	0.32	1.08	20.80	23.68	93.01	True	no
3305	Aragonite	3.1875	2.0146	5	365.27	311.25	2.2396	1.2359	150.47	0.89	1.70	38.77	131.96	8.33	True	no
3306	Aragonite	0.625	0.89206	1	415.50	308.80	1.0439	1.3693	180	0.33	0.76	70.71	22.23	51.93	True	no
3307	Aragonite	0.6875	0.9356	2	421.09	310.00	1.1491	1.5084	104.71	0.32	0.52	124.03	81.46	19.77	True	no
3308	Aragonite	1.5	1.382	4	436.17	310.88	2.0726	2.2492	116.28	0.78	1.70	89.73	28.04	53.50	True	no
3309	Aragonite	1	1.1284	4	474.38	309.88	1.4417	1.6324	87.254	0.55	1.35	137.71	144.31	22.21	True	no
3310	Aragonite	6.5625	2.8906	6	481.18	315.06	4.0508	1.9639	138.99	0.90	2.29	98.53	32.91	24.99	True	no
3311	Aragonite	2.625	1.8282	2	527.57	312.02	2.1864	1.4303	116.77	0.77	1.75	110.95	36.21	21.53	True	no
3312	Aragonite	0.8125	1.0171	2	531.15	309.08	1.1747	1.3339	16.236	0.50	0.80	117.74	67.48	17.57	True	no
3313	Aragonite	0.875	1.0555	4	192.43	310.86	1.4851	1.9797	119.03	0.70	1.46	129.47	98.88	20.46	True	no
3314	Aragonite	3.75	2.1851	3	211.22	313.52	2.6155	1.4327	127.02	1.04	2.39	25.00	38.24	104.52	True	no
3315	Aragonite	2	1.5958	3	276.41	312.31	1.6311	1.0448	35.355	1.14	2.10	55.43	74.63	66.33	True	no
3316	Aragonite	0.8125	1.0171	3	287.00	311.31	1.5898	2.4432	108.8	0.61	1.24	151.33	100.04	112.74	True	no
3317	Aragonite	0.625	0.89206	0	347.20	310.00	1.0033	1.2649	90	0.37	0.62	84.47	113.77	64.42	True	no
3318	Aragonite	1.0625	1.1631	3	424.65	311.41	1.4061	1.4615	117.79	0.76	1.11	82.08	24.92	47.31	True	no
3319	Aragonite	1.625	1.4384	5	431.58	311.46	1.903	1.7504	153.86	0.82	1.65	106.51	9.21	35.12	True	no
3320	Aragonite	4.5	2.3937	6	444.21	314.14	3.7417	2.4435	139.51	0.79	1.74	158.12	130.81	29.60	True	no
3321	Aragonite	1.0625	1.1631	4	460.94	311.35	1.745	2.2508	80.603	0.73	1.67	95.67	103.83	21.19	True	no
3322	Aragonite	1.9375	1.5706	3	470.16	311.71	2.1322	1.8428	147.52	0.84	1.69	99.37	32.16	25.43	True	no
3323	Aragonite	1.6875	1.4658	4	506.37	311.41	2.3713	2.6172	152.41	0.59	1.26	163.04	155.90	30.44	True	no
3324	Aragonite	0.6875	0.9356	2	519.09	310.36	1.1137	1.4169	105.07	0.55	1.46	111.58	35.94	21.43	True	no
3325	Aragonite	1.625	1.4384	3	534.19	313.23	2.2669	2.4837	92.743	0.73	2.52	138.03	96.15	11.86	True	no
3326	Aragonite	1.375	1.3231	4	77.41	312.23	1.5827	1.4308	137.91	0.76	1.16	112.98	85.43	45.59	True	no
3327	Aragonite	6.5625	2.8906	8	87.98	317.37	3.2376	1.2545	78.609	0.60	1.87	66.22	54.59	64.84	True	no
3328	Aragonite	3.3125	2.0537	8	99.64	316.47	4.5463	4.9006	135.45	0.70	1.62	140.07	57.86	167.71	True	no
3329	Aragonite	1.3125	1.2927	3	102.38	313.71	2.2018	2.9011	110.1	0.61	0.91	115.37	148.66	167.48	True	no
3330	Aragonite	2.625	1.8282	6	144.36	313.76	2.0202	1.2211	122.39	0.74	1.63	139.39	136.96	27.86	True	no
3331	Aragonite	0.6875	0.9356	0	242.27	311.64	1.0047	1.1531	111.35	0.00	0.00	101.84	116.70	22.19	True	no
3332	Aragonite	1.125	1.1968	3	317.78	312.39	1.5883	1.7612	107.11	0.86	1.55	31.81	85.62	42.82	True	no
3333	Aragonite	1.375	1.3231	3	357.86	312.32	1.3638	1.0624	76.717	0.54	1.10	13.81	8.76	34.66	True	no
3334	Aragonite	0.8125	1.0171	4	370.31	312.00	1.2307	1.4641	80.198	0.73	1.22	40.00	133.34	5.98	True	no
3335	Aragonite	0.875	1.0555	3	373.50	311.64	1.113	1.1118	120.13	0.42	0.95	9.29	10.60	23.18	True	no
3336	Aragonite	2.75	1.8712	4	66.09	315.20	3.229	2.9779	132.15	0.35	1.99	144.55	65.48	6.20	True	no
3337	Aragonite	9.4375	3.4664	10	77.13	321.26	7.2255	4.3448	127.87	1.27	2.63	149.46	43.68	146.53	True	no
3338	Aragonite	3.375	2.073	4	152.39	316.41	3.2445	2.4497	119.03	0.77	1.51	102.53	67.40	31.68	True	no
3339	Aragonite	1.5	1.382	4	177.25	314.29	1.94	1.9706	104.76	1.18	2.14	163.81	137.05	45.77	True	no
3340	Aragonite	1.25	1.2616	1	300.85	313.80	1.7639	1.9549	62.407	0.64	1.32	148.44	115.50	107.23	True	no
3341	Aragonite	1.3125	1.2927	3	310.71	314.38	1.8104	1.9614	74.224	0.89	1.31	29.52	86.26	42.06	True	no
3342	Aragonite	1.1875	1.2296	4	314.47	313.53	1.5353	1.5591	121.96	0.61	1.32	81.35	129.20	59.23	True	no
3343	Aragonite	1.375	1.3231	3	416.68	313.95	1.7292	1.7079	100.01	0.40	1.17	144.76	120.79	28.35	True	no
3344	Aragonite	0.9375	1.0925	4	428.47	313.20	1.5628	2.046	130.46	0.84	1.17	145.19	123.86	6.59	True	no
3345	Aragonite	2.0625	1.6205	6	463.03	315.48	2.2738	1.9688	84.771	0.60	2.23	150.04	156.18	61.97	True	no
3346	Aragonite	2	1.5958	3	467.69	314.69	2.1511	1.8172	138.01	0.65	1.78	140.02	144.00	22.12	True	no
3347	Aragonite	1.3125	1.2927	4	93.38	315.38	1.8351	2.0153	98.503	0.65	1.25	166.06	124.33	63.15	True	no
3348	Aragonite	2.625	1.8282	6	163.90	316.90	2.8431	2.4185	95.166	1.14	2.48	36.11	38.74	75.36	True	no
3349	Aragonite	1.6875	1.4658	3	168.26	315.37	2.2157	2.285	110.01	0.85	1.78	18.36	31.88	88.66	True	no
3350	Aragonite	3.1875	2.0146	4	173.00	318.65	3.3539	2.7717	91.259	1.14	2.07	85.05	41.92	45.70	True	no
3351	Aragonite	0.625	0.89206	2	185.00	313.50	1.14	1.633	116.57	0.24	1.06	22.43	22.13	91.39	True	no
3352	Aragonite	1.5625	1.4105	4	190.24	314.04	1.6128	1.3074	152.97	1.11	1.77	26.76	25.59	90.13	True	no
3353	Aragonite	1.5	1.382	1	270.54	315.25	1.7383	1.5822	124.59	1.06	1.47	157.62	122.99	86.57	True	no
3354	Aragonite	1	1.1284	3	284.75	314.19	1.3153	1.3588	136.19	0.40	0.66	156.41	112.28	97.62	True	no
3355	Aragonite	1.1875	1.2296	3	183.47	316.26	1.4345	1.3609	118.81	0.60	1.23	87.24	41.52	35.90	True	no
3356	Aragonite	2.9375	1.9339	2	324.43	316.87	2.1519	1.2381	130.67	0.89	2.74	139.88	141.69	96.67	True	no
3357	Aragonite	2.6875	1.8498	5	361.95	316.51	2.0651	1.2462	9.583	0.76	1.93	39.76	135.31	11.48	True	no
3358	Aragonite	3.3125	2.0537	5	453.79	317.66	2.6707	1.6912	120.1	0.51	2.13	61.76	22.79	72.55	True	no
3359	Aragonite	0.8125	1.0171	3	518.08	315.00	1.0924	1.1536	38.503	0.25	0.31	135.49	95.64	12.13	True	no
3360	Aragonite	0.8125	1.0171	1	303.08	316.38	1.2935	1.6173	98.971	0.44	0.77	148.65	117.08	104.05	True	no
3361	Aragonite	1.625	1.4384	5	370.42	316.38	1.946	1.8303	33.101	0.58	1.19	16.90	75.60	11.57	True	no
3362	Aragonite	1.125	1.1968	3	374.28	317.39	1.773	2.1945	67.825	0.51	1.64	109.67	77.94	42.72	True	no
3363	Aragonite	0.8125	1.0171	3	414.08	316.54	1.2754	1.5723	110.44	0.68	1.45	49.07	27.70	68.17	True	no
3364	Aragonite	1.8125	1.5191	5	434.97	316.14	1.8583	1.4963	150.21	0.78	1.75	139.44	70.99	7.10	True	no
3365	Aragonite	2.375	1.7389	5	513.50	316.97	2.1558	1.5369	133.54	0.59	1.52	113.97	55.09	31.21	True	no
3366	Aragonite	2.375	1.7389	5	137.76	319.42	2.0588	1.4017	48.014	0.66	1.25	162.10	95.47	44.07	True	no
3367	Aragonite	1.875	1.5451	1	277.27	317.80	1.9037	1.5181	58.087	0.67	2.39	42.87	84.41	73.76	True	no
3368	Aragonite	0.75	0.97721	4	287.58	316.75	1.1677	1.4279	74.233	0.05	0.28	86.10	128.37	64.63	True	no
3369	Aragonite	0.9375	1.0925	3	441.20	317.40	1.5368	1.9786	127.76	0.69	1.08	96.76	10.02	45.77	True	no
3370	Aragonite	2.6875	1.8498	3	529.98	319.58	2.5251	1.8634	100.56	0.18	0.55	113.86	53.78	31.97	True	no
3371	Aragonite	2.125	1.6449	5	142.29	320.35	2.4682	2.2515	92.801	0.93	1.65	92.99	29.93	35.94	True	no
3372	Aragonite	1.25	1.2616	5	159.55	318.90	1.7271	1.8742	77.692	0.84	1.55	133.44	121.93	36.75	True	no
3373	Aragonite	0.9375	1.0925	4	186.87	318.13	1.5431	1.9949	62.143	0.63	1.24	97.96	54.18	27.28	True	no
3374	Aragonite	0.875	1.0555	1	295.21	318.57	1.271	1.4501	118.11	0.81	1.30	23.25	78.88	51.85	True	no
3375	Aragonite	2.0625	1.6205	5	317.18	318.48	1.9071	1.385	34.841	0.64	0.97	162.31	118.89	132.58	True	no
3376	Aragonite	1.625	1.4384	5	420.00	318.23	1.4978	1.0843	68.896	0.65	1.34	143.09	120.64	31.87	True	no
3377	Aragonite	4.4375	2.377	7	434.24	321.76	3.8003	2.5562	134.66	0.78	2.03	135.62	119.85	23.89	True	no
3378	Aragonite	7.1875	3.0251	6	515.12	322.54	4.2014	1.9289	176.41	1.00	2.35	15.21	27.68	114.71	True	no
3379	Aragonite	26.875	5.8496	12	79.32	338.77	14.239	5.9252	125.82	1.22	3.35	83.05	4.47	62.81	True	no
3380	Aragonite	1.5	1.382	3	80.50	320.83	2.1421	2.4025	100.28	0.47	0.99	83.94	146.88	134.44	True	no
3381	Aragonite	2.8125	1.8923	6	99.42	321.80	2.744	2.1027	115.79	0.54	1.44	76.93	167.86	122.88	True	no
3382	Aragonite	4.125	2.2917	5	147.91	322.36	2.8381	1.5336	84.304	0.73	2.09	83.09	30.28	38.98	True	no
3383	Aragonite	2.5	1.7841	6	189.55	321.60	2.6573	2.2183	81.976	1.22	2.51	156.84	141.95	41.25	True	no
3384	Aragonite	1.9375	1.5706	3	269.19	320.42	1.8714	1.4197	85.627	0.85	1.36	160.52	115.74	95.95	True	no
3385	Aragonite	1.1875	1.2296	4	284.21	319.79	1.5153	1.5186	51.422	1.02	1.69	6.01	75.35	56.71	True	no
3386	Aragonite	0.75	0.97721	3	356.67	319.08	1.1964	1.4989	73.559	0.67	0.88	12.27	18.21	28.74	True	no
3387	Aragonite	21.563	5.2397	9	476.64	327.10	7.1446	1.8593	137.43	1.40	3.03	75.37	31.07	57.50	True	no
3388	Aragonite	1.5	1.382	4	94.96	321.33	1.6436	1.4144	110.34	0.59	1.16	137.30	69.00	168.06	True	no
3389	Aragonite	3.9375	2.2391	7	176.48	325.22	3.4157	2.3272	86.553	1.07	2.40	158.81	139.67	44.55	True	no
3390	Aragonite	1.375	1.3231	3	194.86	321.14	1.8474	1.9495	127.14	0.59	2.13	156.77	142.82	40.89	True	no
3391	Aragonite	2.5	1.7841	3	218.90	321.58	2.2634	1.6095	63.895	0.99	1.72	89.92	58.05	19.98	True	no
3392	Aragonite	0.75	0.97721	3	310.17	319.00	1.2766	1.7067	160.19	1.02	1.64	152.21	130.46	110.58	True	no
3393	Aragonite	1.375	1.3231	2	424.55	321.27	1.7954	1.8413	104.33	1.02	2.53	54.07	29.62	75.90	True	no
3394	Aragonite	0.625	0.89206	4	288.20	320.50	1.0439	1.3693	90	0.24	0.31	168.21	99.97	108.88	True	no
3395	Aragonite	0.75	0.97721	0	400.25	320.67	1.0469	1.1477	70.195	0.19	1.15	88.35	52.52	6.58	True	no
3396	Aragonite	1.3125	1.2927	3	416.71	321.71	1.7284	1.7876	104.21	0.58	1.03	22.63	28.64	110.86	True	no
3397	Aragonite	6.3125	2.835	5	493.61	328.34	5.0374	3.1572	125.5	1.01	2.84	140.29	144.28	25.18	True	no
3398	Aragonite	6.5	2.8768	4	528.83	329.63	5.6964	3.9208	106.05	0.84	2.16	111.63	35.84	18.00	True	no
3399	Aragonite	0.625	0.89206	5	132.30	321.70	1.0053	1.27	135	0.62	1.44	131.62	137.26	4.06	True	no
3400	Aragonite	2.5625	1.8063	6	168.95	324.41	2.7612	2.3369	127.1	0.81	2.63	128.39	122.31	37.29	True	no
3401	Aragonite	1.6875	1.4658	2	209.44	322.59	1.5921	1.1797	14.696	0.91	2.07	96.85	53.75	22.43	True	no
3402	Aragonite	0.625	0.89206	3	290.60	321.30	1.2556	1.9813	53.845	0.62	1.04	103.74	113.99	85.44	True	no
3403	Aragonite	1.0625	1.1631	2	306.71	322.00	1.4059	1.461	60.093	0.55	0.86	77.39	126.21	68.48	True	no
3404	Aragonite	0.8125	1.0171	4	312.46	321.69	1.2141	1.4248	163.04	0.75	1.98	150.42	132.34	114.10	True	no
3405	Aragonite	1.1875	1.2296	1	323.26	323.79	1.5446	1.5779	110.88	1.01	2.05	128.30	142.81	98.97	True	no
3406	Aragonite	0.75	0.97721	2	360.42	321.33	1.5379	2.4768	150.01	0.84	1.57	109.85	81.00	43.17	True	no
3407	Aragonite	2.4375	1.7617	2	375.23	323.82	2.0322	1.3307	83.153	0.67	1.31	82.71	3.02	123.24	True	no
3408	Aragonite	4.125	2.2917	6	430.42	328.27	4.1741	3.3173	123.4	0.51	1.07	115.80	126.05	176.99	True	no
3409	Aragonite	3.1875	2.0146	6	443.63	323.24	2.7389	1.8484	146.09	0.82	2.10	139.58	70.86	7.01	True	no
3410	Aragonite	6.625	2.9043	7	456.49	327.26	5.0618	3.0375	143.12	0.87	2.78	92.20	11.80	49.92	True	no
3411	Aragonite	1.625	1.4384	5	459.38	323.04	1.7222	1.4336	77.753	1.03	2.72	123.16	70.70	23.88	True	no
3412	Aragonite	2.4375	1.7617	5	465.05	327.28	3.2427	3.3882	124.86	0.85	1.91	152.38	128.82	32.63	True	no
3413	Aragonite	1.125	1.1968	6	163.50	324.61	2.1915	3.3528	115.34	0.99	2.26	130.93	120.50	40.89	True	no
3414	Aragonite	9.4375	3.4664	9	186.72	334.98	5.3667	2.3969	125.57	1.15	2.70	155.74	141.16	36.43	True	no
3415	Aragonite	0.75	0.97721	1	203.50	322.33	1.1181	1.3093	127.24	0.70	1.88	79.04	34.83	42.56	True	no
3416	Aragonite	2.75	1.8712	5	214.30	326.84	2.9802	2.5366	101.87	2.19	3.52	114.61	178.33	18.15	True	no
3417	Aragonite	1.625	1.4384	2	294.65	324.08	1.9508	1.8394	111.28	1.02	2.32	81.06	105.18	77.13	True	no
3418	Aragonite	0.75	0.97721	1	355.25	323.25	1.1014	1.2704	119.2	0.27	0.33	109.82	80.27	41.56	True	no
3419	Aragonite	9.25	3.4318	8	143.79	337.09	9.4605	7.5993	119.03	0.81	1.68	124.10	21.34	5.54	True	no
3420	Aragonite	1.8125	1.5191	3	160.93	325.90	2.2785	2.2497	107.69	0.82	1.22	133.70	119.22	35.87	True	no
3421	Aragonite	0.6875	0.9356	4	184.64	323.82	1.45	2.4018	82.027	0.66	1.03	107.06	32.09	24.49	True	no
3422	Aragonite	1.875	1.5451	4	193.90	325.37	1.8855	1.4892	140.03	0.88	2.19	91.16	39.56	37.43	True	no
3423	Aragonite	2.4375	1.7617	4	284.72	324.69	2.04	1.3409	27.806	0.68	1.68	34.69	61.77	76.05	True	no
3424	Aragonite	1.4375	1.3529	4	316.74	324.39	1.6873	1.5556	106.03	0.65	1.61	54.31	126.84	45.32	True	no
3425	Aragonite	0.75	0.97721	0	368.50	323.00	1.1435	1.3693	180	0.12	0.73	14.93	71.11	4.32	True	no
3426	Aragonite	0.875	1.0555	2	420.50	324.14	1.3511	1.6385	144.94	0.86	1.31	143.76	104.23	27.75	True	no
3427	Aragonite	1.125	1.1968	2	431.83	324.22	1.6566	1.9159	125.18	0.55	1.66	50.49	22.00	74.28	True	no
3428	Aragonite	6.375	2.849	7	491.07	334.54	7.5919	7.1009	119.5	0.56	1.46	121.21	93.85	14.74	True	no
3429	Aragonite	2.25	1.6926	2	64.72	328.17	3.7133	4.8131	119.02	0.48	1.50	133.36	55.38	12.35	True	no
3430	Aragonite	7.5625	3.103	10	92.76	333.91	6.385	4.2339	123.94	0.68	1.60	144.80	62.63	146.45	True	no
3431	Aragonite	4.3125	2.3433	6	108.41	328.72	3.3757	2.0753	102.42	0.74	1.66	104.76	114.25	154.01	True	no
3432	Aragonite	2.6875	1.8498	4	120.49	327.65	2.9872	2.6078	133.09	0.54	1.10	131.18	151.63	175.02	True	no
3433	Aragonite	1	1.1284	3	266.00	324.75	1.1962	1.1239	90	0.79	1.19	98.39	105.82	78.21	True	no
3434	Aragonite	1.625	1.4384	4	271.15	325.96	1.5678	1.1879	41.493	0.65	1.37	29.55	62.55	67.86	True	no
3435	Aragonite	0.875	1.0555	3	90.64	325.64	1.3278	1.5826	118.62	0.59	1.13	110.98	117.15	145.79	True	no
3436	Aragonite	1	1.1284	4	103.63	326.63	1.5425	1.8687	106.43	0.64	1.53	24.00	156.47	88.75	True	no
3437	Aragonite	1.5	1.382	4	201.92	326.96	1.7511	1.6055	99.615	0.82	1.21	112.14	36.37	13.38	True	no
3438	Aragonite	0.8125	1.0171	3	221.62	326.15	1.4184	1.9449	107.39	0.91	1.21	162.41	103.81	44.68	True	no
3439	Aragonite	1.6875	1.4658	2	225.37	327.70	2.3693	2.6127	116.84	0.71	1.94	89.06	17.68	44.73	True	no
3440	Aragonite	0.75	0.97721	0	360.25	325.42	1.1677	1.4279	15.767	0.42	0.80	18.16	130.78	178.25	True	no
3441	Aragonite	0.625	0.89206	0	401.00	325.80	1.0033	1.2649	90	0.30	1.49	119.71	5.37	167.86	True	no
3442	Aragonite	2	1.5958	4	524.19	329.22	2.3485	2.1658	103.29	0.45	1.87	129.22	98.46	9.23	True	no
3443	Aragonite	1.5	1.382	3	98.88	328.67	2.8306	4.1952	120.67	0.76	1.21	142.00	53.20	146.55	True	no
3444	Aragonite	5.5	2.6463	5	147.20	335.07	6.3182	5.7005	115.24	0.89	2.16	130.16	84.52	2.84	True	no
3445	Aragonite	0.625	0.89206	4	198.60	326.70	1.2556	1.9813	126.15	0.76	1.26	125.22	99.66	11.57	True	no
3446	Aragonite	0.625	0.89206	3	208.20	325.80	1.2906	2.0931	159.33	0.20	0.51	111.97	107.73	16.68	True	no
3447	Aragonite	1.3125	1.2927	0	301.67	327.76	1.5139	1.3714	85.902	0.61	0.81	69.30	122.92	65.44	True	no
3448	Aragonite	2.4375	1.7617	4	311.08	327.62	1.9874	1.2726	10.328	0.92	2.11	157.38	134.77	123.28	True	no
3449	Aragonite	2.5625	1.8063	6	441.51	331.24	3.5657	3.8968	110.92	0.76	2.12	117.10	72.01	13.73	True	no
3450	Aragonite	1.125	1.1968	2	520.56	328.00	1.519	1.6108	55.09	0.68	1.41	112.95	54.03	32.31	True	no
3451	Aragonite	6.1875	2.8068	4	65.39	336.02	5.0349	3.2178	124.32	0.68	2.05	150.90	144.24	179.51	True	no
3452	Aragonite	5.625	2.6762	8	99.76	332.59	3.417	1.6302	128.65	0.82	1.69	115.54	100.02	153.57	True	no
3453	Aragonite	1.5	1.382	2	136.00	330.00	2.2162	2.5717	117.59	1.31	2.99	127.66	87.57	166.30	True	no
3454	Aragonite	1.4375	1.3529	5	168.26	329.17	1.8456	1.861	130.79	0.71	1.52	124.27	125.54	34.98	True	no
3455	Aragonite	2.375	1.7389	3	205.55	330.68	2.7217	2.4497	94.471	1.69	2.88	89.85	45.45	21.62	True	no
3456	Aragonite	1.6875	1.4658	3	377.93	328.63	1.8662	1.6209	17.891	1.03	1.76	53.09	6.78	151.00	True	no
3457	Aragonite	6.375	2.849	7	450.13	335.70	5.5233	3.7585	133.37	0.75	2.32	140.76	121.55	16.95	True	no
3458	Aragonite	2.9375	1.9339	4	151.49	332.09	3.1413	2.6384	107.44	0.71	1.66	96.39	27.04	29.17	True	no
3459	Aragonite	1	1.1284	2	184.88	329.25	1.667	2.1826	82.427	0.63	1.04	93.25	35.79	39.43	True	no
3460	Aragonite	0.75	0.97721	3	218.08	328.83	1.2547	1.6485	80.583	0.65	1.03	100.64	125.11	5.44	True	no
3461	Aragonite	1.125	1.1968	3	265.72	328.22	1.3717	1.3137	171.88	0.36	0.36	33.93	85.28	70.06	True	no
3462	Aragonite	0.9375	1.0925	2	286.33	328.53	1.3049	1.4266	31.853	0.61	0.98	29.33	79.42	69.30	True	no
3463	Aragonite	1.9375	1.5706	3	317.68	329.29	2.209	1.978	11.793	0.63	1.56	70.56	139.63	62.68	True	no
3464	Aragonite	0.8125	1.0171	2	367.62	328.38	1.1019	1.1737	45	0.44	1.88	14.99	124.84	170.99	True	no
3465	Aragonite	1.5625	1.4105	3	449.08	330.20	2.2286	2.4965	128.02	0.68	1.20	122.93	60.14	16.50	True	no
3466	Aragonite	3.8125	2.2032	7	195.80	331.07	2.8268	1.6462	155.33	0.98	2.67	155.63	142.88	34.45	True	no
3467	Aragonite	1.125	1.1968	2	212.00	331.17	1.7489	2.1352	115.45	1.23	1.49	6.45	13.03	92.57	True	no
3468	Aragonite	0.625	0.89206	1	272.10	329.10	1.2593	1.9927	29.767	0.71	0.89	174.47	98.01	109.90	True	no
3469	Aragonite	0.9375	1.0925	3	371.27	329.40	1.3297	1.4812	14.185	0.16	0.20	78.86	13.44	123.46	True	no
3470	Aragonite	6.5	2.8768	7	115.63	338.25	4.5283	2.4776	113.65	0.78	2.02	127.30	120.58	167.54	True	no
3471	Aragonite	0.9375	1.0925	5	165.33	330.93	1.5493	2.011	133.28	0.44	0.74	123.86	123.83	37.18	True	no
3472	Aragonite	0.625	0.89206	5	173.00	330.80	1.0033	1.2649	90	0.63	1.11	124.28	43.70	17.65	True	no
3473	Aragonite	2.0625	1.6205	2	209.36	334.18	2.4963	2.373	97.771	1.28	2.33	81.87	43.80	36.77	True	no
3474	Aragonite	2.0625	1.6205	4	221.48	333.58	2.5132	2.4053	92.645	0.90	1.68	105.59	108.07	15.26	True	no
3475	Aragonite	1.5625	1.4105	4	306.28	333.12	2.2589	2.5649	79.707	0.84	1.07	143.92	110.74	109.34	True	no
3476	Aragonite	1	1.1284	2	427.81	330.81	1.4265	1.5983	45	0.35	0.73	19.08	26.42	111.40	True	no
3477	Aragonite	2.625	1.8282	5	438.67	334.40	2.8451	2.4219	119.87	0.69	1.70	134.87	133.72	17.38	True	no
3478	Aragonite	1.8125	1.5191	4	454.79	332.97	2.5067	2.7227	127.18	0.61	1.46	148.44	123.35	10.12	True	no
3479	Aragonite	0.75	0.97721	3	87.75	332.33	1.1943	1.4937	115.63	0.82	1.33	119.82	101.52	156.44	True	no
3480	Aragonite	0.625	0.89206	3	179.00	331.80	1.0033	1.2649	90	0.73	1.22	82.50	40.37	45.72	True	no
3481	Aragonite	3	1.9544	2	282.48	335.94	2.8174	2.078	78.43	0.84	2.25	69.84	111.64	75.05	True	no
3482	Aragonite	4.4375	2.377	5	378.03	334.73	2.8403	1.4278	143.98	1.18	1.96	26.05	61.87	1.61	True	no
