Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
965	Aragonite	2.25	1.6926	4	313.72	101.36	2.0005	1.3969	85.935	0.56	1.35	156.65	78.73	128.61	True	no
966	Aragonite	1.08	1.1726	0	400.25	100.75	1.2806	1.1926	100.28	0.09	0.53	85.52	78.36	164.67	True	no
967	Aragonite	1.8	1.5139	3	5.80	102.60	2.2612	2.2309	115.76	0.49	1.48	149.00	125.07	24.95	True	no
968	Aragonite	0.9	1.0705	2	47.40	102.30	1.5256	2.031	79.695	0.30	0.50	165.27	86.09	106.13	True	no
969	Aragonite	1.17	1.2205	4	72.77	102.08	1.5491	1.6108	79.623	0.42	0.86	22.67	100.01	125.00	True	no
970	Aragonite	1.26	1.2666	3	82.21	101.86	1.582	1.5601	59.62	0.30	0.45	78.48	72.45	80.86	True	no
971	Aragonite	0.9	1.0705	3	101.70	101.90	1.5934	2.2157	101.44	0.40	0.79	42.35	140.94	128.70	True	no
972	Aragonite	1.62	1.4362	4	194.39	102.50	1.8869	1.7261	69.735	0.16	0.32	122.22	65.77	137.07	True	no
973	Aragonite	0.9	1.0705	4	211.70	101.50	1.4096	1.7339	52.466	0.24	0.79	123.96	65.39	126.09	True	no
974	Aragonite	5.13	2.5557	5	293.12	103.96	2.7347	1.145	57.288	0.96	1.72	62.08	72.03	127.42	True	no
975	Aragonite	1.26	1.2666	5	317.79	101.50	1.5591	1.5151	38.802	0.21	0.70	118.29	74.78	111.91	True	no
976	Aragonite	4.05	2.2708	2	366.91	104.78	3.1288	1.8985	72.992	1.12	1.94	110.56	47.22	100.18	True	no
977	Aragonite	0.99	1.1227	3	411.18	102.00	1.3064	1.354	90	0.46	0.78	108.01	43.91	150.12	True	no
978	Aragonite	3.24	2.0311	4	23.08	106.53	3.6741	3.2723	96.915	1.29	2.93	179.73	49.14	83.00	True	no
979	Aragonite	0.99	1.1227	4	32.45	103.73	2.0279	3.2626	93.058	0.26	0.45	52.61	148.57	138.80	True	no
980	Aragonite	1.53	1.3957	3	40.12	103.47	1.9063	1.8654	99.184	0.48	0.77	41.49	105.64	71.43	True	no
981	Aragonite	1.89	1.5513	6	146.48	104.95	2.7542	3.1523	100.69	0.72	1.79	13.89	28.11	67.89	True	no
982	Aragonite	1.08	1.1726	3	148.33	102.83	1.5177	1.675	68.04	0.46	1.09	111.77	83.68	118.01	True	no
983	Aragonite	1.26	1.2666	4	213.93	103.14	1.5339	1.4666	56.111	0.60	0.86	75.16	106.99	128.97	True	no
984	Aragonite	1.89	1.5513	5	232.19	103.10	2.0217	1.6985	133.13	0.41	0.93	71.92	128.40	119.49	True	no
985	Aragonite	1.17	1.2205	3	309.00	103.00	1.648	1.8232	75.128	0.33	0.93	107.66	35.41	104.65	True	no
986	Aragonite	2.79	1.8848	6	320.77	107.00	3.5511	3.5499	96.129	0.88	1.53	83.61	75.47	130.39	True	no
987	Aragonite	3.33	2.0591	7	324.05	104.14	2.6458	1.651	82.885	0.40	1.09	34.55	116.30	124.39	True	no
988	Aragonite	0.99	1.1227	2	344.82	102.45	1.3775	1.5054	131.03	0.29	1.09	25.30	80.17	169.67	True	no
989	Aragonite	3.06	1.9739	8	16.29	106.68	2.643	1.7929	97.078	0.96	2.00	84.00	111.76	104.67	True	no
990	Aragonite	2.16	1.6584	4	26.29	105.00	2.4427	2.1696	89.326	0.61	0.75	56.83	108.41	124.83	True	no
991	Aragonite	1.71	1.4755	2	56.95	104.47	1.7816	1.4578	88.831	0.42	0.98	74.83	92.40	77.66	True	no
992	Aragonite	2.43	1.759	5	64.70	104.74	2.1168	1.4482	55.129	0.28	0.58	105.71	96.74	72.50	True	no
993	Aragonite	2.34	1.7261	4	84.81	105.58	2.4376	1.9944	99.115	0.98	1.62	119.50	85.01	56.01	True	no
994	Aragonite	1.62	1.4362	3	133.06	104.61	1.9448	1.8337	115.73	0.33	0.76	80.41	147.65	118.06	True	no
995	Aragonite	1.08	1.1726	2	158.58	104.17	1.3613	1.3476	132.21	0.39	0.83	100.67	133.67	115.55	True	no
996	Aragonite	1.89	1.5513	4	173.76	104.81	1.7331	1.2482	54.423	0.42	0.63	92.85	111.37	119.93	True	no
997	Aragonite	1.35	1.3111	4	190.60	104.33	1.746	1.7735	49.421	0.37	0.66	74.29	111.74	115.69	True	no
998	Aragonite	3.51	2.114	7	198.15	106.79	3.6758	3.0234	92.252	0.66	1.33	139.17	44.09	96.62	True	no
999	Aragonite	1.71	1.4755	5	221.21	103.95	1.7493	1.4055	41.779	0.30	0.85	38.14	107.21	141.06	True	no
1000	Aragonite	1.17	1.2205	5	235.92	103.69	1.5344	1.5804	79.357	0.23	0.54	47.10	98.91	130.62	True	no
1001	Aragonite	1.71	1.4755	4	240.26	104.42	1.9091	1.674	121.68	0.19	0.24	166.17	53.15	127.03	True	no
1002	Aragonite	0.9	1.0705	4	243.00	103.20	1.2039	1.2649	90	0.26	1.29	176.70	114.62	106.63	True	no
1003	Aragonite	1.53	1.3957	3	269.76	104.65	1.7496	1.5714	65.692	0.53	1.07	56.64	100.90	119.02	True	no
1004	Aragonite	1.08	1.1726	3	282.92	103.67	1.3054	1.2393	55.278	0.40	0.58	117.85	57.18	106.78	True	no
1005	Aragonite	1.08	1.1726	4	302.33	103.50	1.3418	1.3093	142.76	0.18	0.37	163.83	34.34	66.56	True	no
1006	Aragonite	1.71	1.4755	3	372.16	103.84	1.5969	1.1713	135	0.46	0.76	120.61	12.26	104.59	True	no
1007	Aragonite	3.78	2.1938	2	2.24	105.62	1.8973	1.4959	80.363	0.69	1.78	140.79	132.07	35.62	True	edge
1008	Aragonite	2.7	1.8541	6	35.67	106.17	2.2657	1.4932	105.18	0.66	1.47	132.07	95.22	87.11	True	no
1009	Aragonite	2.07	1.6235	3	140.30	105.65	2.1525	1.7579	92.038	0.51	1.96	5.19	119.72	100.16	True	no
1010	Aragonite	0.9	1.0705	5	210.60	105.20	1.475	1.8987	94.065	0.33	0.35	35.30	127.09	131.72	True	no
1011	Aragonite	1.35	1.3111	6	226.27	104.73	1.6886	1.6588	132.63	0.51	0.63	107.13	96.27	133.80	True	no
1012	Aragonite	0.99	1.1227	3	251.64	104.55	1.2056	1.1531	71.565	0.34	0.37	50.96	134.52	129.65	True	no
1013	Aragonite	1.17	1.2205	4	256.00	104.15	1.5872	1.6912	90	0.24	0.60	85.84	115.00	105.43	True	no
1014	Aragonite	1.35	1.3111	4	260.73	104.93	1.5914	1.4733	117.55	0.44	0.66	146.64	88.43	119.58	True	no
1015	Aragonite	1.17	1.2205	2	277.08	105.31	1.4784	1.4673	97.973	0.26	0.57	5.10	126.77	79.14	True	no
1016	Aragonite	1.17	1.2205	4	298.46	104.38	1.4931	1.4965	39.265	0.32	0.46	40.79	99.26	148.81	True	no
1017	Aragonite	1.17	1.2205	5	311.15	105.23	1.38	1.2784	31.973	0.59	0.81	45.96	76.71	143.90	True	no
1018	Aragonite	1.17	1.2205	4	327.69	105.08	1.3129	1.1571	61.236	0.16	0.35	34.87	125.37	114.54	True	no
1019	Aragonite	1.44	1.3541	5	331.06	105.81	2.2267	2.7044	115.31	0.35	0.78	178.47	70.75	93.32	True	no
1020	Aragonite	1.62	1.4362	3	334.00	104.33	1.8649	1.6861	158.86	0.33	0.82	115.23	85.49	108.38	True	no
1021	Aragonite	1.62	1.4362	4	341.22	105.61	1.7253	1.4431	80.986	0.35	0.63	39.16	98.46	107.75	True	no
1022	Aragonite	1.71	1.4755	3	44.58	106.47	2.0824	1.9917	108.43	0.42	1.07	30.16	103.08	51.50	True	no
1023	Aragonite	1.17	1.2205	3	69.77	105.08	1.3891	1.2953	178.21	0.25	0.82	118.97	101.42	54.73	True	no
1024	Aragonite	2.34	1.7261	4	103.81	107.15	2.1528	1.5556	80.112	0.57	0.86	32.16	119.79	71.79	True	no
1025	Aragonite	1.44	1.3541	3	137.38	106.81	1.9329	2.0378	109.68	0.52	0.63	114.18	68.95	114.62	True	no
1026	Aragonite	1.8	1.5139	5	150.60	106.50	1.8269	1.4563	77.875	0.56	0.82	88.00	105.28	127.32	True	no
1027	Aragonite	3.42	2.0867	7	164.55	108.74	3.1079	2.2182	81.546	0.78	1.30	80.91	109.25	89.33	True	no
1028	Aragonite	1.8	1.5139	5	177.60	106.70	1.6818	1.2342	56.437	0.65	1.05	118.75	59.77	108.56	True	no
1029	Aragonite	0.99	1.1227	3	202.18	105.55	1.5403	1.8821	98.13	0.21	0.44	118.25	141.06	147.95	True	no
1030	Aragonite	1.53	1.3957	6	231.12	106.12	2.0958	2.2547	146.02	0.43	0.82	167.93	51.46	119.36	True	no
1031	Aragonite	2.88	1.9149	6	306.00	106.91	2.0851	1.1857	128.25	0.95	1.87	16.31	114.24	113.65	True	no
1032	Aragonite	3.24	2.0311	7	316.64	107.28	2.0978	1.0667	62.454	0.75	1.51	151.14	45.59	92.56	True	no
1033	Aragonite	2.34	1.7261	6	10.38	108.85	2.4237	1.9717	111.75	0.70	1.27	131.44	96.12	14.20	True	no
1034	Aragonite	1.17	1.2205	3	14.15	106.38	1.4431	1.3979	114.44	0.66	1.28	143.38	87.50	115.97	True	no
1035	Aragonite	2.88	1.9149	4	75.47	109.78	2.9701	2.4057	96.985	0.68	1.08	17.81	74.11	130.78	True	no
1036	Aragonite	1.71	1.4755	5	90.21	107.53	1.6909	1.3132	71.53	0.43	1.38	122.31	72.69	64.81	True	no
1037	Aragonite	1.35	1.3111	4	93.87	106.33	1.4196	1.1725	147.11	0.24	0.45	137.93	52.26	121.39	True	no
1038	Aragonite	2.88	1.9149	3	107.41	108.84	2.7986	2.1359	50.837	0.82	1.61	179.21	45.69	79.15	True	no
1039	Aragonite	3.33	2.0591	4	119.81	107.81	2.3123	1.2611	78.78	0.40	1.11	154.76	61.57	111.90	True	no
1040	Aragonite	0.99	1.1227	4	169.00	106.27	1.5879	2.0003	142.63	0.31	0.43	57.26	29.33	39.67	True	no
1041	Aragonite	1.89	1.5513	4	182.38	107.67	1.7212	1.2312	139.24	0.74	2.18	90.03	99.27	132.46	True	no
1042	Aragonite	1.71	1.4755	3	194.68	107.68	1.7996	1.4875	100.23	0.62	1.28	65.87	106.78	132.46	True	no
1043	Aragonite	2.34	1.7261	4	214.88	107.69	1.8959	1.2064	154.54	0.51	0.64	145.09	59.05	102.66	True	no
1044	Aragonite	1.71	1.4755	6	222.84	107.58	1.7479	1.4032	42.363	0.45	0.76	67.03	67.18	137.52	True	no
1045	Aragonite	2.97	1.9446	9	238.15	108.33	2.2315	1.3169	136.71	0.71	1.05	109.51	76.00	112.81	True	no
1046	Aragonite	1.8	1.5139	5	244.30	107.05	1.9576	1.6721	45.621	0.45	0.57	98.46	85.49	135.93	True	no
1047	Aragonite	1.53	1.3957	3	272.00	107.47	1.5176	1.1823	45.842	0.24	0.52	90.60	103.94	123.70	True	no
1048	Aragonite	1.71	1.4755	5	302.32	108.74	2.3925	2.629	111.75	0.36	0.91	23.63	105.45	145.89	True	no
1049	Aragonite	1.89	1.5513	1	405.48	107.81	1.9424	1.5678	62.175	0.71	2.06	85.76	82.88	168.83	True	no
1050	Aragonite	1.71	1.4755	2	411.74	108.47	2.1827	2.1881	87.057	0.59	1.35	82.99	78.49	163.77	True	no
1051	Aragonite	1.53	1.3957	2	415.18	107.94	2.3361	2.8015	74.274	0.56	1.73	61.59	138.83	157.79	True	no
1052	Aragonite	1.17	1.2205	6	31.69	107.92	1.729	2.0068	132.12	0.99	1.52	111.84	42.54	149.81	True	no
1053	Aragonite	2.25	1.6926	6	41.24	109.32	1.9974	1.3926	65.762	0.62	1.29	97.44	116.01	85.60	True	no
1054	Aragonite	3.06	1.9739	4	55.18	109.94	2.3142	1.3746	121.48	0.44	0.88	30.51	81.25	70.46	True	no
1055	Aragonite	2.25	1.6926	6	130.20	108.48	1.7165	1.0284	47.45	0.42	0.86	44.23	111.94	118.77	True	no
1056	Aragonite	0.99	1.1227	2	156.18	107.55	1.2505	1.2405	52.31	0.31	0.68	70.64	116.47	139.42	True	no
1057	Aragonite	1.35	1.3111	2	186.07	108.60	1.9813	2.2837	77.638	0.24	1.08	88.88	75.50	130.68	True	no
1058	Aragonite	1.89	1.5513	4	188.86	109.57	2.2936	2.186	90.654	0.48	0.90	56.46	115.76	134.64	True	no
1059	Aragonite	1.17	1.2205	4	191.77	108.85	1.7989	2.1722	91.318	0.49	0.71	102.66	68.56	135.29	True	no
1060	Aragonite	1.26	1.2666	4	218.93	108.14	1.667	1.7322	97.161	0.44	0.76	161.46	60.02	95.20	True	no
1061	Aragonite	4.68	2.4411	8	249.94	110.52	3.1703	1.6868	118.88	1.98	3.70	102.14	75.24	123.13	True	no
1062	Aragonite	3.51	2.114	7	257.56	110.82	3.0501	2.0816	105.92	0.78	1.62	79.02	115.05	149.56	True	no
1063	Aragonite	5.13	2.5557	6	288.58	109.77	3.2592	1.6263	158.79	1.31	2.64	118.01	48.40	100.55	True	no
1064	Aragonite	3.24	2.0311	6	298.28	109.53	2.1068	1.076	107.24	0.41	0.80	137.67	33.55	78.30	True	no
1065	Aragonite	1.35	1.3111	4	335.27	107.60	1.9385	2.1861	32.579	0.35	0.38	54.02	104.94	103.71	True	no
1066	Aragonite	1.26	1.2666	2	370.79	108.14	1.6715	1.7415	47.028	0.12	0.42	65.11	29.67	152.67	True	no
1067	Aragonite	2.07	1.6235	3	20.09	109.70	1.8068	1.2386	86.234	0.63	1.30	90.80	115.47	114.42	True	no
1068	Aragonite	3.24	2.0311	3	80.67	111.64	3.1332	2.3796	66.521	0.74	2.34	88.11	58.22	76.53	True	no
1069	Aragonite	1.26	1.2666	2	144.50	109.00	1.5301	1.4594	104.87	0.35	0.72	118.80	53.98	162.66	True	no
1070	Aragonite	1.26	1.2666	4	168.21	109.21	1.4031	1.2271	126.71	0.79	1.77	145.37	98.52	107.48	True	no
1071	Aragonite	1.53	1.3957	5	227.47	109.00	1.5176	1.1823	44.158	0.46	0.74	112.13	51.88	129.26	True	no
1072	Aragonite	5.85	2.7292	5	277.85	114.60	5.1301	3.5333	57.686	0.56	1.22	68.89	72.27	157.99	True	no
1073	Aragonite	1.98	1.5878	5	309.68	110.32	2.5331	2.5453	61.369	0.65	1.05	91.38	82.66	130.15	True	no
1074	Aragonite	4.23	2.3207	6	329.11	110.83	2.913	1.5756	118.48	0.98	1.57	144.00	47.77	110.54	True	no
1075	Aragonite	3.06	1.9739	7	336.35	110.59	2.6976	1.8677	37.624	1.02	2.38	53.41	103.54	108.13	True	no
1076	Aragonite	1.08	1.1726	4	29.17	110.00	1.2864	1.2034	90	0.22	0.63	101.31	40.93	158.22	True	no
1077	Aragonite	1.44	1.3541	5	60.13	110.06	1.7366	1.6448	54.771	0.14	0.15	64.26	89.25	111.67	True	no
1078	Aragonite	1.44	1.3541	4	63.88	110.06	1.6672	1.5161	83.846	1.16	2.40	79.19	77.22	111.03	True	no
1079	Aragonite	3.78	2.1938	6	99.21	111.48	2.7893	1.6166	143.2	0.55	1.34	175.56	47.80	111.12	True	no
1080	Aragonite	0.9	1.0705	3	112.00	109.50	1.3679	1.633	116.57	0.51	0.81	55.34	108.87	131.99	True	no
1081	Aragonite	2.43	1.759	4	124.59	110.04	2.006	1.3006	27.561	1.34	2.02	165.63	21.38	101.31	True	no
1082	Aragonite	1.62	1.4362	3	175.39	111.61	2.1017	2.1414	86.265	0.69	0.88	103.87	59.61	135.05	True	no
1083	Aragonite	1.17	1.2205	4	211.31	110.77	1.6063	1.7321	89.749	0.50	0.87	126.86	53.50	107.38	True	no
1084	Aragonite	1.26	1.2666	3	234.21	110.21	1.3511	1.1379	81.091	0.66	1.10	171.60	59.45	114.70	True	no
1085	Aragonite	1.26	1.2666	2	253.93	110.14	1.667	1.7322	97.161	0.70	1.25	49.74	112.68	117.44	True	no
1086	Aragonite	1.17	1.2205	4	261.23	110.46	1.8903	2.3985	80.308	0.88	1.56	178.34	26.98	95.45	True	no
1087	Aragonite	3.42	2.0867	6	265.08	112.13	2.4568	1.3861	106.51	0.65	1.21	147.34	26.69	110.01	True	no
1088	Aragonite	2.52	1.7912	3	2.86	110.43	1.8418	2.1146	148.63	0.71	1.66	117.55	87.67	24.47	True	edge
1089	Aragonite	2.07	1.6235	3	67.70	111.65	1.9511	1.4443	72.195	0.82	1.73	150.42	123.96	59.66	True	no
1090	Aragonite	2.16	1.6584	2	71.67	112.50	2.2244	1.7991	90	0.79	1.74	112.82	86.71	49.60	True	no
1091	Aragonite	1.44	1.3541	4	93.88	110.69	1.4083	1.0817	119.23	0.17	0.55	165.94	61.28	85.96	True	no
1092	Aragonite	0.99	1.1227	3	133.64	110.36	1.3762	1.5025	59.714	0.09	0.49	72.65	126.12	118.10	True	no
1093	Aragonite	1.89	1.5513	4	135.95	112.62	2.0048	1.6702	85.202	0.30	1.18	120.74	99.40	130.11	True	no
1094	Aragonite	2.07	1.6235	4	147.30	112.48	2.2726	1.9596	70.417	0.43	0.55	153.85	46.92	152.37	True	no
1095	Aragonite	1.98	1.5878	3	158.73	111.09	1.9469	1.5035	140.94	0.47	0.85	51.59	150.95	121.41	True	no
1096	Aragonite	1.89	1.5513	3	179.71	112.10	2.1954	2.0029	93.972	0.44	0.55	130.58	44.25	131.75	True	no
1097	Aragonite	0.9	1.0705	2	207.20	110.10	1.2312	1.3229	153.43	0.38	0.45	134.27	57.16	99.46	True	no
1098	Aragonite	1.53	1.3957	4	274.59	110.88	1.5805	1.2823	74.828	0.47	0.90	9.70	119.98	86.07	True	no
1099	Aragonite	1.26	1.2666	3	312.64	111.21	1.7542	1.9181	100.53	0.48	0.97	123.42	60.59	118.45	True	no
1100	Aragonite	3.06	1.9739	5	316.56	113.35	2.1911	1.2323	83.593	0.50	1.28	82.40	73.02	132.56	True	no
1101	Aragonite	1.26	1.2666	5	340.79	111.00	1.897	2.2431	77.461	0.31	0.88	125.58	38.16	102.62	True	no
1102	Aragonite	1.26	1.2666	2	344.79	110.29	1.501	1.4044	35.604	0.44	0.59	87.62	80.43	122.79	True	no
1103	Aragonite	0.9	1.0705	1	407.00	110.20	1.2039	1.2649	90	0.41	1.79	101.14	47.42	162.45	True	no
1104	Aragonite	2.07	1.6235	5	26.26	112.74	1.9523	1.4461	96.281	0.62	1.26	105.18	67.39	129.29	True	no
1105	Aragonite	7.02	2.9897	6	37.08	116.29	3.748	1.5716	101.59	0.81	2.16	63.92	10.82	36.85	True	no
1106	Aragonite	1.17	1.2205	4	44.46	111.92	1.4293	1.3713	73.288	0.42	1.14	16.29	98.10	89.66	True	no
1107	Aragonite	1.35	1.3111	3	90.93	112.20	1.8306	1.9497	123.26	0.62	0.97	96.69	71.70	116.32	True	no
1108	Aragonite	4.23	2.3207	6	108.96	113.91	2.6814	1.335	17.14	1.10	2.04	101.80	63.98	129.95	True	no
1109	Aragonite	1.71	1.4755	5	115.47	112.32	1.9889	1.8168	58.638	0.46	0.63	134.83	75.99	126.03	True	no
1110	Aragonite	0.9	1.0705	3	150.30	111.30	1.2064	1.27	45	0.26	0.40	86.92	118.02	167.71	True	no
1111	Aragonite	1.35	1.3111	3	167.53	112.73	1.6997	1.6806	113.47	0.82	2.26	80.91	19.17	31.89	True	no
1112	Aragonite	2.16	1.6584	3	170.92	113.92	2.2394	1.8236	82.386	0.91	1.89	130.92	78.69	89.29	True	no
1113	Aragonite	1.26	1.2666	2	202.21	111.93	1.6337	1.6637	37.249	0.32	0.55	85.94	92.74	126.09	True	no
1114	Aragonite	1.17	1.2205	4	223.15	111.31	1.5561	1.6255	50.711	0.30	0.53	68.92	87.70	139.82	True	no
1115	Aragonite	1.35	1.3111	5	244.33	111.20	1.4554	1.2323	154.71	0.47	0.97	66.19	81.77	126.48	True	no
1116	Aragonite	1.35	1.3111	5	271.13	111.73	1.7479	1.7775	117.65	0.34	0.49	39.46	97.71	121.10	True	no
1117	Aragonite	2.16	1.6584	3	283.13	113.58	2.1872	1.7395	61.928	0.29	0.53	88.98	80.27	149.34	True	no
1118	Aragonite	1.44	1.3541	4	324.81	112.81	1.9022	1.9735	123.72	0.63	1.01	84.94	84.65	136.83	True	no
1119	Aragonite	1.08	1.1726	1	392.00	111.83	1.2864	1.2034	180	0.41	1.13	69.57	81.87	163.89	True	no
1120	Aragonite	0.99	1.1227	1	397.91	111.09	1.405	1.566	39.243	0.71	0.96	78.92	81.84	165.72	True	no
1121	Aragonite	2.7	1.8541	2	416.47	112.80	2.1041	2.5756	100.75	0.88	1.33	92.84	89.82	168.66	True	edge
1122	Aragonite	2.7	1.8541	2	1.47	112.93	1.5637	1.4226	118.32	0.65	1.58	153.95	142.41	41.77	True	edge
1123	Aragonite	17.46	4.715	8	4.67	119.52	4.8987	2.159	90.052	0.82	2.83	94.85	69.29	144.49	True	edge
1124	Aragonite	1.62	1.4362	5	11.67	113.83	2.2731	2.5051	51.82	1.10	1.79	69.67	145.67	86.76	True	no
1125	Aragonite	4.23	2.3207	5	31.43	116.53	3.6464	2.4688	100.06	0.71	1.98	56.35	165.82	144.32	True	no
1126	Aragonite	4.14	2.2959	7	128.91	117.02	4.0754	3.1509	105.08	0.59	1.40	100.31	124.53	164.10	True	no
1127	Aragonite	2.25	1.6926	2	140.68	114.24	1.973	1.3588	75.486	0.31	0.83	111.79	108.20	162.57	True	no
1128	Aragonite	3.06	1.9739	6	219.18	114.65	2.5188	1.6283	82	0.50	0.95	127.70	41.67	112.77	True	no
1129	Aragonite	2.16	1.6584	4	228.38	114.54	2.1695	1.7114	67.72	0.39	0.82	87.80	50.57	136.07	True	no
1130	Aragonite	0.9	1.0705	4	241.80	112.70	1.3696	1.637	108.22	0.40	0.66	38.22	83.31	126.37	True	no
1131	Aragonite	1.71	1.4755	4	269.21	114.42	2.0596	1.9482	103.22	0.62	0.88	157.31	54.25	82.14	True	no
1132	Aragonite	1.53	1.3957	3	293.71	113.12	1.5319	1.2047	80.538	0.33	0.47	62.73	53.07	140.56	True	no
1133	Aragonite	0.99	1.1227	3	349.09	113.27	1.598	2.0258	65.663	0.28	0.60	62.32	78.25	142.37	True	no
1134	Aragonite	0.99	1.1227	3	352.18	112.64	1.511	1.8113	127.87	0.67	1.11	2.08	115.67	128.96	True	no
1135	Aragonite	0.9	1.0705	3	400.30	112.30	1.2064	1.27	45	0.46	0.64	78.78	79.90	170.37	True	no
1136	Aragonite	1.89	1.5513	5	15.57	115.48	2.0501	1.7465	62.361	0.74	1.22	135.60	53.86	114.67	True	no
1137	Aragonite	0.9	1.0705	2	48.00	113.50	1.3679	1.633	63.435	0.64	0.83	138.96	88.52	97.39	True	no
1138	Aragonite	0.9	1.0705	3	50.10	114.30	1.537	2.0616	74.745	0.26	0.64	2.94	107.23	85.01	True	no
1139	Aragonite	1.35	1.3111	5	62.00	115.00	2.4083	3.3743	103.28	0.33	0.73	79.46	82.31	111.67	True	no
1140	Aragonite	1.44	1.3541	2	83.06	114.38	1.9908	2.1616	64.216	0.83	1.27	84.20	54.74	95.93	True	no
1141	Aragonite	2.25	1.6926	3	118.16	116.40	2.5247	2.225	106.77	0.57	1.00	117.01	91.57	125.53	True	no
1142	Aragonite	1.17	1.2205	5	132.15	113.92	1.5713	1.6574	119.78	0.69	1.53	73.91	127.29	127.37	True	no
1143	Aragonite	1.53	1.3957	1	151.71	114.76	1.6422	1.3844	64.387	0.86	1.32	40.97	122.02	122.12	True	no
1144	Aragonite	1.98	1.5878	2	162.64	115.23	2.1876	1.8983	97.517	0.92	1.35	63.10	86.08	100.37	True	no
1145	Aragonite	2.43	1.759	3	192.11	114.85	2.1923	1.5534	105.5	0.47	1.26	162.11	42.68	85.88	True	no
1146	Aragonite	0.99	1.1227	3	196.18	113.45	1.3775	1.5054	48.972	0.30	0.63	15.49	36.72	17.20	True	no
1147	Aragonite	2.25	1.6926	3	207.56	114.48	1.9677	1.3516	54.45	0.79	1.09	26.84	114.52	114.76	True	no
1148	Aragonite	1.89	1.5513	5	235.05	113.90	1.742	1.2611	13.641	0.64	1.37	164.45	60.49	63.04	True	no
1149	Aragonite	1.35	1.3111	5	239.20	113.93	1.6468	1.5777	105.01	0.30	0.47	100.64	53.87	100.56	True	no
1150	Aragonite	1.08	1.1726	3	301.50	114.50	1.5834	1.8232	86.437	0.21	0.25	135.48	54.21	97.97	True	no
1151	Aragonite	1.35	1.3111	4	337.40	114.07	1.5058	1.3191	99.462	0.45	0.85	112.60	80.74	111.67	True	no
1152	Aragonite	5.04	2.5332	5	340.57	119.30	4.7555	3.5241	74.269	0.97	1.93	62.52	78.02	140.89	True	no
1153	Aragonite	1.62	1.4362	1	366.39	114.44	1.8646	1.6856	73.064	0.71	0.91	153.00	61.09	67.30	True	no
1154	Aragonite	1.53	1.3957	4	43.29	116.59	2.5056	3.2227	115.37	0.56	1.62	110.88	128.42	7.19	True	no
1155	Aragonite	1.53	1.3957	4	53.24	115.00	1.6334	1.3696	90	0.47	0.69	16.33	105.18	91.08	True	no
1156	Aragonite	0.9	1.0705	5	58.50	114.00	1.3679	1.633	26.565	0.62	0.95	169.32	82.39	90.81	True	no
1157	Aragonite	1.53	1.3957	3	123.76	114.24	1.6797	1.4482	6.4426	0.66	1.20	16.21	129.95	121.45	True	no
1158	Aragonite	1.62	1.4362	4	320.83	115.78	2.3554	2.6897	85.761	0.67	1.33	159.18	58.57	83.39	True	no
1159	Aragonite	1.08	1.1726	0	376.58	115.25	1.845	2.4754	60.903	0.34	0.44	50.62	97.77	175.24	True	no
1160	Aragonite	1.08	1.1726	2	394.50	114.50	1.1726	1	90	0.64	1.39	83.20	41.11	166.84	True	no
1161	Aragonite	1.35	1.3111	3	64.93	116.67	1.8367	1.9625	84.586	0.21	0.53	137.28	77.79	86.85	True	no
1162	Aragonite	1.35	1.3111	3	87.00	116.00	1.3111	1	90	0.25	0.59	41.72	137.51	104.07	True	no
1163	Aragonite	3.06	1.9739	3	98.76	116.56	2.8332	2.0603	138.18	0.53	1.01	127.79	78.10	134.32	True	no
1164	Aragonite	1.89	1.5513	3	197.86	116.62	1.8928	1.4888	73.129	0.60	1.50	71.33	101.66	137.59	True	no
1165	Aragonite	5.76	2.7081	6	242.75	119.58	2.8178	1.0827	12.999	1.71	2.58	43.71	82.36	9.89	True	no
1166	Aragonite	1.35	1.3111	2	249.53	116.33	1.825	1.9376	107.09	0.55	0.70	48.16	127.77	110.62	True	no
1167	Aragonite	1.08	1.1726	4	256.00	115.42	1.5661	1.7836	137.21	0.39	0.66	100.32	92.33	103.88	True	no
1168	Aragonite	1.44	1.3541	6	261.19	116.50	1.9756	2.1287	72.71	0.40	1.05	129.18	47.24	112.73	True	no
1169	Aragonite	1.08	1.1726	4	273.00	115.50	1.6873	2.0703	46.59	0.49	1.01	68.59	75.32	106.86	True	no
1170	Aragonite	3.51	2.114	5	285.97	118.67	3.0757	2.1168	84.004	0.51	0.97	102.28	56.12	106.45	True	no
1171	Aragonite	2.25	1.6926	4	306.68	116.52	2.1572	1.6243	47.555	0.66	1.02	48.51	130.11	121.06	True	no
1172	Aragonite	1.08	1.1726	3	331.67	116.58	2.0226	2.975	57.07	0.25	0.30	148.36	61.43	79.54	True	no
1173	Aragonite	1.98	1.5878	3	352.36	117.32	2.3195	2.1342	117.07	0.95	1.75	3.57	119.88	130.32	True	no
